Page ID,Page name,Disclaimer,Amount spent (NOK),Number of ads in Library
135843375926,UNICEF Norge,UNICEF Norge,15891,25
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,1745,4
132368899297,Framtiden i våre hender,Framtiden i Våre Hender,1631,32
108106430662575,Suscon As,Ronny Grindstein,1554,10
113384899919,Noregs Mållag,Noregs Mållag,1017,1
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,976,1
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,968,48
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,816,3
20468812735,LO,LO,760,15
1514635018793437,Nordmørslista,Stig Anders Stensvik Ohrvik,620,2
2398568533531114,Velferdsmiks,NHO Service og Handel,619,8
103057921635136,Folkets Parti Bergen,Foreningen FNB Bergen,526,5
536745556722065,Lillestrøm FrP,Lillestrøm FrP,520,4
371106536283235,DAG OG TID,Dag og Tid AS,466,2
674385802571770,KAOS,These ads ran without a disclaimer,450,2
58473863651,Amnesty International Norway,Amnesty International Norge,434,2
176175415825122,apotek.no,Apotekforeningen,383,15
300127442096,Norske Kvinners Sanitetsforening,Norske Kvinners Sanitetsforening,362,2
157475710986651,Kvinnegruppa Ottar,Kvinnegruppa Ottar landsstyret,318,3
102560641840786,Preventio,Preventio,302,2
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,301,6
183648818387202,Helseutvalget,Stiftelsen Helseutvalget,300,1
100722841311675,"Kristiansand Pensjonistparti - Barn, Familie og Pensjonist",Kristiansand Pensjonistparti,276,8
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,274,3
105939782037295,Altinget.no,Altinget AS,249,3
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,232,2
128566103830426,Civita,Civita AS,189,4
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,163,2
434795296969547,Karmøylista,Karmøylista,141,4
186626994701210,Forbundet for Ledelse og Teknikk (FLT),Forbundet for Ledelse og Teknikk (FLT),138,4
226417544192807,Tankesmien Agenda,Tankesmien Agenda,129,1
154355981269798,HUMAN International Documentary Film Festival,Human Rights Human Wrongs AS,117,1
53828343371,Epilepsiforbundet,Epilepsiforbundet,117,1
104701569617247,Arbeid & Inkludering,Arbeid & Inkludering,117,1
185349298793613,"Kari Nessa Nordtun, ordfører i Stavanger","Ordfører Kari Nessa Nordtun, Stavanger kommune",115,2
