Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
10677003998,Shelter,Shelter,15011,419
220543443746,International Rescue Committee - UK,International Rescue Committee UK,8422,152
100465485648,British Gas,British Gas,8021,9
311627208673,WWF UK,WWF UK,6140,93
97708339756,Action for Children,Action for Children,6117,64
7715002593,UNICEF UK,Unicef UK,5700,17
1645963095654688,Healthier Scotland,The Scottish Government,4723,19
102639461303190,Fair Pay For All,Fair Pay For All,3863,100
37981137361,The Children's Society,The Children's Society,3794,60
208573062515662,Freedom from Torture,Freedom from Torture,2859,96
158077247591710,Refuge,Refuge,2421,18
9250349228,Greenpeace UK,Greenpeace UK,2323,8
117509421272,St Mungo's,St Mungo's,2015,39
7624294394,Amnesty International UK,Amnesty International UK,1646,68
105135382234851,Warm This Winter,Warm This Winter,1567,12
26698813123,British Red Cross,British Red Cross,1381,51
408582579294175,UK government,UK Government,1377,30
200480966638039,Supremacy 1914,These ads ran without a disclaimer,1364,2
166335402260,Scottish Water,Scottish Water,1245,23
7527864602,WaterAid UK,WaterAid UK,1234,57
21242962092,ClientEarth,ClientEarth,1233,67
799576543492660,The Week Junior,The Week Junior,1163,64
35671512696,World Animal Protection UK,World Animal Protection UK,1157,41
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,1086,59
328457661378085,Humanity & Inclusion UK,Humanity & Inclusion UK,1049,37
353224381469808,ifaw,IFAW,1012,20
348366988862054,Oxfam Campaigns,Oxfam Great Britain,989,7
117476785190,Save the Children UK,Save the Children UK,971,8
7715002593,UNICEF UK,UNICEF UK with Facebook Ad Credits,906,8
7043497714,Christian Aid,Christian Aid,870,16
121936349543,World Vision UK,World Vision UK,867,22
101558386889,Shelter Scotland,Shelter Scotland,808,87
1613092172114946,DWP Digital,Department for Work and Pensions,797,4
1046117708754519,Care4Calais,Care4Calais,655,41
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,627,17
13047522725,Crimestoppers,Crimestoppers,607,48
268801635305,Breast Cancer Now,Breast Cancer Now,585,6
40409120801,Refugee Council,Refugee Council,549,11
116625838402686,FareShare,FareShare,548,32
1660600037490738,Guardian Labs,Guardian Labs,522,24
39605200520,ActionAid UK,ActionAid UK,506,24
165099760197787,Welsh Government,Welsh Government,502,194
212038972186253,Transport for London,Transport for London,501,2
170911309781648,Veganuary,Veganuary,465,68
112712550420527,Sumofus UK,SumOfUs,441,5
112845639376,Refugee Action,Refugee Action,437,126
106946654868342,Water's Worth Saving,Water UK,408,96
177855115588808,The Week UK,The Week UK,392,35
490007667679401,Hugh James,Hugh James,384,7
6233536938,War Child UK,War Child UK,383,30
1450681158291594,Counter Terrorism Police UK,Counter Terrorism Police UK,368,12
54605029793,British Medical Association,British Medical Association,353,4
101255718164248,350 UK,350.org,334,5
1634484040190637,VERSUS,VERSUS,316,4
