Location name,Amount spent (BRL)
Acre (state),1155
Alagoas,3297
Amapá,1294
Amazonas,4939
Bahia,12540
Ceará,11380
Espírito Santo,4424
Federal District,5978
Goiás,8308
Maranhão,5900
Mato Grosso,5052
Mato Grosso do Sul,4718
Minas Gerais,34929
Paraná,17193
Paraíba,3714
Pará,7301
Pernambuco,9862
Piauí,3295
Rio Grande do Norte,3312
Rio Grande do Sul,23575
Rio de Janeiro (state),24346
Rondônia,3983
Roraima,1536
Santa Catarina,11119
Sergipe,3334
São Paulo (state),72036
Tocantins,1438
Unknown,≤100
