Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),48442,99
820612794778213,渣打銀行 Taiwan,渣打國際商業銀行,25775,30
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,17889,101
693907914395620,良杯製所 Oolab,良杯製所 Oolab,15382,8
106801464127093,目目非營利 MUVE NPO,目目非營利,11822,24
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,9234,2
219315794887869,聯合報,聯合報股份有限公司,6780,35
137894879588198,民進黨青年部,民進黨青年部,6380,2
241284961029,udn.com 聯合新聞網,udn.com 聯合新聞網,5624,7
177161918975981,基督教芥菜種會,基督教芥菜種會,4507,23
179608846121604,富達投信 Fidelity International - Taiwan,富達投信 Fidelity International - Taiwan,4274,2
195890640463420,台灣永續能源研究基金會 Taiwan Institute for Sustainable Energy (TAISE),台灣永續能源研究基金會 Taiwan Institute for Sustainable Energy (TAISE),3674,10
152472278103133,賴清德,賴清德,3460,1
1629474157289221,小牛頓,小牛頓科學教育有限公司,2837,13
211730475524462,大陸委員會,大陸委員會,2786,6
1636733309982216,黃明賢 屏東縣議員,黃明賢 屏東縣議員,2703,2
186593071836,商業周刊（商周.com）,商業周刊（商周.com）,2673,1
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,2465,4
401843085061,台電電力粉絲團,台電,2440,1
110415697861629,大俠武林,These ads ran without a disclaimer,2244,13
390569611008641,願景工程 Vision Project,願景工程基金會,2232,31
127628276929,天下雜誌,天下雜誌,2034,35
1212271885604995,社團法人愛的延續公益協會,社團法人愛的延續公益協會,2004,2
286487218798,遠見雜誌,遠見雜誌,1936,3
992400240827954,謝金河,These ads ran without a disclaimer,1903,4
945888608794185,聯博 - 81樓的基金筆記,聯博 - 81樓的基金筆記,1852,4
317996258579415,黃家齊,黃家齊,1815,1
100714476220256,永續金融先行者聯盟,永續金融先行者聯盟,1752,26
1847777185521418,放言 Fount Media,放言科技傳媒股份有限公司,1706,19
189061482332,張嘉郡,張嘉郡,1686,2
188358792124,聯經出版,聯經出版,1669,10
104624290080479,張育美,張育美,1658,5
171759036215066,創世紀不動產教育訓練中心,創世紀不動產教育訓練中心,1578,14
1421185968116666,江肇國,江肇國,1563,2
104517709143455,非綠大初選,非綠大初選,1501,4
727855827262810,林家興 Alfred Lin,林家興 Alfred Lin,1483,2
1649523455281990,遠山呼喚,遠山呼喚國際貧童教育組織,1478,2
103701182092044,李崇義/Charles Lee,These ads ran without a disclaimer,1456,1
1537741526464370,桃園市議長邱奕勝,桃園市議長邱奕勝,1443,3
101355918337667,地天泰國際顧問有限公司,地天泰國際顧問有限公司,1412,4
465616346853075,RE-THINK 重新思考,RE-THINK 重新思考,1410,6
158025223269,今周刊,今周刊,1399,3
111149858295913,商毓芳 生活即政治,商毓芳 生活即政治,1363,5
368397373312842,游顥,游顥,1323,3
1670897169695096,PackAge+ 配客嘉,配客嘉股份有限公司,1271,1
112272141484784,游智彬：桃園阿彬哥,游智彬：桃園阿彬哥,1255,1
151776788178402,TechOrange 科技報橘,流線傳媒股份有限公司,1231,19
199044740213961,為台灣而教 Teach For Taiwan - TFT,Teach For Taiwan 為台灣而教,1136,5
235679595900,民視新聞,民視新聞,1089,4
400145446758898,Real Nature 瑞威天然平衡寵糧,These ads ran without a disclaimer,1078,1
391147918121335,M.official,These ads ran without a disclaimer,1021,1
1506514762998978,花王微笑心生活,These ads ran without a disclaimer,1011,1
129452013855801,RITE,RITE,967,4
167209003311667,Humans of Taipei 我是台北人,Humans of Taipei 我是台北人,957,1
107478432346054,郭台銘+1,郭台銘+1,936,9
114162341566543,澳居AULIve 房產置業,Aulive Realty Co. ltd.,904,1
1833187540297220,牛煦庭,牛煦庭,898,1
113825481574510,郭倍宏 - 起造大高雄,郭倍宏 - 起造大高雄,871,7
276861822357066,高金素梅(吉娃斯．阿麗),高金素梅(吉娃斯．阿麗),867,3
587400394604351,醫療財團法人南迴基金會,醫療財團法人南迴基金會,858,2
288985605227865,黃建賓,黃建賓,853,1
113115841660729,廖偉翔,廖偉翔,832,2
103919981024103,陳以信,陳以信,807,6
103658758740546,台灣民眾黨桃園市黨部,台灣民眾黨桃園市黨部,765,1
109667631857554,WE MAY Beauty Clinic 葳采輕醫美診所,These ads ran without a disclaimer,747,1
139995871775,中國文化大學推廣教育部,These ads ran without a disclaimer,699,1
791870507594526,利樂創新界,利樂創新界,686,10
111325618381311,北斗鎮長候選人 顏宏霖,北斗鎮長候選人 顏宏霖,647,5
115469883546400,風睿能源 Synera Renewable Energy,風睿能源,642,6
105763467865696,台灣資訊環境研究中心 IORG,台灣資訊環境研究中心 IORG,640,2
101297205721630,邱若華,邱若華,586,3
203399583446203,Montagut Taiwan 台灣夢特嬌粉絲團,These ads ran without a disclaimer,583,1
1964471667110397,謝金河看世界,These ads ran without a disclaimer,578,1
348571125292077,台灣基進,台灣基進,563,1
524174577607220,U12世界盃少棒賽,U12世界盃少棒賽,550,1
107683269025380,北斗鎮長參選人-江熊一楓,北斗鎮長參選人-江熊一楓,545,2
131410820262008,宏其婦幼醫院,宏其婦幼醫院,538,1
350951704972904,大都會文化．大旗出版社,These ads ran without a disclaimer,525,1
424236148120927,百達君品,These ads ran without a disclaimer,513,1
239512030682497,第一手星聞,民視新聞,503,2
1704332866556217,淘汽小姐•Naughty Lady,These ads ran without a disclaimer,487,1
496684637111616,陳偉杰 Chen Wei-chieh,These ads ran without a disclaimer,481,1
109814748518039,魚老鐵烤魚（屏東勝利星村概念店）,These ads ran without a disclaimer,456,1
1621835121361449,陳超明-阿明哥粉絲團,陳超明-阿明哥粉絲團,440,3
449156429152075,麻吉理財顧問公司,麻吉理財顧問公司,438,1
114159468223784,張建焜-齊心出發 照亮青商,張建焜-齊心出發 照亮青商,437,2
100567776430298,何皓元 律師-前檢察官,何皓元,427,6
170671044596,天主教善牧基金會,天主教善牧基金會,426,7
259512084446867,洪孟楷,洪孟楷,421,1
226660410787355,民視體育新聞,民視新聞,415,2
1890263611238474,陳冠廷 Kuan-Ting Chen,陳冠廷 Kuan-Ting Chen,412,1
108696572024879,民視佮你講（Bîn-sī kah lí kóng）,民視新聞,411,4
148513668543221,地球公民基金會,地球公民基金會,403,4
1283248558476115,長榮當舖-汽機車借款,These ads ran without a disclaimer,402,1
679518422104905,民視全球新聞,民視新聞,401,3
1501887220103594,台灣女人連線．台灣女人健康網,台灣女人連線．台灣女人健康網,383,3
101379699115840,異軍Game Show,These ads ran without a disclaimer,363,7
1659728604312270,台泥企業團,台泥,343,4
2142074882525226,張智倫,張智倫,313,1
124607270893138,三民補習班（三民輔考）,These ads ran without a disclaimer,310,1
1407916306098645,國際青年商會 中華民國總會,國際青年商會 中華民國總會,307,3
118501297946126,聯經人文學校．LinkingSchool,聯經出版,304,3
1855418728011324,鏡週刊,鏡週刊,297,1
102376925330751,湯湯的不正經廚房,These ads ran without a disclaimer,280,1
693727081042993,茂鴻電力,茂鴻電力,277,2
120869137965597,SEMI 國際半導體產業協會,SEMI 國際半導體產業協會,277,3
180516279238465,桃園市立美術館 Taoyuan Museum of Fine Arts,桃園市立美術館 Taoyuan Museum of Fine Arts,276,3
1385225591717634,何權峰 高雄市議員,何權峰 高雄市議員,266,1
112947931870360,東森財經新聞台,These ads ran without a disclaimer,260,5
481065478629613,The News Lens 關鍵評論網,The News Lens 關鍵評論網,259,2
103690828278110,CTwant周刊王,CTwant周刊王,228,6
119282744754924,台灣人權促進會 Taiwan Association for Human Rights,台灣人權促進會 Taiwan Association for Human Rights,227,1
325269090863652,郭國文,郭國文,220,1
100900089572253,賤民賤解,賤民賤解,215,1
105692292105892,黃士修,黃士修,211,2
213646928757562,梁為超,梁為超,210,1
111695394938904,桃園市議員 陳韋曄,桃園市議員 陳韋曄,199,3
652438848137404,連勝文,連勝文,183,1
110080684561971,大俠武林-投資筆記,These ads ran without a disclaimer,179,4
607361066371883,自由台灣 Free Taiwan,自由台灣 Free Taiwan,176,1
108823940863270,下架林靜儀aka陳柏惟2.0 守護台中,下架林靜儀aka陳柏惟2.0 守護台中,175,1
105599542571067,台南要正義 台南姚正玉,台南要正義 台南姚正玉,171,2
283023849262,台灣同志諮詢熱線協會,台灣同志諮詢熱線協會,171,1
107544104719529,FinGuider 美股資訊網,FinGuider 美股資訊網,171,2
1398002093793689,BNI 高屏區,BNI 高屏區,163,1
201785650801,亞洲大學(Asia University Taiwan),亞洲大學,158,1
284109183432234,Oday自助洗衣佳里店,These ads ran without a disclaimer,154,1
195890640463420,台灣永續能源研究基金會 Taiwan Institute for Sustainable Energy (TAISE),財團法人台灣永續能源研究基金會,153,2
616773638384004,米菲多媒體,米菲多媒體,151,3
110858134884421,楊仲傑 潭陽里里長,楊仲傑 潭陽里里長,150,2
282131515802876,新北民政保平安,采威國際資訊股份有限公司,147,3
105176365019769,簡千翔,簡千翔,144,2
105742975534267,吳明宜,吳明宜,138,7
569626243213799,生鮮時書,生鮮時書,137,1
1634819703206064,停不了 Team Player,These ads ran without a disclaimer,135,1
857493691013438,陳俊宇,陳俊宇,135,1
375176372888863,桃園電子報,桃園電子報,130,1
109957758121761,PinMed-24/7預約你的看診醫師,PinMed-24/7預約你的看診醫師,129,2
1232239783459957,ICDI  國際氣候發展智庫 International Climate Development Institute,國際氣候發展智庫,129,1
1466476516978500,花現彰化-彰化縣政府新聞處,花現彰化-彰化縣政府新聞處,129,1
101650542616972,Ecotopia 和田生活,These ads ran without a disclaimer,124,1
1559815210701221,新台灣和平基金會,財團法人新台灣和平基金會,123,1
368820985964,台灣伴侶權益推動聯盟,台灣伴侶權益推動聯盟,120,1
972132016144408,施佩妤《十年有妤．感恩有您》,施佩妤《十年有妤．感恩有您》,116,1
290373304351542,聯福汽車,These ads ran without a disclaimer,114,1
748193915263885,羅廷瑋,羅廷瑋,114,6
100216765069813,唐平榮 執行長的人生甘味廚房,唐平榮 執行長的人生甘味廚房,112,1
1549881451947136,林筱淇,林筱淇,106,1
131795423172,徐欣瑩,徐欣瑩,104,1
1025786357451330,"范雲  FAN, Yun","范雲  FAN, Yun",104,1
110053813687345,台灣泓錩 專利高效能 汽車冷氣管路清洗機,These ads ran without a disclaimer,103,1
598218730636680,彰化邱建富,彰化邱建富,≤100,1
107545855675562,台灣正發生,台灣正發生,≤100,1
103377904599065,E.政策網：約博打權,E.政策網：約博打權,≤100,1
1694905950773232,桃園市國樂團,These ads ran without a disclaimer,≤100,1
376687563131189,謝衣鳯,謝衣鳯,≤100,1
1645501069043806,科科性別,國立高雄師範大學,≤100,1
