Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
130834367164,Red PaPaz,Red PaPaz,2696955,7
266563730155332,Juan Diego Gomez Jimenez,Juan Diego Gomez Jimenez,1778036,19
101875106251616,Partido Verde Oxígeno,Partido Verde Oxigeno,1200618,8
1649204585296525,Juan David Valderrama,Juan David Valderrama,1136574,35
195575853964886,Rodrigo Lara Restrepo,Movimiento Ciudadano Lara por Bogotá,1120803,30
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,1014426,20
601336570076276,Rodolfo Correa,Rodolfo Correa,854483,6
256488875025665,Juan Bocanegra,Juan Bocanegra,694642,3
105860962029722,Felipe Vélez,Medellín Vuelve a Brillar,689292,6
251292808253299,Canadian College,Canadian College,655382,18
1643303432550207,Gustavo Vélez,Gustavo Vélez,585254,51
109468905424655,José Fernando Sánchez,Digital Tech Ideas S.A.S,582953,4
1147318942107929,Todos Somos Una,DEBRAIN LLC,544257,18
75884689790,Colectivo de Abogados y Abogadas,Colectivo de Abogados,475119,1
185965224778568,Diario Occidente,Nuevo Diario Occidente,448726,6
418155555015037,Germán Escobar Cundinamarca,Germán Escobar Cundinamarca,430440,1
108827338788235,Hernando Morales,Por La Defensa de CALI,374880,6
1383605158583178,Chicho Avanzando Ando,Chicho Avanzando Ando,321997,4
61298420594,Eugenio Prieto Soto,Eugenio Prieto Soto,310658,6
100397975380528,Amigos de Dumek,Amigos de Dumek,293322,5
103754197881668,Esteban Restrepo,Esteban Restrepo,291634,7
107269324429951,Víctor Ramos,Víctor Ramos,291425,23
286568181368830,Jhon Ortega,Jhon Ortega,289702,14
287517401455925,Marcela Amaya,Marcela Amaya,276424,5
191459311042712,Jaime Andrés,Jaime Andrés,276101,8
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,251479,6
152548124810114,Alexander Florez,Alexander Florez,232982,5
1424975741154818,Unión Patriótica Nariño,Unión Patriótica Nariño,231815,5
100348772654999,La Brújula,La Brujula,231291,2
115922544823271,Miyerlandi Torres A,Miyerlandi Torres A,210533,170
107630602393621,Hora de Justicia,Horadejusticia,210416,16
438113889610097,Hosman Yaith Martínez Moreno,Hosman Yaith Martínez Moreno,210415,40
1598264127092439,Jacobo Quessep,Jacobo Quessep,209114,7
969143216462972,Felipe Cañizalez,Felipe Cañizalez,204128,3
101575821423496,Alejo Te Da Un Concejo,Alejo Te Da Un Concejo,201244,15
112635318557348,NotiSocial,NotiSocial,193463,10
316256535073131,Gobernación de Antioquia,Gobernación de Antioquia,192723,6
1618570331693200,Fuerza Ciudadana,Fuerza Ciudadana,186254,1
101391859627743,Colombia sin miedo,Colombia sin miedo,185185,4
103723022353836,Secretaría de Turismo de Antioquia,Secretaría de Turismo Antioquia,181647,4
108233262091178,David Islem R,David Islem R,181224,6
100862467976065,Andrés Fandiño,Andrés Fandiño,168214,7
1488419784774409,Alcaldía de Soledad,Alcaldía Municipal de Soledad,163899,23
118514924593739,Tanque Seco,Tanque seco,161986,20
503621983303342,Oscar Mauricio Toro,Oscar Mauricio Toro,161794,73
111959430353692,Carime Rodríguez,Carime Rodríguez,160273,14
113813341633983,Francisco Montes Vergara - Una Causa Justa por Sucre,Francisco Montes Vergara - Una Causa Justa por Sucre,149574,4
2369166386675873,Mauricio Presente,Mauricio Rendón,148887,22
1379933302305788,Colegio Gimnasio Americano,Colegio Gimnasio Americano,147909,1
1259770774053121,Politécnico COHAN - Medellín,Politécnico COHAN - Medellín,147361,1
108077528892290,Andrés Zamora Rovira,Space Marketing,140685,2
108576731393581,Juliana Enciso,Juliana Enciso,132929,9
1975883486014350,David Fajardo,David fajardo,122411,4
121669444208502,Sergio Flechas,Sergio Flechas,121252,2
1318995838217359,Rubén Darío Quintero,Rubén Darío Quintero,116883,1
1380368385625889,Julian Sánchez Perico Jr.,Julian Sánchez Perico Jr.,116042,64
910025949090028,César Rojas Ayala,César Rojas Ayala,115783,3
104047152655781,Juan de Dios,Juan de Dios,114516,4
105068200842316,Edilberto Molina,Edilberto Molina,113754,6
116675204673861,Movimiento Ciudadano Arriba Cartagena,Movimiento Ciudadano Arriba Cartagena,113269,1
1431777413774882,Wilson Ruiz Orejuela,Wilson Ruiz Orejuela,110446,2
151237191625066,Henry Gutiérrez Angel,Henry Gutiérrez Angel,109212,10
321582221272701,UNIMINUTO,These ads ran without a disclaimer,107737,8
