Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
682268945137255,Chris Minns,Chris Minns MP,5438,23
177072498997234,NSW Electoral Commission,NSW Electoral Commission,4644,68
44701328033,NSW Liberal Party,"Liberal Party of Australia, NSW Division",4255,46
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,4189,127
119246428679,NSW Labor,NSW Labor,3917,51
192946087555045,Insurance Council of Australia,Insurance Council Australia,2532,2
213476079972,Essential Workers Deserve Better,Mark Morey,2392,34
105228161893855,Climate 200,Climate 200,2001,39
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,1899,15
108287892602643,CFMEU - Construction & General,CFMEU - Construction & General,1865,4
76212817063,CARE Australia,CARE Australia,1788,46
107113675572590,Dirty Dozen,Solutions for Australia,1564,54
101589645013040,Thrive by Five,Thrive By Five,1330,15
494820897261439,Bank Australia,Bank Australia,1238,74
308746806571901,Advance Australia,Advance Australia,1210,75
200480966638039,Supremacy 1914,These ads ran without a disclaimer,1152,1
10113538711,WWF-Australia,WWF-Australia,1147,6
24495551981,The Greens NSW,The Greens NSW,1130,29
1776727752614025,Glencore,Glencore Australia,1077,8
447447719391089,Health Care Providers Association,Health Care Providers Association,965,8
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,919,12
275866669090583,South Australian Liberal Party,South Australian Liberals,904,5
105931422364976,Jacqui Scruby,Jacqui Scruby,894,32
234642499897373,Fire Brigade Employees' Union (FBEU),Fire Brigade Employees Union,887,6
552968198133394,Peter Dutton,Peter Dutton MP,872,13
92824008332,Plan International Australia,Plan International Australia,867,21
108695110952294,Greens MPs,Greens MPs,857,4
89794331215,Oxfam,Oxfam Australia,832,76
107322365607487,SA Pulse Check,South Australian Opposition Leader,794,20
280130718768016,Public Service Association of NSW,Public Service Association of NSW,793,30
205327792883589,Stuart Robert MP,Stuart Robert MP,733,5
182564410468,Australia for UNHCR,Australia for UNHCR,715,171
102329728050606,From the Heart,Cape York Institute,634,7
8422338499,The Wilderness Society,The Wilderness Society,615,131
172094012830551,Australian Paralympic Team,Paralympics Australia,610,19
106572145637277,Helen Conway for North Shore,Helen Conway,588,6
492074414587353,Judith Hannan - Independent for Wollondilly & The Southern Highlands,Judith Hannan,577,26
328641501156991,United Workers Union,United Workers Union,574,2
101013236196328,Victoria Davidson for Lane Cove,Victoria Davidson,569,5
24496278123,Unilever,Unilever ANZ,562,2
13561467463,Liberal Party of Australia,Liberal Party of Australia,532,11
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,525,27
49453745631,Amnesty International Australia,Amnesty International Australia,476,6
341910905847062,Asylum Seeker Resource Centre (ASRC),Asylum Seeker Resource Centre (ASRC),446,15
101934832754638,Joeline Hackman,Joeline Pty Ltd,397,5
125812604095801,Invasive Species Council,Invasive Species Council,394,69
68280472472,Queensland Conservation Council,Queensland Conservation Council,391,9
105348385388237,Senator Babet,Ralph E D Babet,389,9
108381455902627,Australian Christian Lobby,Australian Christian Lobby,383,10
345960425540557,The Climate Council,The Climate Council,376,5
453750595056,Cancer Council NSW,Cancer Council NSW,374,60
362805317148988,Keith Pitt,Keith Pitt,368,3
157481181070130,Indigenous Employment Australia,Access,365,104
1534982756793690,Foodvisor,These ads ran without a disclaimer,363,5
114150911299418,Succulenti,These ads ran without a disclaimer,360,4
655173787829512,National Zakat Foundation Australia,NATIONAL ZAKAT FOUNDATION INCORPORATED,357,140
105140971475089,Chuffed.org - Australia,Chuffed.org,351,3
708298282615442,Ted O'Brien MP - Federal Member for Fairfax,Ted O'Brien MP,340,11
149648047339,Save the Children Australia,Save the Children Australia,338,23
231341250224498,Australian Ethical Investment,Australian Ethical Investment,330,75
111810787803576,Emergency Action Alliance,Emergency Action Alliance Limited,320,14
10852627380,World Animal Protection Australia,World Animal Protection Australia,307,9
145347352187764,UN Women Australia,UN Women Australia,297,9
879712192044319,Animal Justice Party NSW,Animal Justice Party NSW,291,28
845410525497100,Launch Housing,Launch Housing,285,79
110456094190032,Changing Aged Care,HSU National,285,12
105193414903922,Australian Values,Department of Home Affairs,284,5
262934517220161,Public Education Party,Public Education Party,281,2
329777267205680,ACT Government,ACT Government,279,7
952274664938382,Phillip Thompson OAM MP - Serving Our Community,Philip Bruce Thompson,262,2
2035354493371654,Craig Elliot - Labor for Tweed,Craig Phillip Elliot,258,3
272757739102,Engineers Australia,Engineers Australia,256,15
694832627392516,Prime Super,Prime Super,237,154
159487260807787,Tindo Solar,Tindo Solar,237,2
801533023293160,Binary,Gender Awareness Australia,235,30
352953834815624,Jason Wood MP,Jason Wood MP,217,4
152398308658998,The Australian Environmental Films Association,Australian Environmental Films Association,209,12
134195116658191,UNSW Law & Justice,UNSW Sydney,208,2
129209787133659,NSW Nurses and Midwives' Association,NSW Nurses and Midwives' Association,204,22
1407148622837316,Empowered Communities,Empowered Communities,200,10
148286845351826,Women's Forum Australia,Women's Forum Australia,198,17
710266392358023,Future Super,Future Super,196,5
1606513883009154,Kerrynne Liddle - Liberal Senator for SA,Kerrynne Liddle - Liberal Senator for SA,185,6
105084998845350,BPH Energy,BPH ENERGY LTD,183,60
495942030479550,Electoral Commission of South Australia,ECSA,181,1
504855933190931,Time for Change - Change Aged Care,United Workers Union,173,47
258220404194089,The McKell Institute,The McKell Institute,169,1
206540052690401,Jean Hailes for Women's Health,Jean Hailes for Women's Health,168,19
127045912874975,Dr Michelle Ananda-Rajah MP,Dr Michelle Ananda-Rajah MP,167,8
2383045228374491,CPAC Australia,Conservative Political Action Network Ltd,166,19
105030398377778,Renew CQ - Australian Conservation Foundation,Australian Conservation Foundation,162,1
104419985146228,Ekō Australia,SumOfUs Australia,160,1
101063326158536,Kellie Sloane - Liberal Candidate for Vaucluse,"Liberal Party of Australia, NSW Division",160,2
114356285318973,Lee Evans MP,"Liberal Party of Australia, NSW Division",158,4
200819325600,ActionAid Australia,ActionAid Australia,151,21
519600288380581,METRONET,METRONET,146,96
108988681832210,Karen Freyer,Karen Freyer for Vaucluse,141,6
67258704085,"The University of Newcastle, Australia","The University of Newcastle, Australia",140,6
100356216050100,Family First Party Australia,Family First Party Australia Ltd,138,6
6539013363,National Sustainable Living Festival,National Sustainable Living Festival,138,7
1501550403427903,Senator Anthony Chisholm,Senator Anthony Chisholm,133,7
102311152687373,Michael Pilbrow - Labor for Goulburn,Michael Pilbrow - Labor for Goulburn,129,6
106680295615142,Mohit Kumar - Liberal Candidate for Riverstone,"Liberal Party of Australia, NSW Division",125,3
211018298919743,Environmental Justice Australia,Environmental Justice Australia,125,10
1300759363397798,Terry Young MP,Terry Young MP,124,4
316480331783930,Australian Unions,Australian Unions,121,8
108503834861027,Matt Burnell MP,Matt Burnell MP,119,1
1391345791086871,Jason Yat-sen Li MP,JASON YAT-SEN LI,117,75
101915752794492,Julia Little - Labor for Drummoyne,Julia Little - Labor for Drummoyne,116,26
211584542832860,Nathaniel Smith MP,"Liberal Party of Australia, NSW Division",116,1
464998863536680,Bill Shorten,Bill Shorten,116,20
280996218747910,Tim Richardson,Tim Richardson,113,8
44295826958,Australian Marine Conservation Society,Australian Marine Conservation Society,112,1
2202229243381304,The Vocal Minority,The Vocal Minority,111,3
1670517743250253,Save the Daintree Rainforest,Rainforest 4 Foundation Ltd,110,7
