Location name,Amount spent (EUR)
Attica (region),1968
Central Greece (region),130
Central Macedonia,792
Crete,222
Eastern Macedonia and Thrace,168
Epirus (region),≤100
Ionian Islands (region),≤100
Northern Aegean,≤100
Peloponnese (region),134
Southern Aegean,101
Thessaly,205
Unknown,≤100
Western Greece,190
Western Macedonia,110
