Location name,Amount spent (USD)
Abkhazia,≤100
Adjara,269
Guria,≤100
Imereti,330
Kakheti,≤100
Kvemo Kartli,128
Mtskheta-Mtianeti,≤100
Racha-Lechkhumi and Kvemo Svaneti,≤100
Samegrelo-Zemo Svaneti,186
Samtskhe-Javakheti,≤100
Shida Kartli,122
Tbilisi,1377
Unknown,≤100
