Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
167800183238142,YourAlberta (Government of Alberta),YourAlberta (Government of Alberta),4362,12
149042028439970,Alberta Federation of Labour,Alberta Federation of Labour,3844,18
169928686425623,UFCW Local 401,UFCW Local 401,2727,27
155609655007428,United Conservative Party of Alberta,United Conservative Party of Alberta,2605,26
405377872902754,Canada Action,Canada Action,2185,109
102533697778225,Earth Day Canada,Jour de la Terre Canada,2119,7
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,2101,200
184257548280251,Alberta's NDP,Alberta's NDP,2018,5
102828041144081,Here For Students,Here For Students,1834,15
115835521825983,UNHCR Canada,UNHCR Canada,1675,48
186266941387011,BMO Financial Group,BMO Financial Group,1577,5
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,1531,44
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,1466,4
127240117332122,Volvo Car Canada,Volvo Car Canada,1330,2
108573293861969,Grain Farmers of Ontario,Grain Farmers of Ontario,1079,6
270323369737229,Elections Alberta,Elections Alberta,1078,18
117109432079,CAMH Foundation,CAMH Foundation,1055,47
269577048182,Stollery Children's Hospital Foundation,Stollery Children's Hospital Foundation,1007,102
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,976,43
196322807083503,OECTA - Ontario English Catholic Teachers Association,OECTA - Ontario English Catholic Teachers Association,965,13
108635379686,CNIB,CNIB,926,22
154450024654,BC Teachers' Federation (BCTF),BC Teachers' Federation,891,23
376006035816016,Storyworth,These ads ran without a disclaimer,888,11
104386908631938,Pathways Alliance,Pathways Alliance,878,8
154462904588700,Enbridge Gas,Enbridge Gas,875,93
439345863190331,Brad Bradford,Brad Bradford Campaign,793,68
901776976544599,RBC Wealth Management,RBC Wealth Management,754,4
201940626493639,Jour de la Terre Canada,Jour de la Terre Canada,742,6
373857869367252,Moose Hide Campaign,Moose Hide Campaign,713,10
27234020592,UNICEF Canada,UNICEF Canada,633,8
23543314803,CUPE SCFP,CUPE SCFP,599,8
281999881613,World Vision Canada,World Vision Canada,597,9
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,592,12
121818350969,AUPE - Alberta Union of Provincial Employees,Alberta Union of Provincial Employees,587,19
2130035313905321,Miranda Rosin,Miranda Rosin,549,26
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,546,59
261752512263,Canadian Red Cross,Canadian Red Cross,518,4
658318450979357,Globe Content Studio,Globe Content Studio,515,5
283487578481273,Énergir,Énergir,510,10
186062823629,Québec sans tabac,Conseil québécois sur le tabac et la santé,498,12
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,497,52
200480966638039,Supremacy 1914,These ads ran without a disclaimer,440,2
586362242026180,Radio-Canada OHdio,Radio-Canada,406,17
689157954518219,Danielle Smith,United Conservative Party,395,1
