Page ID,Page name,Disclaimer,Amount spent (BOB),Number of ads in Library
964080723662055,Carlos Subirana Responde,Editorial CSS,313,3
381920638544893,Soy Santa Cruz Bolivia,Soy Santa Cruz Bolivia,124,6
109201057318552,JCSV,Fernando Omar Rosales Perez,≤100,2
1967100150206417,Instituto de Formación Femenina Integral - IFFI,Maya Fatima Garcia Rodriguez,≤100,11
580038358771795,Horacio Poppe,Horacio Poppe Inch,≤100,1
100301178044225,Viralcom,ViralComtv,≤100,1
107585134511680,Jaime Mamani Espíndola,Wilmer Rivero Nino,≤100,1
331406083686277,Vladimir Peña,Vladimir Ariel Peña Virhuez,≤100,1
517750071766113,SEDES - BENI,Cedecap Bolivia,≤100,1
391416088139258,Movimiento Pro-Pacha,Guillermo Mallea,≤100,1
111732331813685,delalaguna.pde,These ads ran without a disclaimer,≤100,1
111014727023874,Pollito Boliviano,These ads ran without a disclaimer,≤100,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
2281397285261127,PorciNews España,These ads ran without a disclaimer,≤100,1
111361091313,NICABM,These ads ran without a disclaimer,≤100,1
101978933230493,DHL,These ads ran without a disclaimer,≤100,1
105731052360491,Global OTEC,These ads ran without a disclaimer,≤100,1
101801685891012,Revista Knowable,These ads ran without a disclaimer,≤100,1
105363750882345,Young Activists Summit,These ads ran without a disclaimer,≤100,1
