Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
110627367235865,Australian Government,Australian Government,6954,25
532962446729390,Australian Families,Department of Social Services,4020,49
101589645013040,Thrive by Five,Thrive By Five,3625,24
299753643444311,AEC,Australian Electoral Commission,3277,30
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,3211,428
102329728050606,Yes23,Yes23,3008,50
233539463360143,Mining & Energy Union,CFMEU Mining & Energy,2617,8
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,2352,71
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,1932,54
494820897261439,Bank Australia,Bank Australia,1727,162
160054227468,World Vision Australia,World Vision Australia,1373,11
1776727752614025,Glencore,Glencore Australia,1333,12
425487554863185,First Peoples' Assembly of Victoria,First Peoples' Assembly of Victoria,1307,49
108695110952294,Greens MPs,Greens MPs,1195,10
352953834815624,Jason Wood MP,Jason Wood MP,1185,14
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,1118,13
225761522187219,Turning Point Australia,Turning Point Australia Pty Ltd,1017,54
89794331215,Oxfam,Oxfam Australia,963,115
119271104477423,Essential Medicine Shortages,The Pharmacy Guild of Australia,946,14
174666115898903,Jerome Laxale MP,Jerome Laxale,884,20
59024478936,Monash University,Monash University,852,10
125686330922725,Western Power,Western Power Corporation,850,4
104180525925926,Fair Australia,Advance Australia,824,17
113998151684022,Referendum News,Advance Australia,770,38
345960425540557,The Climate Council,The Climate Council,754,15
362805317148988,Keith Pitt,Keith Pitt,753,6
117806591312470,Not Enough,Advance Australia,696,30
129819533748295,Andrew Leigh MP,Andrew Leigh MP,684,5
182564410468,Australia for UNHCR,Australia for UNHCR,670,92
355207511197076,Yarra Valley Water,Yarra Valley Water,624,5
125812604095801,Invasive Species Council,Invasive Species Council,578,162
231341250224498,Australian Ethical Investment,Australian Ethical Investment,567,64
161854162881,Greenfleet,Greenfleet,562,56
191570179167,Catherine Hamlin Fistula Foundation,Catherine Hamlin Fistula Foundation,556,5
666041500505740,IBAC Victoria's Independent Broad-based Anti-corruption Commission,IBAC,538,1
101791315693,Destiny Rescue,Destiny Rescue,534,30
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,469,10
536780606335962,Michelle Landry,Michelle Landry,418,5
10852627380,World Animal Protection Australia,World Animal Protection Australia,411,16
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,374,4
423722634317667,Scott Buchholz MP,Scott Buchholz MP,372,6
36002998891,City of Sydney,City of Sydney,362,3
22936848857,Institute of Public Affairs,Institute of Public Affairs,360,23
149648047339,Save the Children Australia,Save the Children Australia,356,21
90728602000,Greening Australia,Greening Australia,351,37
157812980921536,Environmental Defenders Office,Environmental Defenders Office,334,94
49991482906,Tearfund Australia,Tearfund Australia,332,168
2095657470702857,Senator Susan McDonald,Senator Susan McDonald,328,4
12173141558,Amanda Rishworth MP,Amanda Rishworth MP,314,11
8422338499,The Wilderness Society,The Wilderness Society,311,48
134712696593275,Dan Andrews,Daniel Andrews MP,300,2
1855851714645497,Grata Fund,Grata Fund,295,8
137619162220,Liberals WA,Liberals WA,288,3
536223530633109,Freedom Property Investors,These ads ran without a disclaimer,284,1
1466035070293582,Alex Hawke MP,Alex Hawke MP,282,2
135933556447881,Australian Republic Movement,Australian Republic Movement,279,3
279645455502809,Ross Vasta MP,Ross Vasta MP,274,4
1621692424754301,Minderoo Foundation,Minderoo Foundation,264,5
1766598643576242,Place Score,PLACESCORE,263,60
100153092799100,Solar Incentives Aus,These ads ran without a disclaimer,262,7
92824008332,Plan International Australia,Plan International Australia,252,44
106791108597531,Future of Local Government Review - Tasmanian Government,Department of Premier and Cabinet,249,2
936147539773859,Great Barrier Reef Foundation,Great Barrier Reef Foundation,247,4
156271657717715,Nature NSW,Nature Conservation Council of NSW,245,57
694832627392516,Prime Super,Prime Super,239,115
157481181070130,Indigenous Employment Australia,Indigenous Employment Australia,229,55
708439212837712,Tasmanian Government,Department of Premier and Cabinet,210,3
373523642668552,Energy - Queensland,Department of Energy and Public Works,208,69
105140971475089,Chuffed.org - Australia,Chuffed.org,206,1
316480331783930,Australian Unions,Australian Unions,201,36
317158175535179,BitLife,These ads ran without a disclaimer,201,3
418405098224592,350.org Australia,350.org Australia,198,33
76212817063,CARE Australia,CARE Australia,192,18
107765634022348,Henry Pike MP,Henry Pike MP,189,16
845410525497100,Launch Housing,Launch Housing,186,21
1989373424630784,Bridging the Gap Foundation,Bridging the Gap Foundation,179,5
54879226285,Teach For Australia,Teach For Australia,179,47
948595148496917,Andrew Hastie,Andrew Hastie,177,22
200819325600,ActionAid Australia,ActionAid Australia,171,40
1300759363397798,Terry Young MP,Terry Young MP,170,3
75806206426,School of St Jude,These ads ran without a disclaimer,167,2
100385049145414,Allegra Spender,Allegra Spender MP,164,7
101791443183,Melbourne Water,Melbourne Water,161,4
143359625694786,Baptist World Aid Australia,Baptist World Aid Australia,159,21
162107547181406,LNP - Liberal National Party,Liberal National Party of Queensland,153,31
154782298000891,Nola Marino MP,Nola Marino MP,143,1
996028230454531,Rest,These ads ran without a disclaimer,139,1
1408935539376139,Mark Bailey MP,Mark Bailey MP,138,1
759333260797196,Libby Mettam,Libby Mettam,136,1
101317875732604,Dr Sophie Scamps,Sophie Scamps,134,4
351313714891862,Australian Good Meat,Meat & Livestock Australia,134,12
2383045228374491,CPAC Australia,Conservative Political Action Network Ltd,133,14
276061352415442,The Australian Institute of Architects,The Australian Institute of Architects,131,14
60587854164,Starlight Children's Foundation Australia,Starlight Children's Foundation Australia,131,12
1670517743250253,Save the Daintree Rainforest,Rainforest 4 Foundation Ltd,130,142
100356216050100,Family First Party Australia,Family First Party Australia Ltd,129,8
150698155004187,Senator Louise Pratt,Senator Louise Pratt,128,3
147412438775033,Disaster & Emergency Management Conference,AST Management,126,3
33463928664,International Women's Development Agency - IWDA,IWDA,126,16
395201170875812,Colin Boyce MP,Colin Boyce MP,125,6
328245481103110,Senator Alex Antic,Alex Antic,125,8
105348385388237,Senator Babet,Ralph E D Babet,123,3
2067887946766818,Senator Claire Chandler,Senator Claire Chandler,122,1
537762462924537,Anthony Albanese,Anthony Albanese,122,7
104936088727424,Sam Birrell MP,Sam Birrell MP,121,1
11775531229,The Chaser,The Chaser,116,4
2232624883416629,Melissa McIntosh MP,Melissa McIntosh MP,115,12
1653567181523741,Greater Cities Commission,Greater Cities Commission,113,2
160021291752,Environment Victoria,Environment Victoria,108,4
504855933190931,Time for Change - Change Aged Care,United Workers Union,108,31
1483396328456198,Acciona.Australia,ACCIONA Australia,107,5
2202229243381304,The Vocal Minority,The Vocal Minority,107,1
105084998845350,BPH Energy,BPH ENERGY LTD,105,64
603022043213707,Joe McCracken MP,Joe McCracken MP,105,1
580435042016921,Brian Mitchell MP - Federal Member for Lyons,Brian Mitchell  MP,105,7
581606621934473,International Justice Mission,International Justice Mission Australia,≤100,4
655944151127130,SBS Cantonese 廣東話節目,Special Broadcasting Service,≤100,22
102453932266472,Aaron Violi MP,Aaron Violi MP,≤100,6
21591025194,The University of Melbourne,The University of Melbourne,≤100,5
113083368051071,Sarah Game MLC,Sarah Game,≤100,1
173168582700205,SBS中文,SBS Mandarin中文普通话,≤100,18
148322645565800,Andrew Wallace - LNP Federal Member for Fisher,Andrew Wallace MP,≤100,1
1818348581826942,The Literacy for Life Foundation,Literacy for Life Foundation,≤100,1
274102972728043,Matt Keogh,Matt Keogh MP,≤100,5
100492139310916,Australian Assange Campaign,Australian Assange Campaign,≤100,3
397307097023253,Justine Elliot MP,Justine Elliot MP,≤100,1
1501550403427903,Senator Anthony Chisholm,Senator Anthony Chisholm,≤100,14
102336681506217,WorkforClimate,WorkforClimate,≤100,15
341910905847062,Asylum Seeker Resource Centre (ASRC),Asylum Seeker Resource Centre (ASRC),≤100,29
145933972484735,Tasracing,Tasracing,≤100,3
709617325724631,Jess Pugh MP for Mount Ommaney,Jess Pugh MP,≤100,1
265498050194976,School for Life Foundation,School for Life Foundation,≤100,64
100642886236811,It's Happening Here,It's Happening Here,≤100,1
376006035816016,Storyworth,These ads ran without a disclaimer,≤100,1
113174381629359,Alcoa Australia,Alcoa Australia,≤100,10
726565307466774,Peta Murphy MP Federal Member for Dunkley,Peta Murphy MP Federal Member for Dunkley,≤100,4
2677544598953099,Anne Webster MP,"Anne Webster MP, National Party of Australia, Mildura,",≤100,4
280996218747910,Tim Richardson,Tim Richardson,≤100,8
103943488824397,Zoe McKenzie MP,Zoe McKenzie MP,≤100,2
325083185784,Minus18,Minus18,≤100,12
103793788825307,Dr Monique Ryan,Monique Ryan,≤100,17
1310881435665242,Bridget Vallence MP,Bridget Vallence MP,≤100,1
100314522404427,Andrew Willcox MP,Andrew Willcox MP,≤100,2
397230473694314,Queensland Labor,Queensland Labor,≤100,15
361491373921077,Solar Citizens,100% Renewable Community Campaign Public Fund,≤100,4
110120534957929,Lauren Kathage MP,Lauren Kathage MP,≤100,6
