Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,1086218,13
251292808253299,Canadian College,Canadian College,841490,21
105578134695113,Andree Uribe Montoya,Cleidy Andrea Montoya Parra,778312,9
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,695336,10
310454127055,Politécnico Grancolombiano,Sergio Fernando Gallo Suarez,531572,4
619776134722439,Secretaría Distrital de Salud,Secretaría Distrital de Salud,522056,11
105860962029722,medellinvuelveabrillar,Medellín Vuelve a Brillar,427690,14
101871502791636,Carlos Acosta Juliao Oficial,Toro Digital,321588,5
256488875025665,Juan Bocanegra,Juan Carlos Bocanegra Chacón,303057,4
503621983303342,Oscar Mauricio Toro,Oscar Mauricio Toro Valencia,292650,3
601336570076276,Rodolfo Correa,Rodolfo Andres Vargas Correa,231141,2
370267297019304,Marco Hincapié,Marco Emilio Hincapie Ramirez,229946,5
75884689790,Colectivo de Abogados,Colectivo de Abogados,220937,2
157146724439549,Luis Bernardo Vélez,Martha Patricia Giraldo,167329,7
1119413181474050,El Avispero Mov,Movilizatorio,161947,4
112155252163421,Sebastián López V.,Sebastian Lopez Valencia,158151,42
53177129367,Dilian Francisca Toro Torres,Dilian Francisca Toro,139129,8
106226905008843,Nata Botero,Nata Botero,135597,2
108158921672438,Llener Borja,Alvaro Jose Gomez Ramirez,128646,11
381464961911270,Cruz Roja Antioquia,Cruz Roja Colombiana Seccional Antioquia,126964,6
105437204540183,Miyerlandi Torres A,Miyerlandi Torres A,125839,9
201014753267112,Andrés Fernando Mesa Valencia,Andres Fernando Mesa Valencia,105726,4
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,99128,1
1147318942107929,Todos Somos Una,DEBRAIN LLC,95581,3
264386463968386,Nubia Stella Martínez,Centro Democrático - Comunidad Oficial,91784,1
107204794960194,Instituto Técnico La Salle,Instituto Técnico La Salle,83717,11
110673818587137,Eicman Murillo,Jamundí para Todos,82771,5
1379933302305788,Colegio Gimnasio Americano,Colegio Gimnasio Americano,77166,3
1622001728047397,Harman Alcalde,Harman Alcalde,74981,16
466713146804873,Jonathan Vasquez,Jonathan Stivel Vasquez Gomez,72559,1
418155555015037,Germán Escobar Cundinamarca,German Mauricio Escobar,70399,2
851680034864966,Proantioquia,FUNDACION PARA EL DESARROLLO DE ANTIOQUIA. ANTIOQUIA POR COLOMBIA,66491,2
1004865626202028,Jaime Peña Peñaranda,Joseph Ferney Galvis Gonzalez,60589,4
104969865721375,Profes.movimientociudadano,John Bazurto,57823,5
462660883763346,Ronald Mayorga,Ronald Mayorga,57154,4
100119084876379,Lida Escobar,Lida Beatriz Escobar Leal,56625,1
350160788433059,Proclama Cauca y Valle,Proclama Cauca y Valle,56076,8
645168172181457,Gobernación de Caldas,Eikon Digital SAS,55928,11
2280357942291111,Luis Carlos Velásquez,Luis Carlos Velásquez,55136,7
201504926957834,Luis M. Carvajalino,Luis Manuel Carvajalino Quin,54829,6
102383079246422,Paulo Gómez,Paulo Gómez,54504,1
258948700872338,Isvimed Alcaldía de Medellín,Eikon Digital S.A.S.,50242,11
2158318667815480,Nancy Henao Ruiz,Nancy Concejal Verde,49776,6
581095835894514,Noticentro 1 CM&,Noticentro 1 CM&,49564,6
1719725724954043,Rodrigo Rojas Lara,Rodrigo Rojas Lara,46914,1
132840983520233,Gobernación del Atlántico,Gobernación del Atlántico,46416,1
102676629272823,Germán Hernández,German Hernandez Vera,43483,2
1953017374955460,Nelson Barrera Roa,Nelson Barrera Roa,42635,1
749177381856407,Camilo Calle,Camilo Calle,38526,4
