Location name,Amount spent (USD)
Abkhazia,≤100
Adjara,335
Guria,≤100
Imereti,377
Kakheti,113
Kvemo Kartli,163
Mtskheta-Mtianeti,≤100
Racha-Lechkhumi and Kvemo Svaneti,≤100
Samegrelo-Zemo Svaneti,220
Samtskhe-Javakheti,≤100
Shida Kartli,173
Tbilisi,1816
Unknown,≤100
