Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,10626,38
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,4851,18
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",4638,7
424114981002397,Český rozhlas Plus,Český rozhlas,3983,42
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,3298,2
361281313901258,Komerční banka,"Komerční banka, a.s.",2656,4
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita Česká republika,2405,8
100602322206023,Radka Maxová,Radka Maxová,2359,2
111041662264882,Sociální demokracie,ČSSD,2193,5
114474108677288,Martin Kuba,Martin Kuba,2147,1
120461304659141,O2 CZ,O2 Czech republic,1961,2
197010357446014,Ondřej Prokop,Ondrej Prokop,1497,5
214827221987263,Andrej Babiš,Andrej Babiš,1307,4
123858471641,iROZHLAS.cz,Český rozhlas,1299,1
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,1201,4
110945610569821,Odchod.eu,Hnutí Odchod,1094,2
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,1058,5
107898832590939,European Commission,European Commission,1039,2
107996628144164,PRAHA 6 SOBĚ,PRAHA SOBĚ,1022,3
1469427909957890,Reportér magazín,Reportér magazín,870,3
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,868,6
1104866262972886,Michal Šmarda • Sociální demokracie,Česká strana sociálně demokratická,751,2
122414944594991,"Chrenek, Toman, Kotrba advokátní kancelář","TOMAN & PARTNEŘI advokátní kancelář, s.r.o.",731,1
944792105610443,PRAHA SOBĚ,PRAHA SOBĚ,668,1
111599660619960,Denik.cz Promo,Denik.cz Promo,659,1
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,638,8
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,591,8
693725074166331,Naše zdravotnictví,Naše zdravotnictví,586,4
315972808450196,ČSOB,ČSOB,566,1
384187235387895,Alena Schillerová,ANO,561,1
119555831115739,Bound Investments,These ads ran without a disclaimer,557,1
178362315106,European Parliament,European Parliament,546,6
287724754662359,HateFree Culture,HateFree Culture,541,4
317158175535179,BitLife,These ads ran without a disclaimer,528,4
125830487980906,Solární asociace,Solární asociace,525,2
597980334012769,Svoboda a přímá demokracie Moravskoslezský kraj - SPD,Svoboda a přímá demokracie (SPD),514,3
513534848715805,Svoboda a přímá demokracie  Olomoucký kraj - SPD,Svoboda a přímá demokracie - SPD,507,1
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,505,5
280617905401953,Alexandra Udženija,Občanská demokratická strana,496,2
109787574497667,Aliance pro budoucnost,Aliance pro budoucnost,472,1
104087131747633,Zaostřeno,Zaostřeno,460,3
112518823477332,Koridor D8,KORIDOR D8,451,1
56987874554,Liga otevřených mužů,Liga otevřených mužů,431,1
56292993421,Jeden svět / One World,Člověk v tísni o.p.s.,427,3
