Page ID,Page name,Disclaimer,Amount spent (BOB),Number of ads in Library
130336323685885,Gobernación de Santa Cruz,Gobernación de Santa Cruz,1188,5
1239026999516818,Luis Fernando Camacho,Luis Fernando Camacho,1080,1
217948432069023,Bolivia Maya,Bolivia Maya,687,2
279677395908479,Virginio Lema Trigo,Walter Agustin Zambrana Arze,276,1
964080723662055,Carlos Subirana Responde,Editorial CSS,242,3
109201057318552,JCSV,Fernando Omar Rosales Perez,222,4
105978465417563,Gobierno  Autónomo Departamental del Beni,Gobierno Autónomo Departamental del Beni,193,1
110555990500784,Ingvar Diputado Soy La Paz,Ingvar Ellefsen,112,1
106403237850347,Goberna Bolivia,Goberna,108,8
103466912684381,Reforma Judicial SCZ,JMS.COM.BO,101,6
127871740620547,Agustín Zambrana en El Bunker,Walter Agustin Zambrana Arze,≤100,1
104257317751894,Santiago Condori Apaza,Sandro Iquise Vincenti,≤100,3
101029268584854,José Carlos Sánchez Verazaín,Boris Christian Lehm Murillo,≤100,1
100393048247870,Daniela Cabrera Concejal,Daniela Cabrera Concejal,≤100,2
408411279285555,Revista Cosas,These ads ran without a disclaimer,≤100,1
190739455190659,Molly Saldaña,Molly Margarita Saldaña Araujo,≤100,2
102536645161497,Pierre Chain - C O N C E J A L,Pierre Chain - C O N C E J A L,≤100,2
100497828057046,Patricia Carolina Rios Banegas,These ads ran without a disclaimer,≤100,1
100301178044225,Viralcom,ViralComtv,≤100,1
128794501288356,Estudia en Posgrado UPEA,These ads ran without a disclaimer,≤100,2
131602424169035,Oxfam en Español,These ads ran without a disclaimer,≤100,6
106522128365423,Reprogenex - Reprodução E Melhoramento Genético Bovino,These ads ran without a disclaimer,≤100,1
102652851097134,Oscar Balderas Diputado,Oscar Alberto Balderas Montaño,≤100,1
103448986044563,,These ads ran without a disclaimer,≤100,1
596858787607676,Ciudades Verdes,These ads ran without a disclaimer,≤100,1
100994765608411,INN WORD Revival Now,These ads ran without a disclaimer,≤100,1
192092260811678,AlCircle Pte Ltd,These ads ran without a disclaimer,≤100,1
101998658413144,Black Streak Anime,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
102896729338425,Baga1402_03,These ads ran without a disclaimer,≤100,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,2
469201610080869,Binance,These ads ran without a disclaimer,≤100,1
