Location name,Amount spent (USD)
Bamako,139
Gao Region,≤100
Kayes Region,≤100
Kidal Region,≤100
Koulikoro Region,≤100
Mopti Region,≤100
Sikasso Region,≤100
Ségou Region,≤100
Tombouctou Region,≤100
Unknown,≤100
