Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
197770137236410,日本維新の会,日本維新の会,360736,203
112523977041775,参政党,参政党,127453,36
1904070096535109,スマート選挙,株式会社センキョ,124498,36
475681929154100,国連UNHCR協会,国連UNHCR協会,94763,12
684161888345926,西日本新聞me,西日本新聞me,69639,33
101060982860934,福岡県選挙管理委員会,福岡県選挙管理委員会,51738,5
111389956948553,コトダマン,These ads ran without a disclaimer,45861,2
105839479114586,栃木県選挙管理委員会,栃木県選挙管理委員会,41197,2
108136530968730,おねがい社長！,These ads ran without a disclaimer,37964,3
100789405705259,神奈川県選挙管理委員会,株式会社旭広告社,33678,28
651801698258818,NewsTV,NewsTV,31319,8
122355814117318,,浦山やすこワクワク応援団,29297,1
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,18914,11
208661552479830,日本財団,Shigeru Fujita,15567,10
106725228934045,プラティニ,These ads ran without a disclaimer,12090,1
115001374867292,福井県選挙管理委員会事務局,福井県選挙管理委員会,11372,2
106343274834613,群馬県議会議員　小川あきら,群馬県議会議員　小川あきら,10855,6
1886360704784999,秋田県選挙管理委員会事務局,秋田県選挙管理委員会事務局,10575,4
103914976352692,選挙ドットコム,イチニ株式会社,10449,1
109760801771369,橋本 みきひこ,橋本 みきひこ,8010,10
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,7999,1
118784644457500,,竹澤敏道,6922,2
852134404953989,神戸市会議員 岡田 ゆうじ,岡田ゆうじ,6828,2
108376722204259,吉川さとし,藤川 忠彦,6723,9
105675478186991,金井たかし　江戸川区の政策研究,金井 高志,6566,4
164873696867645,G7 / G20 Youth Japan,These ads ran without a disclaimer,5718,1
468149989932273,島根県選挙管理委員会,株式会社リステップ,5490,2
102468941548369,宮城県民共済,宮城県民共済,5472,2
107313352292674,栄ひろみ,栄ひろみ事務所,5287,7
1671853216366712,東こう史ひろ,東猴史紘,4845,1
117511476609129,katariba.online_t,These ads ran without a disclaimer,4740,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,4616,2
103012319304529,,市橋 ひろし,3409,3
1454796194806512,文京区議会議員 海津 敦子 かいづあつこ,海津敦子,3366,2
110293788602871,天野英雄（岡山県笠岡市･自民党）,天野英雄（岡山県笠岡市･自民党）,3223,1
1792524970793058,百瀬智之後援会,百瀬智之後援会,3217,1
223517421076793,The Japan Times PLUS (英字新聞ジャパンタイムズ),These ads ran without a disclaimer,3156,1
766572097059549,平野恭子,郷学,3149,1
346736506518940,政治家　沼谷純,寺内 崇浩,3072,1
120885054247021,,しばた 正洋,2904,2
104847134589945,骨格ボディメイクセラピスト養成講座,These ads ran without a disclaimer,2842,1
108971153774431,品川区議会自民党,株式会社マイム,2594,1
130744490327021,相模原市議会議員 阿部よしひろ,阿部 善博,2500,1
486394434773945,春日部市議会議員　栄ひろみ　サポーターズクラブ,栄ひろみサポーターズクラブ,2380,1
2191273960909166,前小山町長　込山正秀後援会,前小山町長　込山正秀後援会,2306,1
1627099440851802,青木たかし（前松本市議会議員）,青木たかし【前松本市議・県政に再挑戦！】,2124,1
1589376521307736,飯田まさなり／平塚市食育推進会議委員,飯田まさなり／平塚市食育推進会議委員,1997,3
104525832559827,ごとう慎太郎,後藤　慎太郎,1830,2
298871050155878,燕三条青年会議所（一般社団法人燕三条青年会議所）,高橋 夢乃,1814,1
111168231729960,前野まみこ,前野まみこ,1645,1
105458429152816,清水直幸後援会｜清水直幸とよいまちを子どもにわたす会,Ryo Shimizu,1539,1
700799386690513,,石橋なおき「新しい荒川を創る！」,1530,2
151214938794853,ミエセン,ジャッグジャパン株式会社,1523,9
146709162183685,くすのき　りえこ,藤川忠彦,1502,2
547986165247623,NPO法人 多民族共生人権教育センター,NPO法人 多民族共生人権教育センター,1427,1
104533215755145,ZOE_Japan,ZOE Japan,1321,3
103873185130438,今井るる,今井るる後援会,1198,1
104367261609980,飯牟礼克年（いいむれ かつとし）後援会,Katsutoshi Iimure,1191,1
104837455833648,Issues_ad,株式会社issues,1059,3
553966918049079,サクセス未来塾,These ads ran without a disclaimer,1044,1
541339969214686,早川浩,早川 浩,993,6
122947007374156,,小林あや後援会,988,1
1677419399148240,たはら亮 後援会（朝霞市）,Ryo  Tahara,943,1
173526076413287,横浜市会議員　山下正人事務所,山下　正人,856,1
146309392069492,Uniqlo,These ads ran without a disclaimer,854,2
256504371891671,the-issues.jp,株式会社issues,849,3
108491485442354,下川たかひこ後援会,下川たかひこ後援会,843,2
538632423293119,つるた有司事務所（秋田県横手市　秋田県議会議員　自民党）,Atsushi Uchikawa,804,1
111162221891222,参政党 / 片桐きよみ（きよみん）,参政党 北海道連支部,740,1
110647840532680,Merge Mayor,These ads ran without a disclaimer,721,2
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,685,1
551303845317383,高橋元気（中央区議会議員）,Genki Takahashi,537,1
116419214683544,らくらく賃貸淀屋橋店,These ads ran without a disclaimer,528,1
286961748136968,目黒区議会議員　河野陽子,Yoko Kono,526,1
259163764160829,FoE Japan,FoE Japan,524,3
100554152593223,堤じゅん太事務所 【京都府議会議員】,堤 じゅん太,516,1
102104016089903,上田かずき,上田かずきと共に未来を考える会,499,21
341085439782585,富田けんじ（立憲民主党＠練馬）,Kenji Tomita,449,1
1590535061243274,精神障害当事者会ポルケ,Yuhei Yamada,430,1
106336127638471,物件情報,These ads ran without a disclaimer,404,2
172546263271651,福島りえこ【都民ファーストの会東京都議団 / 世田谷区】,Rieko Fukushima,312,1
175030709211885,日経ビジネス,These ads ran without a disclaimer,299,2
107071225655646,島田かおる後援会,島田 薫,276,1
107367904080878,VIVA-たいけん美じゅつ場-,NPO法人取手アートプロジェクトオフィス,240,1
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,193,1
426981831471929,仙台市議会議員　田村勝,田村勝,153,1
288301635169706,たかはま なおき　文京区議会議員,高浜 直樹,118,1
107915507250657,Yasui Japan,These ads ran without a disclaimer,103,1
769095856453652,Axel Arigato,These ads ran without a disclaimer,≤100,1
335151973769292,野波 格,These ads ran without a disclaimer,≤100,1
234052903377656,明和不動産 l ミリーヴグループ,These ads ran without a disclaimer,≤100,1
106198279062104,Japão.Online,Japão.Online,≤100,1
283941781951944,サンデーうぇぶり,These ads ran without a disclaimer,≤100,2
360248874460605,泰國行銷加速器,These ads ran without a disclaimer,≤100,1
1010178119029123,Reformas de Casas - Marcelo,These ads ran without a disclaimer,≤100,1
107216295624522,Drpunksnft,These ads ran without a disclaimer,≤100,2
852370551453606,GARP,These ads ran without a disclaimer,≤100,1
289397611132,Working Ranch Magazine,These ads ran without a disclaimer,≤100,1
151595571529725,Carradice,These ads ran without a disclaimer,≤100,1
1184644891706328,Unsustainable,These ads ran without a disclaimer,≤100,1
118592938221174,ZTE Corporation,These ads ran without a disclaimer,≤100,1
101853479470366,Weregreenly,These ads ran without a disclaimer,≤100,1
106852952352880,Empresarial Iberoamericano,These ads ran without a disclaimer,≤100,1
104717244739501,スマートフィット100,These ads ran without a disclaimer,≤100,1
25035867040,Eastern Washington University,These ads ran without a disclaimer,≤100,1
106185285657741,Rick and Friends Boomer,These ads ran without a disclaimer,≤100,1
