Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
1548643738480723,Asistencia Deudores,Asistencia Deudores,161408,10
856012741442139,Ipas LAC,Neuma,128585,6
280326368663728,Asociación de Industriales de Iquique,Asociacion de Industriales Iquique,114810,14
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,104730,4
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,97274,6
101077969210224,Corporación Clúster Minero Región de Antofagasta,Corporación Cluster Minero Región Antofagasta,91357,8
113194374358815,Compromiso Minero Chile,Compromiso Minero,80985,7
105798328215264,Asistencia Familia,Asistencia Familia,80963,2
68793499001,UNICEF,UNICEF with Facebook Ad Credits,79889,8
527441447268308,Copec,COPEC S.A.,61577,3
103431027936004,Cámara Minera de Chile,Cámara Minera,57115,7
100447419569628,Demócratas Chile,Demócratas,52861,30
580663538777736,Consejo Minero,Feedback Comunicaciones,49989,3
103030962615298,Chile YAAC,Chile YAAC,40433,5
26929188652,El Observatodo,MiVoz.cl,35508,57
103527991214141,Cero DICOM,Cero Dicom,34370,5
1618694568424968,Corproa,CORPROA Atacama,33903,7
100622491799515,Sara ConchaSmith Diputada Ñuble,Sara Nicol Concha Smith,33033,1
305958239880216,Cidere Región de Coquimbo,CIDERE Coquimbo,33020,7
109339288407350,Santuario Quitralco,Santuario Quitralco,32043,2
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,30657,2
273168169362020,Ministerio de Salud Chile,Ministerio de Salud,27632,3
1657924067839348,Aguas Antofagasta Grupo EPM,Aguas Antofagasta,26773,4
104224427947088,Circula el Plástico,Metrix,23417,11
120295334652273,Enrique Van Rysselberghe Herrera,Enrique Van Rysselberghe Herrera,22001,13
1575217122560418,Juan Ramón Godoy,Juan Ramón Godoy,16396,13
946645452082629,Olimpiadas Especiales Chile,Olimpiadas Especiales Chile,16345,1
231952623614906,Daniel Melo Diputado,Diputado Daniel Melo,15034,2
176220189240352,Postgrados UST,These ads ran without a disclaimer,14279,1
121717528487698,Confidence Chile,Confidence Chile SPA,12820,20
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,12654,1
391338058160314,Desafío Chile Sin Basura,Benjamín Jose Cruz Pacheco,12426,2
126170624336,Amnistía Internacional - Chile,Amnistía Internacional Chile,11072,6
