Page ID,Page name,Disclaimer,Amount spent (NOK),Number of ads in Library
10953652930,Høyre,Høyre,5166,47
234659001772,Arbeiderpartiet,Arbeiderpartiet,4834,1
135843375926,UNICEF Norge,UNICEF Norge,3371,13
371106536283235,DAG OG TID,Dag og Tid AS,3221,5
106525135779095,Forebygging som fungerer,Tryggere Ruspolitikk,2089,6
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,1750,4
322525743444,Get Inspired,These ads ran without a disclaimer,1671,4
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,1407,5
298357179829,Trondheim Arbeiderparti,Trondheim Arbeiderparti,1254,5
798750773559841,Bufdir,"Barne-, ungdoms-, og familiedirektoratet",1195,3
111345183340,Fagforbundet,Fagforbundet,1078,1
132368899297,Framtiden i våre hender,Framtiden i våre hender,1073,6
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,1061,15
157929987567626,Oslo MDG,OSLO MILJØPARTIET DE GRØNNE,1053,13
144754334087,Trøndelag Arbeiderparti,Trøndelag Arbeiderparti,858,8
109668258634924,Fylkesordførerkandidat Per Olav Skurdal Hopsø,Trøndelag Arbeiderparti,832,9
109197949130115,Kvinnefronten,Kvinnefronten i Norge,781,2
239677012734267,Fredrikstad Høyre,Fredrikstad Høyre,756,2
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,643,15
137281426355834,Tromsø kommune,Tromsø kommune,631,2
2398568533531114,Velferdsmiks,NHO Geneo,627,17
20468812735,LO,LO,611,7
110909695608019,Sparebanken Sør,Sparebanken Sør,583,2
131267734363,Kirkens Nødhjelp,Kirkens Nødhjelp,551,1
100682016119457,Universitetsplassen - UiO,Universitetet i Oslo,544,3
796536693738193,LO Innlandet,LO,541,12
102203325950193,Ingvild Lemme Kristiansen,Stendi,541,9
171619972854769,Oslo Arbeiderparti,Oslo Arbeiderparti,514,4
11526489541,Senterpartiet,Senterpartiet,464,1
131631106897687,Øygarden FrP,Øygarden FrP,462,13
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,440,2
1583324988565868,Stortinget,Stortinget,425,4
179717228781217,Moss Arbeiderparti,Moss Arbeiderparti,398,1
103057921635136,Folkets Parti Bergen,Foreningen FNB Bergen,380,4
153710294662597,Human-Etisk Forbund,Human-Etisk Forbund,363,2
100722841311675,"Kristiansand Pensjonistparti - Barn, Familie og Pensjonist",Kristiansand Pensjonistparti,357,5
149452772322646,Snusinfo.no,Swedich Match Norge,350,3
387075338568282,Pressure,Pressure,348,2
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,323,4
108203984145752,Kruse Larsen,Kruse Larsen,320,2
117756891616696,Moss FrP,Moss FrP,311,1
75381641215,Raymond Johansen,Oslo Arbeiderparti,295,2
105706168752816,NHO Geneo,NHO Geneo,277,1
157803497575876,NHO Reiseliv,NHO Reiseliv,273,2
119258624775294,Agder Arbeiderparti,Agder Arbeiderparti,259,1
289683304433819,Rælingen Høyre,Rælingen Høyre,258,6
119878348024795,ULOBA,Uloba - Independent Living Norge,232,12
781470095268908,Skien Venstre,Skien Venstre,225,2
458126690922579,Rødt Trøndelag,Rødt Trøndelag,198,4
170653772985183,Bergen MDG,Miljøpartiet De Grønne Bergen,196,1
46448594983,Næringsforeningen i Stavanger-regionen,Næringsforeningen i Stavanger-regionen,193,4
226417544192807,Tankesmien Agenda,Tankesmien Agenda,167,1
136901969692355,Buskerud Senterparti,Buskerud Senterparti,166,2
134531249931603,Troms og Finnmark fylkeskommune,Troms og Finnmark fylkeskommune,161,1
117918141561451,Sandnes Arbeiderparti,Sandnes Arbeiderparti,161,1
13071966966,Buskerud Arbeiderparti,Buskerud Arbeiderparti,155,1
119062344777724,Bjerke FrP,Bjerke FrP,155,2
156545564365962,Stavanger Arbeiderparti,Stavanger Arbeiderparti,153,1
190006477676674,Fylkesordførerkandidat Sindre Martinsen-Evje,Østfold Arbeiderparti,149,1
171540532874418,Arbeiderpartiet i Bergen,Arbeiderpartiet i Bergen,148,1
109364642176231,Yap Bussines,These ads ran without a disclaimer,145,1
198428680177434,Kragerø FrP,Kragerø FrP,144,5
143538362385067,Nesodden Arbeiderparti,Nesodden Arbeiderparti,132,6
141589002521022,Oslo Høyre,Oslo Høyre,122,2
665832620193085,Kristiansand Høyre,Kristiansand Høyre,118,2
100231879042950,Fylkesordførerkandidat Niklas Memic-Eriksen - FrP,Fylkesordførerkandidat Niklas Memic-Eriksen - FrP,117,3
119797291429215,RIO - en landsdekkende brukerorganisasjon på rusfeltet,RIO - en landsdekkende brukerorganisasjon på rusfeltet,117,1
126570327547728,Kongsberg Høyre,Kongsberg Høyre,114,1
1461371280751779,Hå KrF,Hå KrF,112,3
173437119340296,Akershus Arbeiderparti,Akershus Arbeiderparti,109,3
111322125898812,Filter Nyheter,Filter Nyheter,109,4
104701569617247,Arbeid & Inkludering,Arbeid & Inkludering,109,1
126448980866214,Klassekampen,Klassekampen AS,108,1
217610311592724,Bærum Arbeiderparti,Bærum Arbeiderparti,107,1
113006005045036,Attack konferansen,Attack konferansen,105,4
186245021399622,Agder Senterparti,Agder Senterparti,102,2
103638585942638,Folkets Parti Kristiansand,Folkets parti Kristiansand,101,2
34448777123,Haugesund Venstre,Haugesund Venstre,≤100,2
111036919049229,Offshore Norge,Offshore Norge,≤100,1
609322219124074,Bærum MDG,Bærum Miljøpartiet de Grønne,≤100,2
118470544845764,Moss SV,Moss SV,≤100,2
317158175535179,BitLife,These ads ran without a disclaimer,≤100,3
189196954458836,Klar Tale,Stiftelsen Klar Tale,≤100,2
730770907052378,Aurskog-Høland Senterparti,Aurskog-Høland Senterparti,≤100,6
295778727799101,Lillestrøm SV,Lillestrøm SV,≤100,2
143787579017708,Bodø Høyre,Bodø Høyre,≤100,1
447470820360,Tromsø SV,Tromsø SV,≤100,1
994019457298682,Skien Høyre,Skien Høyre,≤100,4
102040431616976,Beaufort Solutions,Beaufort Solutions,≤100,8
434795296969547,Karmøylista,Karmøylista,≤100,1
620408144801035,Vestnes Arbeiderparti,Vestnes Arbeiderparti,≤100,1
412013495658019,Aurland Senterparti,Aurland Senterparti,≤100,2
102264419459588,Akershus Høyre,Akershus Høyre,≤100,1
116849158413174,Fredrikstad SV,Fredrikstad SV,≤100,1
299518093440216,Fredrikstad Arbeiderparti,Fredrikstad Arbeiderparti,≤100,1
327596727920592,"Lars-Jørgen Kihlberg Olsen, Rælingen Høyre","Lars-Jørgen Kihlberg Olsen, Rælingen Høyre",≤100,1
269502380668671,Rælingen KrF,Rælingen KrF,≤100,3
