Page ID,Page name,Disclaimer,Amount spent (RON),Number of ads in Library
990747367737692,Cătălin Drulă,Uniunea Salvați România,9016,16
1058116737612843,USR,Uniunea Salvați România,8708,3
1395939193764858,Marcel Ciolacu,Partidul Social Democrat,2709,13
178362315106,European Parliament,European Parliament,1462,19
100527086679302,Universitatea POLITEHNICA din București,Universitatea POLITEHNICA din București,1104,3
207741001672,Speranta pentru Romania,Speranta pentru Romania,988,23
205001282852200,Milvus Group,Asociatia GRUPUL MILVUS,777,22
108295090637741,ASAP România,Fundatia The Institute,716,9
181375448581167,Partidul Naţional Liberal,Partidul Național Liberal,665,3
100187575506085,Bogdan Balaniscu,Partidul Social Democrat,605,4
163943696987223,Ziarul Puterea,Ziarul Puterea,539,27
697451833786949,Mihai Polițeanu,POLITEANU MIHAI-LAURENTIU,429,9
123526378261795,Stiri Locale,Stiri Locale,398,6
114319753592403,AFACERI.news,Horia-Marius Bogdan,396,7
106153909088124,Stirea ZIlei,StireaZilei,343,4
620083298402659,Bogdan Trif,Turcanu Catalin Nicolae,290,1
731035500293728,Siegfried Muresan,Siegfried Muresan,260,2
102601499822802,RMDSZ,RMDSZ,231,10
1653699758248627,Ion ȘTEFAN,Ion ȘTEFAN,225,2
175293925828191,Kelemen Hunor,RMDSZ,223,9
220579784732993,Daniel Buda,Buda Daniel,200,6
321890494859228,Vlad Gheorghe,GHEORGHE VLAD-DAN,194,63
200813406761691,Corina Cretu,Marina Alin-Constantin,192,2
375782699694430,USR Ialomița,USR Ialomița,170,3
103446918540751,Silviu Iordache,Partidul Uniunea Salvați România - Buzău,159,1
100211372942318,România=GEȚIA,Mărgărit-Daniel Buzoi,148,4
1434157033499791,Primăria Municipiului Râmnicu Vâlcea,IT LIVE,141,3
1796777377209154,Regia Nationala a Padurilor - Romsilva,Regia Nationala a Padurilor - Romsilva,138,7
260365460647855,Mircea Geoana,Mircea Geoana,135,4
1498149113813076,Florin Cîţu,CITU FLORIN-VASILE,133,1
107898832590939,European Commission,European Commission,132,4
360828814115641,Asociatia Slujire Crestina,Asociatia Slujire Crestina,121,2
104903512152451,Ionel Sandu - Pagina Oficiala,Ionel Sandu,119,1
163076814300722,Romania1.ro,Romania1.ro,116,1
174434106304018,USR Galați,USR Galați,116,2
155195491318605,eoficial.ro,Eoficial.ro,116,1
341037705981172,Humanitas,Humanitas,115,4
100730011789747,Minculeasa Claudiu,MINCULEASA CLAUDIU-NICOLAE,111,3
243961986020807,Turos Lóránd,Turos Lóránd,111,2
823788047675556,Call of War,These ads ran without a disclaimer,107,2
1404229443208184,Daniel Gheorghe,Constantin Răzvan Popovici,104,1
107029625474765,Nicușor Halici,PSD Vrancea,102,5
1024698440918384,Gheorghe Valentin Rotar - Primar,Gheorghe Valentin Rotar,101,2
325161187517978,Marian Oprișan,Marian Oprișan,≤100,1
