Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,67257912,237
23383061178,Prabowo Subianto,indonesia Adil makmur,35238138,12
108132042285089,Erwin Aksa,Yayasan Golkar Institute,11305999,117
317965655213024,Gerakan Nahdliyyin Bersatu,Gerakan Nahdliyyin Bersatu,8258860,1
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,6914056,75
111864151754055,Esensi TV,Esensi Tv,6515617,122
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,5111590,33
1182989151803018,M Hasanuddin Wahid,Kebangkitan Bangsa,2479103,1
102793242742002,Jaksapedia,JAKSAPEDIA,2235177,34
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,2064112,5
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,2018812,15
100649018546817,GanjarFans,GanjarFans,1980275,26
106918395489616,Golkar Institute SPKP,Yayasan Golkar Institut SPKP,1961138,2
104899195891472,Berita Ganjar Pranowo,Berita Ganjar Pranowo,1892679,110
39684526732,Wanda Hamidah,Yayasan Infobox,1247865,3
397603117477041,Lindsey Afsari Puteri,Yayasan Golkar Institute,999540,10
110799152010497,Prabowo Lanjutkan Kepemimpinan,Prabowo Lanjutkan Kepemimpinan,943271,15
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,822554,11
108562495293165,Energy Asia,These ads ran without a disclaimer,812667,1
197545083607941,Harian Kompas,Harian Kompas,781028,21
106690092440342,Pemilu KIT,Ramdan Casmara,772868,20
101383579268587,Sumut Dukung Ganjar,Ganjar Nusantara Indonesia,689442,4
102656349157647,Tugimanisme,Tugimanisme,663519,32
108294188639371,Medan satu,Berita Kota,648141,3
790156511331117,Tempo CekFakta,TEMPO MEDIA GROUP,623648,2
572779142753263,Freeport Indonesia,Freeport Indonesia,507848,6
1004727719661767,Rian Ernest,Yayasan Golkar Institute,502063,12
110419528729730,Golkar Makassar,Yayasan Golkar Institute,497073,20
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,487342,8
101053572540830,Sahabat Inspirasi,Ganjar Nusantara Indonesia,461480,2
103686519246735,Guy Golan,These ads ran without a disclaimer,428546,1
110294151987732,Head Politika,Head Politika,409913,3
106397652451725,Barisan Biru Langit,Barisan Biru Langit,363710,9
