Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
228557190541436,BancoEstado,BancoEstado,183189,11
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,118523,4
580663538777736,Consejo Minero,Feedback Comunicaciones,102296,3
117807634946410,Sociedad de Fomento Fabril (Sofofa),Sofofa,96086,5
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,77465,7
103527991214141,Cero DICOM,Cero Dicom,69541,6
105798328215264,Asistencia Familia,Asistencia Familia,69200,2
78239901502,Diario Financiero,Grupo DF,47793,41
756450494522524,Andrés Jouannet Diputado,Andrés Alfonso Jouannet Valderrama,40230,6
710390285658166,Ximena Rincón,Ximena Rincón,36497,28
1157078510981546,Corporación Municipal Gabriel González Videla,Corporación Municipal Gabriel González Videla,35215,10
191871627527097,INGENIERIAUDD,Ignacio Rivas Fernandez,19458,1
103822445860239,Conexión Energía,These ads ran without a disclaimer,19324,1
295886120554128,Polpaico,Cemento Polpaico SA,17661,4
103259918760204,Lista negra política La voz de la Muchedumbre.,Cristian Alejandro Vivian Troncoso,16301,1
1447342118848920,Universidad Adolfo Ibañez,Universidad Adolfo Ibáñez,15810,1
184559421980613,Vlado Mirosevic,Vlado Mirosevic Verdugo,15762,3
108291914947259,Mi Derecho a Educar,Mi Derecho a Educar,14124,1
120295334652273,Enrique Van Rysselberghe Herrera,Enrique Van Rysselberghe Herrera,11827,9
10152723078,Alejandro Navarro,Alejandro Navarro,11408,1
103030962615298,Chile YAAC,Chile YAAC,10821,7
103190368459423,Scarlett Valdés Pizarro,Scarlett Beatriz Valdés Pizarro,10654,1
102020808805309,Cristian Quilodran Parra,Cristian Quilodran Parra,9940,3
102422525535808,FARMACIAS PUNTO BLANCO,Ranko Frane Lenac Pizarro,9934,2
101777549186318,convocacion,These ads ran without a disclaimer,9764,1
112555455065264,Vehículos en Peligro,Vehículos en Peligro,9324,9
204430603582,La Tercera,These ads ran without a disclaimer,8525,1
518029991591379,Carlos Soto Alcalde,Carlos Ernesto Soto Gonzalez,8490,1
350025708997760,Minera Vizcachitas,Minera Vizcachitas,7963,1
429657563782175,Vlado Mirosevic Verdugo,Vlado Mirosevic Verdugo,7475,2
26929188652,El Observatodo,MiVoz.cl,6480,13
100645555080281,Academia Nacional de Litigación,Academia Nacional de Litigación,6437,4
463509033710164,Walmart Chile Vivamos Mejor,Walmart Chile,5752,1
266574477169217,Ciudadano Videla Diputado,Elias Vaca Sanchez,5733,1
181189911970230,Alberto Undurraga V,Alberto Undurraga V,5645,1
108523631002340,Loreta Villegas- Consejera Regional Aysen,Maria Loreta Villegas Almonacid,5446,4
110951722267366,World Vision Chile,World Vision Chile,5385,2
283127255038093,Qué Pasa,These ads ran without a disclaimer,4973,1
100702245161627,Norma Córdova,Norma Córdova,4939,2
113540781539326,Workmed,Workmed,4868,19
19591763420,Mallplaza,These ads ran without a disclaimer,4828,1
254968451965503,Juan Valdes,Juan Valdes,4645,2
576802222491354,Elecciones Presidenciales Chile,Elecciones Presidenciales Chile,4592,1
