Location name,Amount spent (ARS)
Buenos Aires,1689492
Catamarca,161487
Chaco,206693
Chubut,191533
Ciudad Autónoma de Buenos Aires,556543
Corrientes,163385
Córdoba,2969113
Entre Rios,224136
Formosa,107528
Jujuy,141783
La Pampa,1026605
La Rioja,98934
Mendoza,295728
Misiones,214888
Neuquén,100295
Río Negro,95505
Salta,2576385
San Juan,1258596
San Luis,290656
Santa Cruz,73830
Santa Fe,762298
Santiago del Estero,98566
Tierra del Fuego,736882
Tucuman,789989
Unknown,20937
