Page ID,Page name,Disclaimer,Amount spent (NOK),Number of ads in Library
234659001772,Arbeiderpartiet,Arbeiderpartiet,17975,4
111345183340,Fagforbundet,Fagforbundet,17575,10
329095637110085,FRANTZ AS,Frantz as,14842,104
14095969045,Fremskrittspartiet,Fremskrittspartiet,14654,8
141589002521022,Oslo Høyre,Oslo Høyre,6781,25
10953652930,Høyre,Høyre,4916,49
322525743444,Get Inspired,These ads ran without a disclaimer,4692,7
20468812735,LO,LO,3723,22
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,3407,42
203067569732001,Fellesforbundet,Fellesforbundet,3166,48
135843375926,UNICEF Norge,UNICEF Norge,3057,22
102264419459588,Akershus Høyre,Akershus Høyre,2879,6
100970626156019,Kent Ranum - Ordførerkandidat Høyre,Kent Ranum - Ordførerkandidat Høyre,2768,6
126448980866214,Klassekampen,Klassekampen,2722,4
173437119340296,Akershus Arbeiderparti,Akershus Arbeiderparti,2543,19
124770374240753,Oslo FrP,Oslo FrP,2286,8
171619972854769,Oslo Arbeiderparti,Oslo Arbeiderparti,2025,9
225409510831370,Rødt Bergen,Raudt Hordaland,1951,1
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,1921,21
275389322558295,LOs sommerpatrulje,LO,1694,4
11526489541,Senterpartiet,Senterpartiet,1548,1
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,1519,45
371106536283235,DAG OG TID,Dag og Tid AS,1467,6
246264862053914,Lørenskog Arbeiderparti,Lørenskog Arbeiderparti,1313,1
126895400704503,Rogaland Høyre,Rogaland Høyre,1239,3
171540532874418,Arbeiderpartiet i Bergen,Arbeiderpartiet i Bergen,1146,18
33483001033,SV - Sosialistisk Venstreparti,SV - Sosialistisk Venstreparti,1101,1
728518604216173,HELT MED,Stiftelsen HELT MED,1042,1
57542291449,FFO - Funksjonshemmedes fellesorganisasjon,Funksjonshemmedes Fellesorganisasjon (FFO),1002,2
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,938,1
198748346812235,Drammen Venstre,Drammen Venstre,908,22
189828081044593,MS-forbundet i Norge,Ms-forbundet,863,22
171368929594037,Vestland Høgre,Vestland Høgre,777,4
200983583270624,NHO Service og Handel,NHO Service og Handel,769,5
156545564365962,Stavanger Arbeiderparti,Stavanger Arbeiderparti,720,3
110628757129572,LO Vestfold og Telemark,LO,708,8
131631106897687,Øygarden FrP,Øygarden FrP,686,15
413702262401064,Innlandet Høyre,Innlandet Høyre,683,2
103057921635136,Folkets Parti Bergen,Foreningen FNB Bergen,682,2
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,675,6
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,632,5
239677012734267,Fredrikstad Høyre,Fredrikstad Høyre,630,3
665832620193085,Kristiansand Høyre,Kristiansand Høyre,598,4
117756891616696,Moss FrP,Moss FrP,580,2
132368899297,Framtiden i våre hender,Framtiden i våre hender,579,3
1430303507191895,Stange FrP,Stange FrP,565,2
200168040392101,Hustadvika kommune,These ads ran without a disclaimer,560,1
567993443304031,Larvik Høyre,Larvik Høyre,542,1
10254410675,Venstre,Venstre,539,3
157929987567626,Oslo MDG,OSLO MILJØPARTIET DE GRØNNE,528,9
144754334087,Trøndelag Arbeiderparti,Trøndelag Arbeiderparti,526,20
217610311592724,Bærum Arbeiderparti,Bærum Arbeiderparti,517,6
185349298793613,"Kari Nessa Nordtun, ordfører i Stavanger","Kari Nessa Nordtun, ordfører i Stavanger",506,3
170653772985183,Bergen MDG,Miljøpartiet De Grønne Bergen,495,1
329215143807272,Trondheim Høyre,Trondheim Høyre,478,5
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,466,1
153402168051875,Bergen Senterparti,Bergen Senterparti,445,6
298357179829,Trondheim Arbeiderparti,Trondheim Arbeiderparti,440,9
108203984145752,Kruse Larsen,Kruse Larsen,417,19
139630365693,Drammen FrP,Drammen Fremskrittsparti,415,4
1772831389697261,Frimodig kirke,These ads ran without a disclaimer,415,1
1499576763595145,Agder Høyre,Agder Høyre,412,2
186077731431314,Arendal Venstre,Arendal Venstre,400,3
267093316643456,Oslo Venstre,Oslo Venstre,396,10
189429677833005,Lørenskog SV,Lørenskog Sosialistisk Venstreparti,391,1
151608890040,Innlandet FrP,Innlandet FrP,377,2
219212891435404,Ullensaker FrP,Ullensaker FrP,366,1
186245021399622,Agder Senterparti,Agder Senterparti,358,2
129829403731255,Tromsø Arbeiderparti,Tromsø Arbeiderparti,342,1
117840771633607,Nittedal FrP,Fremskrittspartiet,332,8
100722841311675,"Kristiansand Pensjonistparti - Barn, Familie og Pensjonist",Kristiansand Pensjonistparti,331,8
139808122732007,Sola Høyre,Sola Høyre,322,3
196060713751352,LO Trøndelag,LO,316,11
126570327547728,Kongsberg Høyre,Kongsberg Høyre,315,1
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,310,6
159632007420451,Sarpsborg Venstre,Sarpsborg Venstre,307,2
458126690922579,Rødt Trøndelag,Rødt Trøndelag,290,6
711789545902081,Marit Vea,Oslo Venstre,289,9
1583324988565868,Stortinget,Stortinget,269,5
278615972984573,Tverga,Tverga,263,1
176175415825122,apotek.no,Apotekforeningen,259,20
426489054185232,Kristiansand Arbeiderparti,Kristiansand Arbeiderparti,257,3
289043317923899,Modum Arbeiderparti,Modum Arbeiderparti,252,7
367725053379647,Møre og Romsdal MDG,Miljøpartiet De Grønne Møre og Romsdal,246,1
133640403364515,Næringsforeningen Haugalandet,Næringsforeningen Haugalandet,241,10
146731798709607,Bymiljølista i Fredrikstad,Bymiljølista i Fredrikstad,230,1
159384853140,Oslo Unge Høyre,Oslo Unge Høyre,227,1
614999708632942,Vestvågøy FrP,Vestvågøy FrP,223,9
157803497575876,NHO Reiseliv,NHO Reiseliv,219,8
46448594983,Næringsforeningen i Stavanger-regionen,Næringsforeningen i Stavanger-regionen,218,3
213894665291576,Småbypartiet Orkland,Småbypartiet Orkland,217,2
100231879042950,Fylkesordførerkandidat Niklas Memic-Eriksen - FrP,Fylkesordførerkandidat Niklas Memic-Eriksen - FrP,210,2
136206693091663,Norges Fiskarlag,Norges Fiskarlag,202,15
351810391628079,Hallstein Bjercke,Oslo Venstre,199,4
213228988687583,Nesodden Høyre,Nesodden Høyre,197,1
148389115200561,Kristiansand Venstre,Kristiansand Venstre,196,2
170149836763179,Orkland Arbeiderparti,Orkland Arbeiderparti,196,1
109076072177574,Stian Davies - fylkesordførerkandidat for Vestland Arbeidarparti,Vestland Arbeidarparti,194,2
770076199804598,Ordførerkandidat Therese Thorbjørnsen,Sarpsborg Arbeiderparti,193,1
119797291429215,RIO - en landsdekkende brukerorganisasjon på rusfeltet,RIO - en landsdekkende brukerorganisasjon på rusfeltet,188,1
120374971332864,Kagge Forlag,Kagge Forlag,187,1
289683304433819,Rælingen Høyre,Rælingen Høyre,187,3
129515713837852,Corporate Communications,Corporate Communications,186,2
164105576971498,Sandefjord Arbeiderparti,Sandefjord Arbeiderparti,184,3
206510029407716,Møre og Romsdal Høyre,Møre og Romsdal Høyre,183,10
268121730009485,Sørmegleren,Sørmegleren,182,2
136901969692355,Buskerud Senterparti,Buskerud Senterparti,181,2
109103902009501,Edvin Søvik - Ordførerkandidat for Ås Arbeiderparti,Ås Arbeiderparti,174,3
119787264706852,Trondheim FrP,Trondheim FrP,167,1
352782288790,Stavanger Venstre,Stavanger Venstre,167,5
100168202468850,Ordfører Siri Martinsen,Fredrikstad Arbeiderparti,166,2
128566103830426,Civita,Civita AS,162,3
58473863651,Amnesty International Norway,Amnesty International Norge,161,3
157315561134237,Kongsberg Arbeiderparti,Kongsberg Arbeiderparti,157,2
146602872043355,Nordland fylkeskommune,Nordland fylkeskommune,156,5
105060276260021,Tromsø FrP,Tromsø FrP,154,1
198660866818662,Afghanistankomiteen - NAC,Afghanistankomiteen,152,1
2398568533531114,Velferdsmiks,NHO Geneo,149,13
109463625396089,Buskerud Høyre,Buskerud Høyre,148,2
292545047480514,Vestland Arbeidarparti,Vestland Arbeidarparti,147,2
60540214886,Lederne,These ads ran without a disclaimer,143,1
447470820360,Tromsø SV,Tromsø SV,143,1
114229878606206,Askøy FrP,Askøy FrP,139,1
536745556722065,Lillestrøm FrP,Lillestrøm FrP,138,1
