Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
23383061178,Prabowo Subianto,indonesia Adil makmur,22551878,7
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,17849273,143
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,9828130,5
102793242742002,Jaksapedia,JAKSAPEDIA,3481639,34
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,2821632,2
111580301790421,Cak Fauzi JATIM,Cak Fauzi Jatim,2031534,30
101971245965029,Siap Kawal Polri,Kawal Polri,1791981,34
197545083607941,Harian Kompas,Harian Kompas,1530795,34
105818752347206,Teman Airlangga Hartarto,Teman Airlangga Hartarto,1151484,8
102712985995817,Sobat Airlangga Hartarto,Sobat Airlangga Hartarto,832477,12
104427162506872,Fakta Anies,Fakta Anies,534378,28
120493494629294,Pikiran Rakyat,"Aditya Riantiko Akbar, ST",509203,2
522550394872544,"M Sarmuji, SE., MSi.",Muhammad Sarmuji,434913,1
1419236281714929,Andrei Angouw,Bryan Sumilat,410072,5
173776079818775,Saiful Mujani,Saidiman,399745,3
102656349157647,Tugimanisme,Ganjar Nusantara Indonesia,390899,22
104317482149268,DPRD Provinsi Jawa Timur,Dinni Anggraeni,355584,15
397612604060624,ilham mendrofa,ilham mendrofa,346847,1
318316705029207,Jefirstson R Riwu Kore,Jefirstson R Riwu Kore,341560,5
444318475704011,Yayasan Bangun Kecerdasan Bangsa,Yayasan Bangun Kecerdasan Bangsa,333642,36
104830667806476,Melihat Indonesia,Septian Raharjo,312020,19
1165819730216749,Global Ehsan Relief Indonesia,Global Ehsan Relief Indonesia,311212,3
112121101796090,Opini 2024,Juniar Dwi Harianto,307410,13
102708602466860,Riau Dukung Ganjar,Ganjar Nusantara Indonesia,263426,3
101284185918970,Rumah Kita Riau,Ganjar Nusantara Indonesia,246243,3
434156423702715,Musa Rajekshah,Musa Rajekshah,241360,5
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,237677,18
117935907895698,Tidak resmi: inilahcom,Inilahcom,225919,2
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,210797,11
338740510222539,"Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso",Rohmat Marzuki,209952,6
113573424921049,Kokok Dirgantoro,Partai Solidaritas Indonesia,205616,1
642603442612516,Muktar Efendi Harahap,Muktar efendi harahap,203480,12
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,202866,10
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,196974,2
107314345341621,Zakiyuddin Harahap,Zakiyuddin harahap,192937,10
292939164731691,Relawan Herviano,Relawan Herviano,184238,9
101897212629526,Suasana jogjakarta,Ganjar Nusantara Indonesia,181417,2
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,178165,24
1854187061497992,Jogja Dukung Ganjar,Ganjar Nusantara Indonesia,173196,2
102060486500863,The Jakarta Post,These ads ran without a disclaimer,172986,2
212811572075740,Pemerintah Kota Malang,Ayu Fitria Mandarasari,161890,2
101013849386195,Tema Bantul,Ganjar Nusantara Indonesia,158840,2
