Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
270323369737229,Elections Alberta,Elections Alberta,3018,28
163292090362894,Heart & Stroke Lottery,Heart & Stroke Lottery,2816,2
184257548280251,Alberta NDP,Alberta's NDP,2558,69
376006035816016,Storyworth,These ads ran without a disclaimer,2507,11
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,2197,215
167800183238142,YourAlberta (Government of Alberta),YourAlberta (Government of Alberta),2196,2
155609655007428,United Conservative Party of Alberta,United Conservative Party of Alberta,2179,16
168106993245736,Canada Post,Canada Post,1965,3
6319213302,Heart & Stroke,Heart & Stroke,1883,10
261752512263,Canadian Red Cross,Canadian Red Cross,1714,13
232428989879,Maybelline New York,Maybelline New York,1668,12
689157954518219,Danielle Smith,United Conservative Party,1610,15
102828041144081,Here For Students,Here For Students,1598,17
189141609842,Ville de Gatineau,Ville de Gatineau,1477,10
303473312998028,FedEx,FedEx,1360,2
2157595277852262,Anthony Perruzza,Anthony Perruzza for Mayor,1235,15
106783791063349,VHLA Media,VHLA Media,1084,5
154450024654,BC Teachers' Federation (BCTF),BC Teachers' Federation,1069,29
1583430205202800,City of Toronto,City of Toronto - Your Local Government,1003,19
169928686425623,UFCW Local 401,UFCW Local 401,984,7
104386908631938,Pathways Alliance,Pathways Alliance,967,5
283487578481273,Énergir,Énergir,795,20
154462904588700,Enbridge Gas,Enbridge Gas,780,55
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,776,60
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,724,13
186563811522,Centrale des syndicats du Québec (CSQ),Centrale des syndicats du Québec (CSQ),724,11
115835521825983,UNHCR Canada,UNHCR Canada,712,46
232894981968,Nature Conservancy of Canada / Conservation de la nature Canada,Nature Conservancy of Canada / Conservation de la nature Canada,690,68
182645321760265,Ville de Montréal,Ville de Montréal,685,5
27234020592,UNICEF Canada,UNICEF Canada,670,13
186266941387011,BMO Financial Group,BMO Financial Group,658,2
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,638,49
45337425068,CARE Canada,CARE Canada,604,3
247550302115830,Elections Saskatchewan,Elections Saskatchewan,558,2
439345863190331,Brad Bradford,Brad Bradford Campaign,539,3
35715544220,Stand.earth,Stand.earth,503,23
625254780822339,CUPE Manitoba,CUPE MB,488,11
196322807083503,OECTA - Ontario English Catholic Teachers Association,OECTA - Ontario English Catholic Teachers Association,487,13
1097840090260804,National Police Federation,National Police Federation,486,126
103223222015913,Nowly,nowly,484,8
281999881613,World Vision Canada,World Vision Canada,472,6
268823146480333,Fondation INCA,INCA,458,19
113707256426,Rachel Notley,Alberta's NDP,454,3
245013842275891,CUPE Alberta,CUPE Alberta,446,4
168617319831578,Nature Canada,Nature Canada,441,1
110905578614041,Drax Group Canada,Drax Group Canada,399,88
31912359596,University of Saskatchewan,University of Saskatchewan,394,9
149042028439970,Alberta Federation of Labour,Alberta Federation of Labour,378,2
152467601467262,BMO Groupe financier,BMO Groupe financier,369,7
110561408638361,Coalition of First Nations for Finfish Stewardship,Coalition of First Nations for Finfish Stewardship,359,12
313429995379496,Saskatchewan Union of Nurses,Saskatchewan Union of Nurses,353,10
186062823629,Québec sans tabac,Conseil québécois sur le tabac et la santé,350,12
727139784093958,Marit Stiles,Ontario NDP,347,2
110987168243407,Canadian Views on Mental Health,These ads ran without a disclaimer,345,1
372498358268,Manitoba NDP Caucus,Manitoba NDP Caucus,340,16
53321777320,Coeur + AVC,Coeur + AVC,336,8
106917558391358,Alliance nouvelles voies,Pathways Alliance,331,2
453724058039992,viaSport British Columbia,viaSport British Columbia,324,17
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,318,10
267023623933372,Endangered Ecosystems Alliance,Endangered Ecosystems Alliance,314,3
901776976544599,RBC Wealth Management,RBC Wealth Management,314,2
