Page ID,Page name,Disclaimer,Amount spent (RON),Number of ads in Library
1058116737612843,USR,Uniunea Salvați România,6224,14
990747367737692,Cătălin Drulă,Uniunea Salvați România,1776,5
275621429636078,Fără Penali în Funcții Publice,Fără Penali în Funcții Publice,1452,1
321890494859228,Vlad Gheorghe,Vlad Gheorghe,996,13
1208682419220715,Sorin Grindeanu,Partidul Social Democrat,982,8
163943696987223,Ziarul Puterea,Ziarul Puterea,879,30
108295090637741,ASAP România,Fundatia The Institute,862,7
578632118897040,Art Safari Bucharest,These ads ran without a disclaimer,534,3
697451833786949,Mihai Polițeanu,Mihai Polițeanu,499,8
178362315106,European Parliament,European Parliament,447,4
333606539787,UNICEF Romania,UNICEF Romania,400,3
177357623816,Ziare.com,Ziare.com,344,1
686190454826244,Declic,Declic,341,3
101285816081220,Ilias Papageorgiadis,Ilias Papageorgiadis,305,6
450693115669004,Csomortányi István,Erdélyi Magyar Néppárt,303,7
1559885467641191,Râul Alb,Râul Alb,301,9
106318718894637,Infrastructură 5,Infrastructură 5,285,1
114319753592403,AFACERI.news,Trend Communication,245,4
149371012371397,Newsweek Romania,Newsweek Romania,231,5
557284874779877,Mihai Coteț,Mihai Cotet,228,3
260365460647855,Mircea Geoana,Mircea Geoana,224,17
105522854133423,Radu Panait,Radu Panait,214,1
731035500293728,Siegfried Muresan,Siegfried Muresan,201,1
220579784732993,Daniel Buda,Daniel Buda,189,4
2546711162025064,Politice.net,politice.net,174,1
102743169253473,Reciclăm în România,Reciclăm în România,165,22
103971266033940,Mihai Enache,Mihai Enache,162,5
104143560936377,Irineu Darău,Birou Parlamentar Ambrozie-Irineu Darău,145,10
620083298402659,Bogdan Trif,Bogdan Trif,129,1
827831393930594,Alin Ignat,Alin Ignat,126,2
107236228539491,Ion Belu,Ion Belu,120,2
444661942362092,USR Sector 4,USR Sector 4,120,2
1560147330888040,Winkler Gyula,Winkler Gyula,114,8
1686742604878064,Erdélyi Magyar Szövetség - Bihar Megye,Bihar Megyei Néppárt,112,2
101971268361738,Andrei Miftode,Cabinet Parlamentar Marius Andrei Miftode,109,7
315465401814755,Asociatia Accept,Asociația ACCEPT,108,1
