Page ID,Page name,Disclaimer,Amount spent (NOK),Number of ads in Library
106613969124,Norsk Folkehjelp,Norsk Folkehjelp,7740,3
135843375926,UNICEF Norge,UNICEF Norge,4822,6
305434298719,Norges Bondelag,Norges Bondelag,4674,3
20468812735,LO,LO,3988,14
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,3852,6
144754334087,Trøndelag Arbeiderparti,Trøndelag Arbeiderparti,2168,8
132368899297,Framtiden i våre hender,Framtiden i våre hender,2007,26
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,1973,9
371106536283235,DAG OG TID,Dag og Tid AS,1886,3
2398568533531114,Velferdsmiks,NHO Geneo,1372,34
728518604216173,HELT MED,Stiftelsen HELT MED,1261,1
10953652930,Høyre,Høyre,1165,24
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,1163,17
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,1159,3
157929987567626,Oslo MDG,OSLO MILJØPARTIET DE GRØNNE,991,17
200480966638039,Supremacy 1914,These ads ran without a disclaimer,861,3
132368899297,Framtiden i våre hender,Framtiden i Våre Hender,826,5
11526489541,Senterpartiet,Senterpartiet,736,2
121530044710998,LO i Sør-Varanger,Henning Aleksander Pettersen Bråten,721,3
108203984145752,Kruse Larsen,Kruse Larsen,683,3
171408368520,Norad,Norad,678,1
101815422763212,Emil Raaen - Ordførerkandidat Ap,Trøndelag Arbeiderparti,634,2
141589002521022,Oslo Høyre,Oslo Høyre,620,8
234659001772,Arbeiderpartiet,Arbeiderpartiet,619,2
300127442096,Norske Kvinners Sanitetsforening,Norske Kvinners Sanitetsforening,598,3
102203325950193,Ingvild Lemme Kristiansen,Stendi,579,12
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,471,10
103057921635136,Folkets Parti Bergen,Foreningen FNB Bergen,461,2
117726821605303,PBL,Aurora Dyrnes,446,1
116972608335219,Naturvernforbundet,Naturvernforbundet,419,1
536745556722065,Lillestrøm FrP,Lillestrøm FrP,349,3
157191867679994,LO Nedre Romerike,Mohammed Manzoor Malik,348,2
239677012734267,Fredrikstad Høyre,Fredrikstad Høyre,340,1
63069821771,Naturviterne,Naturviterne - Fagforening med hjerte for bærekraft,334,1
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,290,4
102467489421629,Thilde Marie Børsum - Ordførerkandidat for Bærum Arbeiderparti,Bærum Arbeiderparti,290,2
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,285,4
119878348024795,ULOBA,Uloba - Independent Living Norge,283,28
109860455724197,Stavanger Høyre,Stavanger Høyre,248,1
367725053379647,Møre og Romsdal MDG,Miljøpartiet De Grønne Møre og Romsdal,231,1
100722841311675,"Kristiansand Pensjonistparti - Barn, Familie og Pensjonist",Kristiansand Pensjonistparti,211,6
185349298793613,"Kari Nessa Nordtun, ordfører i Stavanger","Ordfører Kari Nessa Nordtun, Stavanger kommune",208,1
1878112455548367,Utøya - Et sted som engasjerer,Utøya AS,195,1
1281475135310961,Sissel Knutsen Hegdal - ordførerkandidat Høyre,Sissel Knutsen Hegdal,192,1
358935277575832,ACT Agency,ACT Agency AS,190,1
171619972854769,Oslo Arbeiderparti,Oslo Arbeiderparti,176,2
156202914404133,Minerva,Mediehuset Minerva,171,1
153623551395817,Lørenskog kommune,Gard Haglund,171,1
187417144624729,Økologisk Norge,Økologisk Norge,166,5
105939782037295,Altinget.no,Altinget AS,159,3
447470820360,Tromsø SV,Tromsø SV,146,3
190614597633726,Bærum FrP,Bærum FrP,145,10
113539988304000,Hoda Imad - fylkesrådslederkandidat for Akershus Arbeiderparti,Akershus Arbeiderparti,144,1
117538108322155,Lier Høyre,Marius Svartås,133,1
299518093440216,Fredrikstad Arbeiderparti,Fredrikstad Arbeiderparti,130,2
106319824500904,The Vow Pod,Oase Media AS,125,6
53828343371,Epilepsiforbundet,Epilepsiforbundet,121,1
134531249931603,Troms og Finnmark fylkeskommune,Troms og Finnmark fylkeskommune,120,2
189429677833005,Lørenskog SV,Lørenskog Sosialistisk Venstreparti,116,1
226417544192807,Tankesmien Agenda,Tankesmien Agenda,114,1
291789484748906,Senter for hav og Arktis,Senter for hav og Arktis,112,1
46448594983,Næringsforeningen i Stavanger-regionen,Næringsforeningen i Stavanger-regionen,109,1
693936813951302,SALT art & music,SALT art & music,106,1
588928924452449,Gjøvik Arbeiderparti,Bjørn Stenvold,105,2
121427227925706,Sandnes FrP,Sandnes Fremskrittsparti,≤100,1
119878348024795,ULOBA,Uloba - Independent Living Norge SA,≤100,30
1527451180873336,Eidsvoll Arbeiderparti,Thor Even Skjølås,≤100,1
131631106897687,Øygarden FrP,Øygarden FrP,≤100,4
112558262137789,Vestre Aker FrP,Vestre Aker Fremskrittsparti,≤100,1
329804540373370,Vestfold og Telemark fylkeskommune,Vestfold og Telemark fylkeskommune,≤100,1
126448980866214,Klassekampen,Klassekampen AS,≤100,1
173034686082674,UiO - Det humanistiske fakultet,"Det humanistiske fakultet, Universitetet i Oslo",≤100,1
620408144801035,Vestnes Arbeiderparti,Vestnes Arbeiderparti,≤100,3
173437119340296,Akershus Arbeiderparti,Akershus Arbeiderparti,≤100,1
123441227861600,Rælingen Arbeiderparti,Rælingen Arbeiderparti,≤100,2
100696475439308,Ås Arbeiderparti - Ås Ap,Ås Arbeiderparti,≤100,1
647021275725216,Nancy Hansson Gogstad,Lørenskog Sosialistisk Venstreparti,≤100,1
100168202468850,Ordfører Siri Martinsen,Fredrikstad Arbeiderparti,≤100,1
102040431616976,Beaufort Solutions,Beaufort Solutions,≤100,8
798750773559841,Bufdir,"Barne-, ungdoms-, og familiedirektoratet",≤100,1
100213513000462,Gunnar Thorsen - Ordførerkandidat Steinkjer Arbeiderparti,Vebjørn Gorseth,≤100,1
102661254440027,Pårørendeaksjonen Moss - For en verdig alderdom,Pårørendeaksjonen Moss - For en verdig alderdom,≤100,2
143787579017708,Bodø Høyre,Bodø Høyre,≤100,1
857285947695294,Lars Petter Solås - FrP,Lars Solås,≤100,1
103642311168469,Børre St. Børresen - samfunnsengasjert,Open-eye-Open-mind,≤100,2
