Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
177072498997234,NSW Electoral Commission,NSW Electoral Commission,15472,45
119246428679,NSW Labor,NSW Labor,9797,144
120462224723459,NSW Nationals,National Party of Australia - NSW,8725,28
682268945137255,Chris Minns,Chris Minns MP,7598,53
24495551981,The Greens NSW,The Greens NSW,5584,132
44701328033,NSW Liberal Party,"Liberal Party of Australia, NSW Division",5397,30
532962446729390,Australian Families,Department of Social Services,4251,49
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,3975,193
156271657717715,Nature NSW,Nature Conservation Council of NSW,3360,49
213476079972,Essential Workers Deserve Better,Mark Morey,3351,84
331204223675563,United Australia Party,United Australia Party,2759,1
104389532222332,Solutions,Solutions for Australia,2739,108
879712192044319,Animal Justice Party NSW,Animal Justice Party NSW,2571,30
32799215298,Animals Australia,Animals Australia,2540,98
280130718768016,Public Service Association of NSW,Public Service Association of NSW,2401,6
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,2362,16
104733568202393,Legalise Cannabis Party,Legalise Cannabis NSW Incorporated,2126,35
129209787133659,NSW Nurses and Midwives' Association,NSW Nurses and Midwives' Association,2058,28
307341981788,Australian Labor Party,Australian Labor Party,1939,5
350996037887,Beyond Zero Emissions,Beyond Zero Emissions,1865,48
108381455902627,Australian Christian Lobby,Australian Christian Lobby,1800,4
555628917805267,Janelle Saffin - Member for Lismore,NSW Labor,1735,6
149461385077669,Vinnies NSW,Vinnies NSW,1730,4
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,1666,12
100117159603206,Ash Ambihaipahar - Labor Candidate for Oatley,NSW Labor,1631,12
106572145637277,Helen Conway for North Shore,Helen Conway,1462,11
102123539486514,Roshena Campbell,Liberal Party of Australia,1439,2
101013236196328,Victoria Davidson for Lane Cove,Victoria Davidson,1380,13
10113538711,WWF-Australia,WWF-Australia,1374,6
100356216050100,Family First Party Australia,Family First Party Australia Ltd,1367,4
107113675572590,Dirty Dozen,Solutions for Australia,1360,72
105228161893855,Climate 200,Climate 200,1292,24
112239124719864,Gen united,Gen United,1266,11
494820897261439,Bank Australia,Bank Australia,1248,48
110100378583517,,Community Housing Industry Association NSW,1233,3
234505723424525,Maryanne Stuart - Labor for Heathcote,NSW Labor,1204,6
100740312934176,Warren Kirby - Labor for Riverstone,NSW Labor,1171,38
102735262506370,Amanda Findley for South Coast,The Greens NSW,1150,26
231703233510678,Fairfield-Liverpool Greens,The Greens NSW,1149,10
8422338499,The Wilderness Society,The Wilderness Society,1114,66
845410525497100,Launch Housing,Launch Housing,1070,126
492074414587353,Judith Hannan - Independent for Wollondilly & The Southern Highlands,Judith Hannan,1066,43
704470226349883,Liza Butler Labor for South Coast,NSW Labor,1050,34
1776727752614025,Glencore,Glencore Australia,1050,16
108371715306790,Katelin McInerney - Labor for Kiama,NSW Labor,1023,5
103452182690505,Steve Whan - Labor for Monaro,NSW Labor,984,9
109760008055050,Sameer Pandey - Labor for Winston Hills,NSW Labor,976,25
105140971475089,Chuffed.org - Australia,Chuffed.org,975,3
447447719391089,Health Care Providers Association,Health Care Providers Association,974,8
234642499897373,Fire Brigade Employees' Union - FBEU,Fire Brigade Employees Union,960,6
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,938,13
609336902555154,Senator Jane Hume,Senator Jane Hume,935,2
760144500853551,Rory Amon - Putting Pittwater First,Rory Amon,922,17
101063326158536,Kellie Sloane - Liberal Candidate for Vaucluse,"Liberal Party of Australia, NSW Division",896,5
345960425540557,The Climate Council,The Climate Council,891,37
174135346052005,Karen McKeown - Labor for Penrith,NSW Labor,888,27
262934517220161,Public Education Party,Public Education Party,887,3
149255515146524,Lock The Gate Alliance,Lock the Gate Alliance,835,9
101934832754638,Joeline Hackman,Joeline Pty Ltd,824,12
103285175895410,Tanya Thompson for Myall Lakes,National Party of Australia - NSW,813,3
115380794803316,Greens for Charlestown,The Greens NSW,794,22
103495645350146,Peta Pinson for Port Macquarie,National Party of Australia - NSW,782,5
148496808639555,"Electrical Trades Union, ETU NSW Branch",Electrical Trades Union - ETU NSW,776,2
328641501156991,United Workers Union,United Workers Union,741,1
100492139310916,Australian Assange Campaign,Australian Assange Campaign,730,3
92824008332,Plan International Australia,Plan International Australia,726,32
13561467463,Liberal Party of Australia,Liberal Party of Australia,707,2
497245760618375,Donna Davis - Labor for Parramatta,NSW Labor,701,36
107227308410680,Nichole Overall MP,National Party of Australia - NSW,700,4
103267361369269,Peta Betts for Murray,National Party of Australia - NSW,681,1
104383639112989,Izabella Antoniou - Greens for Summer Hill,The Greens NSW,659,10
76212817063,CARE Australia,CARE Australia,656,7
159755107407902,The Growth Faculty,The Growth Faculty,654,11
200504676749108,Alex Greenwich,Alex Greenwich,652,15
1066991789983610,Australian Services Union NSW & ACT,Australian Services Union NSW & ACT,648,12
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,632,28
102311152687373,Michael Pilbrow - Labor for Goulburn,Michael Pilbrow - Labor for Goulburn,625,10
101753602645036,Skye Tito for Sydney,Skye Tito,620,6
114980098553874,Sustainable Australia Party - Stop Overdevelopment & Corruption,Sustainable Australia Party,614,2
105931422364976,Jacqui Scruby,Jacqui Scruby,601,30
1718340018404039,SBS On Demand,SBS On Demand,598,2
107361628129889,Dave Layzell,National Party of Australia - NSW,592,4
580463748688717,Jenny Leong,The Greens NSW,589,9
306382470085059,Gurmesh Singh MP,National Party of Australia - NSW,583,2
1606513883009154,Kerrynne Liddle - Liberal Senator for SA,Kerrynne Liddle - Liberal Senator for SA,551,5
362805317148988,Keith Pitt,Keith Pitt,550,6
352953834815624,Jason Wood MP,Jason Wood MP,537,9
110273881896538,Michael Kemp - Candidate for Oxley,National Party of Australia - NSW,525,3
108685820820828,Annette Turner for Barwon,National Party of Australia - NSW,519,2
108866168681070,Richie Williamson for Clarence,National Party of Australia - NSW,514,4
478876985509503,Anthony Roberts,"Liberal Party of Australia, NSW Division",508,2
182564410468,Australia for UNHCR,Australia for UNHCR,501,109
307339209323908,Dan Tehan MP,Dan Tehan MP,494,4
101436399527477,Greens for Wahroonga,The Greens NSW,490,11
102853866083314,Craig Chung - Liberal Candidate for Kogarah,"Liberal Party of Australia, NSW Division",463,3
483748412000212,Nathan Hagarty - Labor for Leppington,NSW Labor,455,20
1521058734648850,Sally Quinnell - A Strong Local Voice,NSW Labor,452,5
115924194728414,Toby Williams - Liberal Candidate for Wakehurst,"Liberal Party of Australia, NSW Division",448,4
105755092455951,Jasper Thatcher - Labor for Manly,NSW Labor - Warringah Branch,443,12
207984645959183,Shooters Fishers and Farmers Party,Shooters Fishers and Farmers Party,436,9
456771188147749,Dugald Saunders MP,National Party of Australia - NSW,427,3
159487260807787,Tindo Solar,Tindo Solar,419,6
107660382142164,Polipedia.com.au,polipedia.com.au,418,32
1994427867248558,Tony Judge for Coffs,Tony Judge,413,2
852683904851466,Lyndal Howison - Labor,NSW Labor,412,24
1474545656154004,Geoff Provest MP,National Party of Australia - NSW,411,3
427503168204718,Wendy Tuckerman MP,"Liberal Party of Australia, NSW Division",410,2
112605921750320,Greens for Swansea,The Greens NSW,402,13
145262132264710,Angus Taylor MP,Angus Taylor MP,398,11
125812604095801,Invasive Species Council,Invasive Species Council,394,94
1987474518137484,AMWU NSW & ACT,Australian Manufacturing Workers' Union NSW & ACT,392,3
344806035991918,Marjorie O’Neill - Member for Coogee,NSW Labor,383,17
106593367672367,Vote 1 - Greens for Mount Druitt,The Greens NSW,378,5
297644110687978,Matt Kean MP,Matt Kean MP,364,4
149005528479543,Mark Coure MP,"Liberal Party of Australia, NSW Division",363,3
214469265345571,Coffs Harbour Greens,The Greens NSW,354,19
109456968666300,Michael Regan - Independent Candidate for Wakehurst,Michael Regan,350,47
112852534971222,Peree Watson - Labor for Upper Hunter,NSW Labor,348,2
127359887280843,Build Them Here,"Rail, Tram and Bus Union",341,6
110735624830301,Tim James MP,"Liberal Party of Australia, NSW Division",338,4
111887691396683,Courtney Buckley - Greens for Strathfield,The Greens NSW,336,8
136441724510,Humane Society International Australia,Humane Society International Australia,327,52
192720571652271,Refinery29 Australia,Pedestrian Group,316,2
107588471909467,Senator Ross Cadell - NSW Nationals,Senator Ross Cadell,312,4
184543928960,National Party of Australia,National Party of Australia,310,50
101929529433523,Dominic King - Greens for Oxley,The Greens NSW,302,12
