Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
311627208673,WWF UK,WWF UK,10659,91
7715002593,UNICEF UK,Unicef UK,6145,65
10677003998,Shelter,Shelter,5942,352
97708339756,Action for Children,Action for Children,5014,85
102639461303190,Fair Pay For All,Fair Pay For All,4926,137
9250349228,Greenpeace UK,Greenpeace,3898,38
722939897742608,The Co-operative Bank,The Co-operative Bank,2799,25
1380677218829457,TSB,TSB Bank plc.,2586,6
514212165305248,Leigh Day,Leigh Day,2448,139
103662352102391,Family Debt Help,Ian Keith Parsons,2277,14
208573062515662,Freedom from Torture,Freedom from Torture,2242,176
158077247591710,Refuge,Refuge,2188,92
7624294394,Amnesty International UK,Amnesty International UK,2150,91
260012884055691,Metropolitan Police Service,Metropolitan Police Service,1873,34
35671512696,World Animal Protection UK,World Animal Protection UK,1733,65
8539814909,International Animal Rescue,International Animal Rescue with Facebook Ad Credits,1624,50
408582579294175,UK government,UK Government,1516,12
117476785190,Save the Children UK,Save the Children UK,1388,57
123027101047606,Pancreatic Cancer UK,Pancreatic Cancer UK,1352,34
121936349543,World Vision UK,World Vision UK,1345,31
13047522725,Crimestoppers,Crimestoppers,1319,138
1645963095654688,Healthier Scotland,The Scottish Government,1243,16
220543443746,International Rescue Committee - UK,International Rescue Committee UK,1228,78
26698813123,British Red Cross,British Red Cross,1059,56
115190606920,Great Ormond Street Hospital and Children's Charity,Great Ormond Street Hospital Children's Charity,985,23
7715002593,UNICEF UK,UNICEF UK with Facebook Ad Credits,973,6
1382543595173440,Humane Society International - UK,Humane Society International/UK,963,4
799576543492660,The Week Junior,The Week Junior,833,77
101255718164248,350 UK,350.org,787,6
268801635305,Breast Cancer Now,Breast Cancer Now,780,6
108951391565231,Help to Heat,Huw John Llewellyn,758,23
1660600037490738,Guardian Labs,Guardian Labs,705,35
37981137361,The Children's Society,The Children's Society,660,70
47612991154,Dignity in Dying,Dignity in Dying,656,17
7527864602,WaterAid UK,WaterAid UK,636,48
6040534532,One Acre Fund,One Acre Fund,617,32
246872175166,Action Against Hunger UK,Action Against Hunger UK,615,84
21242962092,ClientEarth,ClientEarth,601,34
353224381469808,ifaw,IFAW,587,17
177855115588808,The Week UK,The Week UK,581,32
101958682650112,ESG UK,Energy Saving Grants,540,49
97116898596,Sightsavers,Sightsavers,527,8
322177115952,Kinship,Kinship,513,18
218711018144616,Chris Packham,Wild Justice,501,11
116625838402686,FareShare,FareShare,490,36
39605200520,ActionAid UK,ActionAid UK,466,78
248887561894779,Home Energy Scotland,Home Energy Scotland,453,20
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,422,7
34341434454,Comic Relief,Comic Relief,388,11
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,380,13
358706239805,Scope,Scope,372,27
