Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,2869961,27
247711372067760,Haroletto,Haroletto,1642414,4
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,997025,16
619776134722439,Secretaría Distrital de Salud,Secretaría distrital de Salud,914159,28
251292808253299,Canadian College,Canadian College,891607,19
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,889576,29
499121313802137,Túnel Guillermo Gaviria Echeverri,Túnel Guillermo Gaviria Echeverri,690422,2
316256535073131,Gobernación de Antioquia,Gobernación de Antioquia,370264,5
105437204540183,Miyerlandi Torres A,Miyerlandi Torres A,325519,8
601336570076276,Rodolfo Correa,Rodolfo Andres Vargas Correa,323067,2
256488875025665,Juan Bocanegra,Juan Carlos Bocanegra Chacón,290750,2
112233823483908,Mallath Martinez,Toro Digital,262702,6
108576731393581,Juliana Enciso,Claudia Juliana Enciso Montes,246934,5
112155252163421,Sebastián López V.,Sebastian Lopez Valencia,231078,44
381464961911270,Cruz Roja Antioquia,Cruz Roja Colombiana Seccional Antioquia,211020,17
101871502791636,Carlos Acosta Juliao Oficial,Toro Digital,203419,3
1115184931884092,Albert Corredor,Albert Yordano Corredor Bustamante,203408,2
132840983520233,Gobernación del Atlántico,Gobernación del Atlántico,186745,2
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,182874,3
605912556122758,Deiby Martinez Cortes,Deiby Martinez Cortes,176160,2
150902618269201,Corporación Interactuar,Corporación Interactuar,160262,1
503621983303342,Oscar Mauricio Toro,Oscar Mauricio Toro Valencia,146145,1
503621983303342,Oscar Mauricio Toro,Roger Velasquez Toro,138325,1
1147318942107929,Todos Somos Una,DEBRAIN LLC,134244,7
106716825632419,Cali piensa en Grande,Cali piensa en Grande,132330,2
152939514772308,Elsa Noguera,Gobernación del Atlántico,115332,1
370267297019304,Marco Hincapié,Marco Emilio Hincapie Ramirez,114482,2
1165655170260613,Diana Rojas,Add Media,113577,2
53177129367,Dilian Francisca Toro Torres,Dilian Francisca Toro,103147,6
517994638230687,Gobernación de Sucre,Gobernación de Sucre,101297,11
267198759973201,Bairon Enrique Muñoz Lizarazo,Bairon Enrique Muñoz Lizarazo,98945,9
100232346317619,David Enrique Arango Quintana,David Enrique Arango Quintana,94173,7
190649367660431,Orlando Benítez,Orlando David Benitez Mora,90786,3
107204794960194,Instituto Técnico La Salle,Instituto Técnico La Salle,90186,12
416095065845681,Jorge Iván Ramírez Cadavid,Jorge Iván Ramírez Cadavid,79178,1
108158921672438,Llener Borja,Alvaro Jose Gomez Ramirez,76064,6
1004865626202028,Jaime Peña Peñaranda,Joseph Ferney Galvis Gonzalez,75023,5
264104919248,Alcaldía Distrital de Barranquilla,Alcaldía Distrital de Barranquilla,68097,1
264104919248,Alcaldía Distrital de Barranquilla,Alcaldía de Barranquilla,67806,6
387621548286709,Gustavo Gallego,Gustavo Adolfo Gallego Aristizabal,64628,1
106125295156311,Jose Elner Gonzalez,Jose Elner Gonzalez Azcarate,62330,2
114317847146525,Alvaro Arias Velez,TORO DIGITAL,58120,3
350160788433059,Proclama Cauca y Valle,Proclama Cauca y Valle,57514,5
104969865721375,Profes.movimientociudadano,John Bazurto,54670,6
1488419784774409,Alcaldía de Soledad,Alcaldía Municipal de Soledad,53714,6
113234113483957,Mauricio Muñoz,Eduer Mauricio Muñoz Noguera,53615,1
108675595132967,Karol Martínez Silva,Karol Martinez Silva,53397,2
179003239458192,Jorge Humberto Rangel,Jorge Rangel,49675,2
201504926957834,Luis M. Carvajalino,Luis Manuel Carvajalino Quin,49587,2
103727635426939,Alexandra Vásquez Ochoa,Leider Alexandra Vasquez Ochoa,48078,1
1131206883707726,Michael Ramos - Concejal,Michael Ramos,47892,3
