Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,42681528,33
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,41308921,182
23383061178,Prabowo Subianto,indonesia Adil makmur,29614340,13
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,7649000,64
106397652451725,Barisan Biru Langit,Barisan Biru Langit,5665078,37
1466049036757852,Agus Yudhoyono,DPP Partai Demokrat,2849374,3
108132042285089,Erwin Aksa,Yayasan Golkar Institute,2688311,101
102793242742002,Jaksapedia,JAKSAPEDIA,2474277,34
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,2006952,54
121321894616209,Stimuno Indonesia,These ads ran without a disclaimer,1820008,1
111864151754055,Esensi TV,Esensi Tv,1709960,32
104830667806476,Melihat Indonesia,Melihat Indonesia,1696831,103
102656349157647,Tugimanisme,Tugimanisme,1622281,69
101403669397488,Nikmatul Sugiyarto,Nikmatul Sugiyarto,1293861,36
103115509465525,Achmad Fauzi Wongsojudo SH. MH.,Cak Fauzi JATIM,1204734,12
111580301790421,Cak Fauzi JATIM,Cak Fauzi Jatim,1201079,19
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,1104514,9
112121101796090,Opini 2024,Opini 2024,1090573,36
367381239359,Abah Qomar - Nurul Qomar,Abah Qomar - Nurul Qomar,1085336,5
695605000462574,CNN Indonesia,CNN Indonesia,955151,1
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,824931,30
197545083607941,Harian Kompas,Harian Kompas,747525,23
106690092440342,Pemilu KIT,PEMILU KIT,733030,23
349963858704476,Komit Digital,Komit Digital,715113,68
110294151987732,Head Politika,Head Politika,610009,1
1547369918837496,Zulkifli Hasan,DPP PAN,598071,5
102141366190224,Saiful Halim,KBS,582444,2
105523409172833,Kicauan Garuda,Kicauan Garuda,573228,21
104427162506872,Fakta Anies,Fakta Anies,561043,32
110419528729730,Golkar Makassar,Yayasan Golkar Institute,536560,19
110799152010497,Prabowo Lanjutkan Kepemimpinan,Prabowo Lanjutkan Kepemimpinan,521404,13
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,502223,10
106918395489616,Golkar Institute SPKP,Yayasan Golkar Institut SPKP,497198,5
1004727719661767,Rian Ernest,Yayasan Golkar Institute,489947,9
397612604060624,ilham mendrofa,ilham mendrofa,409031,10
39253583478,PDI Perjuangan,PDI Perjuangan,386027,31
104317482149268,DPRD Provinsi Jawa Timur,DPRD Provinsi Jawa Timur,377286,11
101679818973699,Sahabat Ganjar Pranowo,Sahabat Ganjar Pranowo,373364,20
104899195891472,Berita Ganjar Pranowo,Berita Ganjar Pranowo,362772,36
100838176379345,Sahabat selly farisa,Sahabat selly farisa,349942,8
110952238516382,Kiki Daliyo,Kiki Daliyo,331105,33
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,325839,5
101061776109725,Jefri Haris Pratama,Jefri Haris Pratama,300074,8
110865154735990,Koran Harian Tanah Air,Koran Harian Tanah Air,284947,23
110094970475583,Yayasan Ada Orang Baik,Yayasan Ada Orang Baik,264488,4
338740510222539,"Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso","Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso",256226,7
100649018546817,GanjarFans,GanjarFans,228876,2
114012201650176,Fakta Terselubung,Fakta Terselubung,224477,19
101760624522103,DPP Banteng Muda Indonesia,DPP Banteng Muda Indonesia,185395,16
292356614809409,Relawan Asandra salsabila,Relawan Asandra salsabila,182570,9
111003051988471,Raendi Rayendra,Raendi Rayendra,182060,1
105078282583947,Rumah Kita Korsel,Ganjar Nusantara Indonesia,181205,30
101892459525100,Jejak Kaki Garuda,Jejak Kaki Garuda,154262,3
106894958316644,Relawan sintawati,Relawan sintawati,146634,14
1047814245293663,Bapenda Jabar,Bapenda Jabar,134310,4
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,132371,5
197930674140927,Gerindra Jawa Tengah,Gerindra Jawa Tengah,130005,4
110750361762052,Pikiran Rakyat,Pikiran Rakyat,122491,12
1494458037342324,Prabowo Menyapa,Prabowo Menyapa,121913,5
100159712647702,Fakta Anies Baswedan,Fakta Anies Baswedan,120154,4
100123241662687,H. Aliwansah Ritonga,H. Aliwansah Ritonga,116127,1
258766034712136,Sabam Rajagukguk,Indonesia Adil & Makmur,113308,1
114460673670696,Pati Raya ID,Berita Kota,107054,5
102273039070802,Info Terkini,Info Terkini,106445,12
101396779210463,Rumah Kita Jatim,Ganjar Nusantara Indonesia,105230,3
114688478248997,Buku Catatan Merah Putih,Buku Catatan Merah Putih,104302,2
113908645002826,Suara Tak Terdengar,Suara Tak Terdengar,103779,2
108261702239604,Pemersatu Bangsa,Pemersatu Bangsa,100996,2
119875381042949,Ketok Palu,Ketok Palu,100849,2
102065762762655,Prajurit Merah Putih,Prajurit Merah Putih,100415,2
103584384805755,Soloraya Terkini,Berita Kota,99618,5
110378084570016,"Yuliawati, SE","Yuliawati, SE",98346,3
102981496004696,Sedulur Nafa Urbach,Sedulur Nafa Urbach,95291,9
