Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
102329728050606,Yes23,Yes23,12285,80
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,4251,131
119271104477423,Save Your Local Pharmacy,The Pharmacy Guild of Australia,3753,49
334563333634959,Australian Government Department of Education,Australian Government Department of Education,2760,7
308746806571901,Advance Australia,Advance Australia,2668,15
10113538711,WWF-Australia,WWF-Australia,1900,28
299753643444311,AEC,Australian Electoral Commission,1425,7
160054227468,World Vision Australia,World Vision Australia,1365,13
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,1229,6
1776727752614025,Glencore,Glencore Australia,1040,13
447447719391089,Health Care Providers Association,Health Care Providers Association,1006,7
105140971475089,Chuffed.org - Australia,Chuffed.org,920,1
103072892843066,Not My Voice,Australians For Unity,915,83
182564410468,Australia for UNHCR,Australia for UNHCR,768,57
92824008332,Plan International Australia,Plan International Australia,717,16
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,690,11
89794331215,Oxfam,Oxfam Australia,688,45
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,687,15
147857038577340,Australian Education Union Victoria,Australian Education Union Victorian Branch,664,14
172094012830551,Australian Paralympic Team,Paralympics Australia,663,23
108287892602643,CFMEU - Construction & General,CFMEU - Construction & General,616,14
231341250224498,Australian Ethical Investment,Australian Ethical Investment,566,21
307341981788,Australian Labor Party,Australian Labor Party,552,24
694832627392516,Prime Super,Prime Super,480,18
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,472,50
471390022952217,APPEA - Our Natural Advantage,APPEA,452,34
134712696593275,Dan Andrews,Daniel Andrews MP,438,7
125812604095801,Invasive Species Council,Invasive Species Council,425,61
10852627380,World Animal Protection Australia,World Animal Protection Australia,424,49
101791315693,Destiny Rescue,Destiny Rescue,357,6
154796877889890,The Hospital Research Foundation Group,The Hospital Research Foundation Group,356,18
8422338499,The Wilderness Society,The Wilderness Society,353,41
1414406035466037,Jeremy Rockliff,Jeremy Rockliff,351,3
101594851651707,The Affordable Housing Party,The Affordable Housing Party,351,1
