Page ID,Page name,Disclaimer,Amount spent (SLL),Number of ads in Library
200480966638039,Supremacy 1914,These ads ran without a disclaimer,21201,2
565225540184937,CGTN,These ads ran without a disclaimer,11401,1
102096062812204,Magic1420-02,These ads ran without a disclaimer,≤100,1
214325065430084,ADATA,These ads ran without a disclaimer,≤100,1
111456751879887,Yu-57,These ads ran without a disclaimer,≤100,1
101550259355920,Aug.22-02,These ads ran without a disclaimer,≤100,1
110702765272482,Magic1423-03,These ads ran without a disclaimer,≤100,2
115444524830093,Wsp17,These ads ran without a disclaimer,≤100,1
