Page ID,Page name,Disclaimer,Amount spent (TRY),Number of ads in Library
121443474562882,Fugo,These ads ran without a disclaimer,12140,3
100701695747178,Usta Kasap,Şenpiliç Gıda Sanayi A.Ş.,2443,3
1915216385271936,Celalettin Kesikbaş Sayfası,Necat Coşkuntuna,1751,2
111162852275902,Uluslararası Af Örgütü Türkiye Şubesi,Uluslararası Af Örgütü Türkiye Şubesi,1404,10
426339260809702,Oğul Aktuna,Oğul Aktuna,1341,3
579634905542095,Venus Gestiee,These ads ran without a disclaimer,1137,2
100948276297565,Özgür Öztürk.,These ads ran without a disclaimer,989,1
100964136258105,Erdoğan Çiftcioğlu,Erdoğan Çiftcioğlu,932,3
352176072180752,Ahmet Cin,Ahmet Cin,855,1
1493744950841097,Kınık Belediyesi,Sadik Dogruer,795,6
1389428918022204,Kanal 5 Türkiye,Kanal 5 Türkiye,555,10
842962915908391,Seçim Oyunu,These ads ran without a disclaimer,506,4
122193617537005,Haberettr,HABERET MEDYA AJANSI VE PRODÜKSİYON LİMİTED ŞİRKETİ,506,1
104483607946150,Ruhi Güngör,Ruhi Gungor,450,1
220319391464566,Vahap Akay,Vahap Akay,413,2
144295649058307,Ekrem İmamoğlu,Ekrem İmamoğlu,406,3
1439683329600228,Ümit Uysal,Ümit Uysal,398,1
191902777500324,OTAG TV,Levent Açıkgöz,395,1
100955825773556,khaledbeydoun,These ads ran without a disclaimer,394,1
2011490808956149,Göktürk Güngör,Gokturk Gungor,374,1
103455542772773,Serbest Parti,Rahmi Mete Ay,369,4
103583814427116,Tolga Arslan,Tolga Arslan,369,1
187078624636671,Mesaj TV,Mehmet Erkul,366,1
163370640412446,Bursa,Sosyal TV,313,3
120266711045676,Başka Açıdan Tv,Başka Açıdan TV,303,1
102081045702842,Ozan Balık,Ozan Balik,292,3
459314071262613,Zeynettin Aydın,Zeynettin Aydın,289,7
283345415854103,Necip Topuz,Karataş Belediyesi,286,1
100675732413915,Anketci.Net,Anketci.Net,274,1
505757142770713,Rönesans Holding,Rönesans Holding Anonim Şirketi,263,4
199303673445174,Setur,These ads ran without a disclaimer,257,1
1407759386141852,Ahmet Akın,Ahmet Akin,230,2
127981540197250,Zubeyirulger,Zubeyir Ulger,193,1
101315571670453,Webagron Tarımsal İçerik Platformu,Webagron Tarımsal İçerik Platformu,193,9
116784221445211,Emrah Hakalmaz,These ads ran without a disclaimer,175,1
100665102848993,Gün Gün Kurtuluş,İlker  Tanrıverdi,168,1
552260448501128,Çan'ın Sesi,Begum Bayyar,162,1
1604958276192112,Alper Taban,Alper Taban,161,3
308702066460478,Ibrahim BİÇER Akşemsettin mahallesi Muhtari,Ibrahim Bicer,160,1
1776545895921237,Nedersiniz,Nedersiniz,154,5
639427466172742,Arkhé Project,Arkhé Project,147,1
226410901315304,Areda Survey,Areda Survey,144,6
319726958236378,Turan Yaldır,Turan Yaldır,144,1
442270952898050,Ahmet Sel,Ahmet Sel,140,2
114888940432389,Medya Midas,Medya Midas,137,1
