Location name,Amount spent (EUR)
Harju County,5832
Hiiu County,≤100
Ida-Viru County,592
Järva County,241
Jõgeva County,248
Lääne County,220
Lääne-Viru County,380
Pärnu County,499
Põlva County,180
Rapla County,238
Saare County,313
Tartu County,1898
Unknown,≤100
Valga County,172
Viljandi County,318
Võru County,226
