Page ID,Page name,Disclaimer,Amount spent (JMD),Number of ads in Library
114678385266423,Tru-Juice,These ads ran without a disclaimer,152,1
114760971563756,RJ Now,These ads ran without a disclaimer,≤100,1
19595510126,Annual Reviews,These ads ran without a disclaimer,≤100,1
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,≤100,2
105336055090792,Luisa Chimá,These ads ran without a disclaimer,≤100,1
