Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,72865389,369
108132042285089,Erwin Aksa,Yayasan Golkar Institute,31233821,78
23383061178,Prabowo Subianto,indonesia Adil makmur,18115255,9
1357693677594211,A Muhaimin Iskandar,Kebangkitan Bangsa,12686597,19
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,12405586,22
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,5552413,14
106397652451725,Barisan Biru Langit,Barisan Biru Langit,4635024,43
111580301790421,Cak Fauzi JATIM,Cak Fauzi Jatim,3235960,19
102793242742002,Jaksapedia,JAKSAPEDIA,2868858,34
39684526732,Wanda Hamidah,Yayasan Infobox,2796707,3
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,2792093,24
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,2603029,5
100649018546817,GanjarFans,GanjarFans,1997729,17
111864151754055,Esensi TV,Esensi Tv,1672482,25
103013484811323,Jangan Lupa Sejarah,John Kamnahas,1242104,26
367381239359,Abah Qomar - Nurul Qomar,Abah Qomar - Nurul Qomar,1202042,8
397603117477041,Lindsey Afsari Puteri,Yayasan Golkar Institute,992985,6
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,720887,12
106918395489616,Golkar Institute SPKP,Yayasan Golkar Institut SPKP,686167,5
197545083607941,Harian Kompas,Harian Kompas,658320,26
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,623947,26
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,611362,2
105903795626960,Ruangcuan.com,Ruangcuan.com,602860,7
120493494629294,Pikiran Rakyat,"Aditya Riantiko Akbar, ST",597296,3
100145043048185,Ucapan Partai,Ucapan Partai,595459,35
292939164731691,Relawan Herviano,Relawan Herviano,586940,21
101674375744514,Media Cuan,Ipta Apipah,561520,20
104844282389488,Kelas Digital Marketing,Kelas Digital Marketing,552474,7
1500140530273695,Kimia Farma Care,Kimia Farma,468755,2
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,444536,3
582402568517453,Coretan Kehidupan,Coretan Kehidupan,410562,9
104427162506872,Fakta Anies,Fakta Anies,405997,19
882638978454921,Raja Juli Antoni,Raja Juli Antoni,395769,3
1547369918837496,Zulkifli Hasan,Media Center PAN,382067,1
104769328970097,Joedea Aris Theofilus,Partai Solidaritas Indonesia,366023,2
1419236281714929,Andrei Angouw,Andrei Angouw,308863,1
1620632751542044,Isyana Bagoes Oka,Partai Solidaritas Indonesia,296112,1
1608388002747239,Huawei FusionSolar,These ads ran without a disclaimer,291864,1
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,282234,25
107203148110541,Action Speaks Louder,These ads ran without a disclaimer,278805,2
104317482149268,DPRD Provinsi Jawa Timur,Dinni Anggraeni,278782,20
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,240858,4
160355148441,Tempo Media,TEMPO,240650,1
110547131467051,Ikfina Fahmawati,Diovanka Darmawan,236102,6
110314634068233,Fadilah Bisnis,Fadilah Bisnis,223678,4
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,218081,3
104549327891079,Dermawan,Frista Kurniasari,194041,1
338740510222539,"Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso",Rohmat Marzuki,180411,3
212811572075740,Pemerintah Kota Malang,Ayu Fitria Mandarasari,172312,3
2226767280926469,Puteri Anetta Komarudin,Puteri Anetta Komarudin,169267,7
165114026832502,Grace Natalie,Partai Solidaritas Indonesia,167969,1
1690573611256871,Pemerintah Kota Manado,Pemerintah Kota Manado,157897,1
111805655036485,Humas DPRD Pati,Aditya Rachmat Pamungkas,156380,11
312490859193724,mensbatik,Bayu Setayudha,154059,10
314205292747611,Sahabat Abraham Liyanto,Yesenia Irene Liyanto,146738,3
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,144453,12
526765274016858,DPD Gerindra Gorontalo,Elnino Mohamad Husein Mohi,137766,6
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,132489,11
106919112303644,Jasa Pembuatan Video,Jasa Pembuatan Video,127816,10
103974322620939,Kominfo Trenggalek,Anggianto,122402,2
104217932476562,Ali Badrudin,Aditya Rachmat Pamungkas,113697,2
197930674140927,Gerindra Jawa Tengah,Azka Najib,111349,2
101759701622022,PSI Merauke,Jeremias Michael Omona,105490,1
1413233442285275,Prabowo Untuk NKRI,Prabowo Untuk NKRI,105081,1
104830667806476,Melihat Indonesia,Melihat Indonesia,105002,2
104899195891472,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,102668,2
1160674184085116,"I G N Kesuma Kelakan,ST.,M.Si",Ign Kesuma Kelakan,100000,1
