Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
105545157610039,Euclides Acevedo,Euclides Roberto Acevedo Candia,389033,3
105587720883344,Bettina Aguilera,Bettina Rosmary Aguilera Paniagua,364505,2
100192941401740,Arturo Toñanez Benitez,Arturo Arnaldo Toñanez Benitez,237452,6
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,212560,2
102467002671611,Jorge Heisecke,Jorge Heisecke,208097,2
103248988588127,Nestor Castellano Diputado,Liza Concepcion Acosta Avalon,202020,2
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,145109,3
113160524208050,Fernando Marzal 2023,Nueva Tecno,115271,1
102233525888286,Raulito Benitez Talavera Diputado 2023,Raúl Antonio Benitez Talavera,101043,1
102804492578710,Legalmente Hablando,Nueva Tecno,100000,1
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,97382,4
103771265752808,Vysokolán,Stephan Vysokolán,93579,2
103040788902949,Concertación Nacional 2023,Rocio Magali Moreno Vera,86286,1
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,68110,2
105796025619350,Tati Giménez Diputado 2023,Patria Querida,67365,8
1659775060937880,Guido González,Rosa Agustin Gonzalez,63637,1
141678063114851,Ruben Velazquez,Dalva Natividad Acosta Vallejos,61588,3
120061519391875,César Paredes,César Paredes,59017,2
725834240910220,Noticiero Paraguay,Noticiero Paraguay,57404,3
517426394969535,Ricardo Canese,Ricardo Canese,56240,3
441529192988697,Rubén Penayo Senador 40/44,Rubén Penayo Senador 40/44,54799,2
498022813689642,Oscar González Drakeford,IMAGEN DE GOBIERNO,52684,1
103114005868340,Rodrigo Rios Coronel,IMAGEN DE GOBIERNO,52533,1
1805309279720550,El Observador Digital,El Observador Digital,51668,2
105965072245135,Jazmin Girala - Concejal Departamental,Rocio Jazmin Janice Girala Ayala,51511,1
118776213294753,Atenil Paraguay,Atenil Paraguay,49933,1
103966462488145,Ulises Martínez - Gobernador,Moises Ulises Martinez Benitez,49439,1
420279778178605,Adelaida Diputada 2023,Adelaida Cantero De Torres,48694,1
102171848430562,Dr. Noguera 2023,Jacinto Rafael Noguera Arzamendia,42125,1
114574908102864,Alianza VAMOS Por Boquerón,Alianza Vamos Por Boquerón,34575,3
107057792248619,ing.roberto_jimenez,These ads ran without a disclaimer,32917,1
1727280190891954,FRANCE 24 Español,These ads ran without a disclaimer,26666,3
185965839618035,Equipo A,Sofia Guadalupe Gamarra Folgiarini,25816,1
1711765125817047,Aldo Florentin,IMAGEN DE GOBIERNO,24317,1
577453528957096,Rocio Abed,Isabel Anahi Palacios Arrúa,23536,1
862928167074734,Servilibro,Livia Mburucuya Melgarejo Ososrio,21835,1
107558844100122,Pastor Filártiga,Pastor Filártiga,20373,1
613341488786700,Miguel Del Puerto,Miguel Angel Del Puerto Silva,20354,2
105181039022571,Alcides Samudio RAS Diputado,Rumildo Alcides Samudio Peña,19228,1
106438588789107,Luis Palacios Intendente,Viviano Baez Gonzalez,17763,1
1753251591598763,Dani Mujica,Celso Kevin Ramon Sánchez Florentin,16900,2
111519571676798,Abel Cabral Lista 300 Opción 2,Abel Cabral,15266,3
105872245439208,Pelusa Senadora,Maria Yolanda Del Rosario Moreno de Ruíz,14734,2
451746952056165,Gustavo Acosta,Gustavo Joaquin Acosta Fonseca,14494,1
352337468138885,Marcial Cardozo,Marcial Cardozo Diputado,14494,1
1310731702357133,GEN,GEN,14430,1
484457328277805,Eladio Ortiz,Eladio Ortiz Gayoso,13136,1
255852854856739,"Marco Augusto Ferreira, Autor",Marco Augusto Ferreira Acuña,12455,1
255852854856739,"Marco Augusto Ferreira, Autor",Marco Augusto Ferreira Acuña,12455,1
724051717643013,Miguel Prieto,Celso Kevin Ramon Sánchez Florentin,12357,1
111912341409356,Centinela del Norte,Centinela del Norte,11798,1
1832577620365172,Eusebio Ramón Ayala Senador 2023,Manu Nuñez Franco,10956,1
101750721716486,Dra. Maria Gloria Rodriguez,Maria Gloria Rodriguez De Fragnaud,10436,1
468846806618050,Hugo Cabrera,Hugo Javier Cabrera Franco,10176,1
100188219465134,Senador Derlis Osorio,Derlis Ariel Alejandro Osorio Nunes,10104,1
102887709202228,Pedro Mayor Martinez- Candidato a Senador,Antonio Morinigo,10102,2
1391426980934349,Arnaldo Barreto,Ricky Andreoni Acosta,10086,1
109400298573862,Dr. Víctor Ocampos Gobernador Paraguarí,Victor Luis Ocampos Gómez,8983,1
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,8381,2
107706177740738,Periodismo 29,Periodismo 29,8220,2
1365651890238610,Soberanía Paraguay,Prensa_Py,8037,2
646939832039958,Hugo Ibarra - Diputado Nacional,Eladio Ortiz Gayoso,7953,1
107106825374681,Jesús Guapi,Jesús Fernando Guapi Narvaez,7943,1
100931896071058,cristhiansamaniego,These ads ran without a disclaimer,7867,1
943824938962084,Luis Fernando,Luis Carlos Arce,7715,1
109554841853881,Bernardo Barrios,Bernardo Barrios Samudio,7518,1
112278741452082,Zeverinasociados,These ads ran without a disclaimer,7229,1
110665567053224,DimartinoIntendente,Jorge Dimartino,5641,1
126861771579762,Carlos Ozorio,Carlos Ozorio,4694,1
