Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
280326368663728,Asociación de Industriales de Iquique,Asociacion de Industriales Iquique,221044,28
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,157081,9
371453409556353,Red Coquimbo,Diarios en Red,114981,7
307330256067716,Red Atacama,Diarios en Red,114153,7
351583768232100,Red Tarapaca,Diarios en Red,113326,7
285417644878678,Red Antofagasta,Diarios en Red,113186,7
104189318481439,Minería y Futuro,Mineria y Futuro,108363,14
337766483715142,Tremendas_cl,TREMENDAS with Facebook ad credits,106196,2
105798328215264,Asistencia Familia,Asistencia Familia,81096,2
247284741960102,Corporación Humanas,HUMANAS with Facebook ads credits,68924,1
78239901502,Diario Financiero,Grupo DF,65067,13
761606963919174,Somos Aclara,Somos Aclara,64753,5
756450494522524,Andrés Jouannet Diputado,Andrés Alfonso Jouannet Valderrama,41360,4
386634201382499,Marco Enriquez-Ominami,Marco Antonio Enríquez-Ominami Gumucio,40933,3
112089607203762,Consejo del Salmón,Consejo del Salmón,40524,11
1445910269057442,Desarrolla Biobío,Roberto Rolando Moreno Arenas,39310,1
111549203970340,Robinson Flores,Robinson Flores,35164,1
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,30000,1
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,26702,1
130550720303550,DuocUC,Duoc UC,21201,1
103030962615298,Chile YAAC,Chile YAAC,19096,6
184559421980613,Vlado Mirosevic Diputado,Vlado Mirosevic Verdugo,19026,2
100447419569628,Demócratas Chile,Demócratas,19005,6
930597163645465,Muni Colina,Muni Colina,18877,1
102422525535808,FARMACIAS PUNTO BLANCO,Ranko Frane Lenac Pizarro,18207,3
429657563782175,Vlado Mirosevic Verdugo,Vlado Mirosevic Verdugo,16908,2
1101427233255754,Christopher White,Christopher White Bahamondes,16664,3
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,16062,9
855311658006240,Jorge Díaz Ibarra,Jorge Elias Gregorio Diaz Ibarra,11459,1
1436530563295625,El Líbero,Sociedad Periodística El Líbero S.A,10163,1
111323908481002,Comando de voz,Mario Andrés Vilches Alcaíno,9939,1
26929188652,El Observatodo,MiVoz.cl,9527,25
100645555080281,Academia Nacional de Litigación,Academia Nacional de Litigación,8272,3
184169995325116,Gerardo Rojas Escudero,Gerardo Rojas Escudero,7726,1
600661340080888,Municipalidad de Salamanca,Municipalidad de Salamanca,7341,3
194708347256755,Puranoticia.cl,Puranoticia.cl,7042,1
145925692108470,Educación Continua UC Temuco,UNIVERSIDAD CATÓLICA DE TEMUCO,6393,3
1423362587884843,Municipalidad de Santa Juana,Luis Elvis Carrasco Nova,5744,1
112660017529864,José Arellano Blanco - Concejal por Alhué,José Andrés Arellano Blanco,5462,1
107843817654667,Marcela Mansilla Potocnjak,Rodrigo Alejandro Niño Carrasco,5261,2
113540781539326,Workmed,Workmed,5218,5
110309894432662,Gerald Castillo - Concejal Ovalle,Héctor Rene Baeza Olivares,4989,1
105216102185508,Cvr_abogados,Cvr_abogados,4824,1
104684192398328,Francisco Corral Macías,Gerard Henri Joffre Pavez,4751,3
173417548106840,Natalia Romero,Natalia Angelica Romero Talguia,4385,1
214215822426016,Punto Prensa,Punto Prensa SPA,4011,1
300345197052910,Pablo Gutierrez Core,Germán Antonio Sepúlveda Mellado,3899,3
1548643738480723,Asistencia Deudores,Asistencia Deudores,3781,9
120295334652273,Enrique Van Rysselberghe Herrera,Enrique Van Rysselberghe Herrera,3778,3
110405624650830,Chile En La Encrucijada,Juan Antonio Montes Varas,3649,2
239724839481005,Municipalidad de Vicuña,Brecha Digital Consultores,3217,1
112555455065264,Vehículos en eligro,Vehículos en Peligro,3128,2
109528705408416,Eduardo Castro Ríos - Consejero Constitucional,Giovanni Riffo,3096,3
226593947367922,Cultiva,Cultiva,3069,1
108520721594832,Es tu salud Chile,BFLOOW SPA,2868,2
115046015881560,Alcalde Marcos Morales Ureta,Marcos Antonio Morales Ureta,2487,1
