Page ID,Page name,Disclaimer,Amount spent (KES),Number of ads in Library
107725671976672,Willis Evans Otieno,Willis Evans Otieno K'Ochieng,2008,5
110408975208360,Talking about matters,Well Made Strategy LLP,1098,8
100835685957727,PRO PEACE KENYA,Brenda Kananu,570,2
115460141448310,Kithure Kindiki Supporters,Robert Waswa Simiyu,145,1
106774262284810,Ks Joseph,These ads ran without a disclaimer,106,1
105363750882345,Young Activists Summit,These ads ran without a disclaimer,≤100,3
115914467202210,"Dtr Owiti Owayo,FDR",These ads ran without a disclaimer,≤100,1
116308369063243,Kambria,These ads ran without a disclaimer,≤100,1
154391594606769,Samata,These ads ran without a disclaimer,≤100,1
100211619492021,fanakameanssuccess,These ads ran without a disclaimer,≤100,1
100846489215390,Cactus Cat,These ads ran without a disclaimer,≤100,1
109256524011547,Friends of Palestine,These ads ran without a disclaimer,≤100,1
486973105016595,The Cake Craze by Shashi Fonseka,These ads ran without a disclaimer,≤100,1
112237838444717,Visionary Empowerment and the Pro-Black Movement,These ads ran without a disclaimer,≤100,1
102916809366515,Rosito Dinero Music,These ads ran without a disclaimer,≤100,1
218798922334223,COFCO,These ads ran without a disclaimer,≤100,1
102784439372123,Planet Fights,These ads ran without a disclaimer,≤100,1
338109312883186,China Xinhua News,These ads ran without a disclaimer,≤100,1
103843752435966,Morehackz - The R Page,These ads ran without a disclaimer,≤100,3
257625254776664,Global Media,These ads ran without a disclaimer,≤100,1
