Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
128596180810227,Stefi Déri,Megafon,652135,4
224274995688487,Bohár Dániel - Riporter,Megafon,488206,4
101581945499216,Budapest Beszél,Budapest Beszél,461143,1
109217671008015,A kopasz oszt,Megafon,416078,2
776079922494181,Apáti Bence hivatalos oldala,Megafon,378853,2
102414628645144,Korondy Tamás,Megafon,366782,2
110149601578231,GeriJoca,Megafon,361515,2
109637397268775,Nyugati Pályán,Splendidea Communications Kft,287936,9
503614639975773,Trombitás Kristóf,Megafon,147965,2
543788999005363,ORIGO,Mediaworks Hungary Zrt.,145547,12
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,94076,10
178362315106,European Parliament,European Parliament,93541,9
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,84699,9
118152054556475,Deák Dániel,Megafon,71233,2
248172631940,Mandiner,Mediaworks Hungary Zrt.,60346,10
191461774219575,hirado.hu,hirado.hu,59768,18
120370174702378,Magyarország Kormánya,Magyarország Kormánya,54204,1
118999471127652,Kammerer Zoltán,Kammerer Zoltán,43109,23
594088897289853,Alapjogokért Központ,Alapjogokért Központ,37201,15
1534911313439123,Ripost,Ripost,34802,4
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,33762,12
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,33686,4
294815374340858,Donáth Anna,Momentum Mozgalom,28623,1
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,27941,5
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,24328,7
167604093409160,Promenad24,Dél-alföldi Média Centrum Kft.,22458,2
108346693873484,Győrffy Balázs,Balazs Gyorffy,20706,7
264517713636590,PestiSracok.hu,PestiSrácok.hu,18608,3
113684438795574,Párbeszéd - Zöldek,Párbeszéd Magyarországért,18552,11
135049793193159,IH Rendezvényközpont,Green Team Event & Marketing Kft.,16064,13
76748198685,Budapest Pride,Budapest Pride,15612,10
100299381703981,Ps TV,PestiSrácok.hu,15499,2
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,15301,2
1627127484170228,NHC24,Mediaworks Hungary Zrt.,14793,4
308871671705,BAON Bács-Kiskun vármegyei Online,Mediaworks Hungary Zrt.,14697,4
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,14659,80
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,14395,7
107760432613264,Sonline.hu - Somogy közösségi és hírportálja,Sonline.hu - Somogy közösségi és hírportálja,14368,4
326763130286,Borsod Online,Mediaworks Hungary Zrt.,14240,4
268042136672212,Századvég,Századvég Közéleti Tudásközpont Alapítvány,14029,2
125953004085398,Kemma.hu,Kemma.hu,13693,4
189020783523,Mathias Corvinus Collegium - MCC,Mathias Corvinus Collegium Alapítvány,13609,7
506244332746545,TEOL.hu,TEOL.hu,13550,4
451844608304228,Metropol,Metropol,13006,3
102426795954406,Nobilis Márton,Nobilis Márton,12844,8
147633001941737,kisalfold.hu,kisalfold.hu,12793,3
221761091331222,Danube Institute,Danube Institute,12738,13
108248022589754,Bosch Magyarország,Bosch Magyarország,12734,9
103141961544400,Future of Debrecen,Future of Debrecen Egyesület,12549,6
