Location name,Amount spent (USD)
Abkhazia,≤100
Adjara,254
Guria,≤100
Imereti,281
Kakheti,≤100
Kvemo Kartli,112
Mtskheta-Mtianeti,≤100
Racha-Lechkhumi and Kvemo Svaneti,≤100
Samegrelo-Zemo Svaneti,134
Samtskhe-Javakheti,≤100
Shida Kartli,114
Tbilisi,1192
Unknown,≤100
