Location name,Amount spent (EUR)
Central Finland,426
Central Ostrobothnia,114
Etelä-Savo,203
Kainuu,≤100
Kymenlaakso,261
Lapland (Finland),226
North Karelia,262
Northern Ostrobothnia,575
Ostrobothnia (region),286
Pirkanmaa,921
Pohjois-Savo,334
Päijät-Häme,322
Satakunta,297
South Karelia,175
Southern Ostrobothnia,268
Southwest Finland,938
Tavastia Proper,232
Unknown,≤100
Uusimaa,3441
Åland Islands,≤100
