Location name,Amount spent (EUR)
Aveiro District,≤100
Azores,≤100
Beja District,≤100
Braga District,105
Braganca,≤100
Castelo Branco District,≤100
Coimbra District,≤100
Faro District,≤100
Guarda District,≤100
Leiria District,123
Lisbon District,335
Madeira,≤100
Portalegre District,≤100
Porto District,221
Santarém District,≤100
Setúbal District,112
Unknown,≤100
Viana do Castelo District,≤100
Vila Real District,≤100
Viseu District,≤100
Évora District,≤100
