Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
168728359825851,HDFC ERGO General Insurance Company Limited,Span Communications,68294,3
486980998032652,BJP Karnataka,Bharatiya Janata Party (BJP),62446,28
330760810293224,HelpAge India,HelpAge India,53444,40
404746486258732,Project Nanhi Kali,Project Nanhi Kali,41978,18
200480966638039,Supremacy 1914,These ads ran without a disclaimer,33299,3
113125761613615,Namma CM Bommai,Recro Media,29244,7
102617005585949,Ashok Jayaram,Vijay S,27090,5
107395897271506,Kutumb,Swatantra Verma,25015,38
547354238619670,Dr. Ashwath Narayan,Vijay S,23579,6
111527528465749,Rao Prem Singh,Rao Prem Singh,23537,26
30290552843,Greenpeace India,Greenpeace Environment Trust,20466,34
948589071935486,CMO Rajasthan,CMO Rajasthan,19752,1
791496597580042,Miracles Academy Of Arts & Media Pvt.Ltd.,Miracles Academy Of Arts & Media Pvt.Ltd.,19310,1
104878157547649,H Nagesh,Hk Ramesh,19169,28
104516512296314,Kartikeya Sharma,Adv Tech,17360,23
174283119250672,Save the Children India,Bal Raksha Bharat,16525,81
104211439033799,Jagane Kavali,Jagane Kavali,12150,30
100907784722781,QR 678,QR 678,11353,10
327120054405346,Jagananna ki Thoduga,Jagan Anna ki Thoduga,9433,36
108080828884036,Gehlot Phir Se,DesignBoxed,9131,21
375554899138007,Maharashtra DGIPR,Maharashtra DGIPR,8929,11
103782051383159,School of Politics,School of Politics,8588,30
1824636047788298,Nanuram Kumawat,Pushpendra Singh Jadon,8300,3
474751009223949,Jaipur Literature Festival,Jaipur Literature Festival,8101,7
270666596375251,Jhatkaa.org,Jhatkaa.org,7957,21
107414168269023,Telangana Atma Gouravam,telanganaatmagouravam.com,7132,32
285029500623,CARE India,CARE India,7110,26
150106531736299,BJP West Bengal,Bharatiya Janata Party (BJP),7035,42
100593012792684,Keerthan Kumar,Keerthan Kumar,6909,6
170484126349815,Indian Cancer Society,Indian Cancer Society,6546,4
574079826086251,Phir Ek Baar Modi Sarkar,phirekbaarmodisarkar.com,6176,28
105383818950504,T Thimmegowda,Vijay S,5820,2
248431212597208,MP बोले फिर भाजपा,mp2023.com,5779,21
100549119644561,Jo Ram Ko Laye Hain Hum Unko Layenge 2024,Abinash Moharana,5632,2
479998865355592,Aditya Birla Group,Aditya Birla Group,5622,5
1433526693616228,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,5374,4
105509495777453,సాలు దొర సెలవు దొర,selavudora.com,5371,49
30290552843,Greenpeace India,Greenpeace India Society,4931,3
107039538786110,Shivakanth Mahajan,Shivakanth Mahajan,4710,3
102754365335887,Udhay Anna,Udhay Anna,4474,14
442710802417591,Baljeet Yadav,Baljeet Yadav,4257,3
101566225414298,Innovation Mission Punjab,Innovation Mission Punjab,4232,4
113364544766243,Congress Kallekai - ಕಾಂಗ್ರೆಸ್ ಕಳ್ಳೇಕಾಯ್,CongressKallekai.com,4210,8
1925563641096276,S T Somashekar,S T Somashekar,4165,9
1331545046906640,Gottumukkala Venkateshwara Rao,Venkateswar Rao Gottumukkala,4137,7
326102339565,Oxfam India,Oxfam India,4078,17
109076322510196,Saviour Education Abroad,Saviour Education Abroad OPC Pvt Ltd,4040,19
103370585969591,Baghel ka Bharosa,Baghel Ka Bharosa,3999,11
103249462660090,TH Suresh Babu,Bharath Raj,3879,6
605390272841833,Shrirang Appa Barne,Abhay Balu Ahire,3849,7
165714096933078,Piyush Goyal,Piyush Goyal,3744,2
108102345201383,Pappu Gappu - पप्पू गप्पू,PappuGappu.com,3705,17
296002831234834,Swapnil Kothari,Swapnil Kothari,3674,1
101284198880936,The Unmute,Kamalpreet Singh,3653,9
219203331862161,Siddu Patil,saksham consultancy services,3638,3
105213169141549,Dr. Varghese Moolan,Malayali Media,3504,1
118227367824577,Garuda Aerospace Pvt Ltd,Garuda Aerospace Pvt Ltd,3490,4
102218576103904,Badlaav ki Aandhi Priyanka Gandhi,Badlaav Ki Aandhi Priyanka Gandhi,3389,12
104394869237035,Gali Lakshmi Aruna,Gali Lakshmi Aruna,3223,3
102112998968049,भाषण कला स्पेशल,Pavankumar Dadasaheb Jadhav,3204,2
411129449009589,K.C. Venugopal,K.C.Venugopal,3117,9
105209472211637,Voice of Andhra,Voice of Andhra,3098,7
995902327142587,Bharat Sharma INC,RFP Digital Media Pvt Ltd,3098,8
201297423396745,Rajendra Agarwal,Ishan Agarwal,3091,6
110218775247217,Dr Gadala Srinivasa Rao,Srinivasa Rao Gadala,3076,2
225469604484322,"GI Tagged - Geographical Indications, India",GiTAGGED,3066,2
746568209028564,Dr. Basu Eye Hospital,Dr. Basu Eye Hospital,2980,4
994578073995343,B. L. Verma,Sourabh Arvind Dubey,2979,30
189271178483352,Five Lotus Indo German,Five Lotus Indo German,2838,14
102584546049699,Kamal Nahin Kamalnath,Indirakalaalpurepanchsaal,2825,27
999917373375145,VD Sharma,VD Sharma,2772,5
102379519139483,जल जीवन मिशन महाराष्ट्र,जल जीवन मिशन महाराष्ट्र,2699,15
355739144465220,BJP Madhya Pradesh,Bharatiya Janata Party (BJP),2699,6
114233898263244,Indian Compass Videos,theindiancompass.com,2662,29
247698975430137,Basava Nadina Bhagiratha,Venkataramappa Ramesh,2635,9
106932525621052,T H Suresh Babu Followers,Bharath Raj,2602,3
1502443746687258,Rajendra Janjal - जंजाळ राजेंद्र,Rajendra Janjal - जंजाळ राजेंद्र,2575,1
1559211387686845,Log 9 Materials,Log 9 Materials Scientific Private Limited,2555,6
102410136024947,CMJAY UTPAL,Utpal Infra project LLP,2494,2
334992293683612,Dr. Pramod Sawant,Dr. Pramod Sawant,2477,1
242854309081857,Hanuman Beniwal,Hanuman Beniwal,2468,5
1041070232620031,Sesame Workshop - India,Sesame Workshop India,2428,2
243524299157863,Pushkar Singh Dhami,Pushkar Singh Dhami,2411,16
1689373261361383,Saurabh Bahuguna,Raj Singh,2408,25
111952081817086,Dr. Mahaveer S. Danigond,Prabhakar Basavaraj Aparaj,2352,5
805526169610318,Shubhashray Housing India,shubhashray housing india,2322,1
105234459127980,Women Climate Collective,Women Climate Collective,2302,6
104888181587151,CV Chandrashekar,CV Chandrashekar,2272,2
703726259672921,BJP Telangana,Bharatiya Janata Party (BJP),2268,35
347337386104390,Rama Chandra Yadav,B Ramachandra,2248,1
148200615837635,Malur ES EN Krisshnaiah Setty,Malur ES EN Krisshnaiah Setty,2238,2
278423842321236,BJP Rajasthan,Bharatiya Janata Party (BJP),2215,45
107864648831408,Nammavar Kamal Haasan,Nammavar kamal hassan,2194,30
1826491730900559,Keshava Rajanna B,Abishek Nb,2171,26
101031682657397,Koppula Mahesh Reddy,K Mahesh Reddy,2154,2
2131431707147401,AgriCentral,JIVA AGSERVICES PRIVATE LIMITED,2151,1
155418314920954,Orchid HRD Trainings भाषणकला व राजकीय नेतृत्व कौशल्य प्रशिक्षण,Ganesh Subhashrao Lomte,2139,6
181032549148843,Dr. Ashwathnarayan Fan Club,Vinay Simha Krishna,2129,1
107099095643680,Vocal for Local -Terdal,Prabhakar Basavaraj Aparaj,2126,2
219839024870824,Dr. Ramesh Chennamaneni,Dr. Ramesh Chennamaneni,2122,2
100711749611083,Bharat Kaushik,Bharat Bhushan,2056,4
683396311762727,Manappa Vajjal,Manappa Vajjal,2048,10
168545223213479,Omprakash Hudla,Pankaj Sharma,2033,1
102571638081024,Vipra sena,Pawan Kumar Sharma,2031,9
277453442735764,Veeranna C Charantimath,KiceMedia,2019,2
113465861643099,Nanjangud BJP,Vinay Simha Krishna,2013,1
537021156329658,Sukhbir Singh Jaunapuria,Pankaj Sharma,2004,1
1568965503322927,Aacharya Vijay RatnaSunder Surishwarji,Aacharya Vijay RatnaSunder Surishwarji,1998,1
148931718592314,Tarun Chugh,Adv Tech,1994,2
100735178208398,Udyami India,Samadhan Samiti,1991,2
122131984855152,Dr. Debraj Shome,Dr. Debraj Shome,1990,2
108531050841926,Shanu Yadav,Shanu Yadav,1989,1
545168122343271,S Muniraju,S Sendil Kumar,1984,5
108122750692155,Dhanpal Suryanarayana,Dhanpal Surya Narayana,1984,1
282198256011533,PM Narendra Swamy,PM Narendra Swamy,1979,2
132689140088396,smilefoundation,Smile Foundation,1979,5
101032458576250,जनक आयुर्वेदा,Manisha,1974,1
375141272567406,Ravindra Chavan,Ravindra Chavan,1936,9
100579492974806,गरीबों का मोदी,Abinash Moharana,1930,1
1327351450720146,Pradhan Mantri Bhartiya Janaushadhi Pariyojana,Pharmaceuticals & Medical Devices Bureau of India,1925,1
100626912687369,Kai Yerisi Karunadigagi - ಕೈ ಏರಿಸಿ ಕರುನಾಡಿಗಾಗಿ,Kai Yerisi  Karunadigagi,1925,14
101056732504706,Punjab BOLDA -Television,Gursharan Singh Sandhu,1870,4
105815225595031,मोदी साथे राजस्थान,modisaatherajasthan.com,1865,10
111785508429928,Aramane Shankar,Aramane Shankar,1858,2
102123079337554,International Society for Krishna Consciousness,ISKCON Delhi,1853,3
106653675705033,"Directorate of Economics and Statistics, Maharashtra","Directorate of Economics and Statistics, Government of Maharashtra",1852,3
1927351340858687,ಬಿ ಪಿ ಹರೀಶ್,Gowda Basavana,1805,3
104736419210593,PACE INDIA,PACE - PET PACKAGING ASSOCIATION FOR CLEAN ENVIRONMENT,1804,4
953600271404690,BJP Meghalaya,Bharatiya Janata Party,1791,12
116383754696955,Antardhwani - The Inner Voice,Antardhwani,1790,8
318205675275285,APL Apollo Tubes Limited,APL Apollo Tubes,1742,2
108923581963430,Nirmamata,nirmamata.com,1725,22
1438724319681116,DK Shivakumar,DesignBoxed,1715,3
111625317182506,Inayat Ali,DesignBoxed,1712,10
112475780481777,Bahadur Singh Chouhan,Manoj,1693,1
1919641618278971,Sachin Chaudhary,Satish Kumar,1680,5
104608051282548,Svish,These ads ran without a disclaimer,1665,2
959860307481002,Kasu Mahesh Reddy,Thulasiram Banduchode,1665,1
466642616726169,Parul University,Parul University,1653,8
642996226201566,Sudhakar Shrangare,Aslam Afroz Kazi,1648,15
295405070641302,Balraj Kundu,Pankaj Sharma,1637,7
110555385263382,Jaagta Jammu,jaagtajammu.com,1604,8
105494724815217,Mahesh Sharma,Mahesh Sharma,1596,3
448753815559494,K N Chakrapani,Kodigehalli Nanjundappa Chakrapani,1593,2
1785302198354679,Dr. Somendra Tomar,Somendra Singh,1590,7
184278081698180,Ashok Gehlot,Ashok Gehlot,1584,1
524665794408050,CASA,Arushi Narchal,1579,6
110115671863420,Kacche Din,Kacche Din,1577,17
271925582604,Citizens For Justice and Peace,Citizens for Justice and Peace,1572,8
779924902121386,Vinod Sonkar,Yash Bagh,1558,17
516576275094648,BJP Assam Pradesh,Bharatiya Janata Party (BJP),1533,23
114272033623338,Byrathi Suresh,Byrathi Suresh,1530,7
107533605102536,Panchanagouda Dyamanagoudar Official,Panchanagouda Dyamanagoudar Official,1528,17
116400054677478,Pappu Pulakesh,Pappu Pulakesh,1521,25
181343795352360,M. B. Patil,Venkataramappa Ramesh,1512,6
117426084569698,Unfiltered Jammu Kashmir,Unfiltered Jammu Kashmir,1510,8
138323482894268,Taruni,Taruni,1498,5
15960887978,Taj Hotels,Taj Hotels,1488,4
544920495569144,CP Joshi,CP Joshi,1487,5
1437285613167585,Dr Sujay Vikhe Patil,Aniket Vijay Late,1482,4
110762181824589,Janata Dal Secular Again,Janata Dal Secular Again,1481,4
107649704220051,K Facts,K Facts,1475,3
2078242259060363,Kukufm,These ads ran without a disclaimer,1473,4
103812439247204,Keshava Rajanna B Fanpage,Abishek Nb,1459,14
108874798774990,Hanuman Ki Sena - हनुमान की सेना,Hanuman Ki Sena,1409,5
108874798774990,Hanuman Ki Sena - हनुमान की सेना,Hanuman Ki Sena,1409,5
208411345454,Manchester City,These ads ran without a disclaimer,1399,2
372070573388622,Bandi Rama Krishna,Ramakrishna Bandi,1398,9
104052753400618,Union Bank of India,Goldmine Advertising Limited,1397,4
1987488401557504,Mahathugbandhan - महाठगबंधन,Mahathugbandhan - महाठगबंधन,1368,6
101854806119390,World Punjabi Digital,The Narrative Builders,1357,3
1418673848396428,H D Kumaraswamy,Pancharatnayojane,1351,1
168340283369722,Vaddepally Rajeshwar Rao,Vaddepally Rajeshwar Rao,1340,4
2610079412396734,Amaresh Rai,Amaresh Kumar Rai,1335,3
132309676835568,Lokmat,Pranoti Vasant Dalvi,1332,2
584593654939786,ET Edge,These ads ran without a disclaimer,1325,2
104121972556162,Fans of Hoodi Vijaykumar,A Tech Media,1250,5
100855212912542,Hunsur ulisi manjanna gellisi / ಹುಣಸೂರು ಉಳಿಸಿ ಮಂಜಣ್ಣ ಗೆಲ್ಲಿಸಿ,Hunsur ulisi manjanna gellisi / ಹುಣಸೂರು ಉಳಿಸಿ ಮಂಜಣ್ಣ ಗೆಲ್ಲಿಸಿ,1240,4
225880470895137,I Am Congress,I Am Congress,1236,12
102822679137454,Shaktirath Singh “शक्ति”,Shaktirath Singh “शक्ति”,1232,1
102447714973094,Yusuf Salahuddin,Yusuf Salahuddin,1231,2
100413488401460,Kavvampally Satyanarayana,Anilkumar Sadula,1224,2
1840776835980377,Buyyani Manohar Reddy,Sarabudla Jeevan Reddy,1220,1
100303315756822,JanSamarth,JanSamarth,1211,1
104595735374833,रविंद्र चव्हाण - नेता जनसामान्यांचा,Bhajahari Pandit,1185,2
246558505475210,Bala Ram Choudhary,Mukesh Choudhary,1173,8
114048804917784,Hanuman Ki Hunkar - हनुमान की हुंकार,Hanuman Ki Hunkar,1170,5
161234301090409,K Shivaramu,Right Media Tech,1169,3
