Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,17255,131
693907914395620,良杯製所 Oolab,良杯製所 Oolab,16572,9
467933563234921,南門書局-網路圖書名店、也有實體店面，誠信可靠！,玉河 孫,15901,9
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,9609,2
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),8394,31
106801464127093,目目非營利 MUVE NPO,目目非營利,7717,11
101046209392101,新事貸-新鑫特優經銷商,新事貸-新鑫特優經銷商,7163,1
201785650801,亞洲大學(Asia University Taiwan),亞洲大學,6278,17
177161918975981,基督教芥菜種會,基督教芥菜種會,6138,27
1436850183290438,One-Forty,One-Forty,4236,7
104381935820077,南方，寂寞鐵道 On The Train,貝殼放大股份有限公司,4044,3
158025223269,今周刊,今周刊,3753,1
105864701769057,瑞馳智庫學院,瑞馳智庫股份有限公司,3748,3
241284961029,udn.com 聯合新聞網,udn.com 聯合新聞網,2869,1
103219708815173,蕭立妍,Li Yen Hsiao,2605,1
102392822649920,Wentysix-HK,These ads ran without a disclaimer,2542,2
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,芸廷 林,2511,50
109803990352026,南島魯瑪社 LUMA Association,貝殼放大,2449,10
1649523455281990,遠山呼喚,遠山呼喚,2336,3
920752461339263,上班不要看,上班不要看,2334,18
335544036485779,經濟部,經濟部,2325,2
189061482332,張嘉郡,嘉郡張,2272,5
351031588944428,胡睿涵,These ads ran without a disclaimer,2253,3
1537741526464370,桃園市議長邱奕勝,奕勝 邱,2124,4
219315794887869,聯合報,聯合報股份有限公司,2123,3
132727540081371,立法委員賴惠員,立法委員賴惠員,2119,2
347432368933987,LINE TODAY Taiwan,LINE TODAY Taiwan,1976,2
104624290080479,張育美,翊斌黃,1769,5
211730475524462,大陸委員會,大陸委員會,1614,3
1629474157289221,小牛頓,小牛頓科學教育有限公司,1609,6
779960838880307,蔡蕥鍹,蕥鍹 蔡,1421,2
246324992373019,傅崐萁,Evonne Hu,1313,2
368397373312842,游顥,游顥,1147,1
171759036215066,創世紀不動產教育訓練中心,Micky  Wu,1099,23
102633352493748,微光134移動救偏鄉,微光134移動救偏鄉,1080,4
188358792124,聯經出版,聯經出版,1041,5
390569611008641,願景工程基金會 Vision Project,願景工程基金會,1029,31
1920645851573536,未來城市FutureCity,天下雜誌,959,5
997683843637673,蔡培慧 慧做事真實在,蔡培慧 慧做事真實在,918,6
101718182459153,天秤座戰士,Companionship Digital,910,4
394896373929368,自由時報,自由時報,895,1
138654461200,康健雜誌,康健雜誌,854,3
106118168971467,債務人權益協會 扣薪 協商 更生 清算,傢宇 吳,833,1
213646928757562,梁為超,市議員梁為超粉絲團,772,2
436843193180529,Unipapa,Unipapa,767,11
170671044596,天主教善牧基金會,天主教善牧基金會,754,12
100216765069813,唐平榮 執行長的人生甘味廚房,平榮 唐,743,1
652438848137404,連勝文,連勝文,740,1
131410820262008,宏其婦幼醫院,宏其婦幼醫院,694,3
100714476220256,永續金融先行者聯盟,永續金融先行者聯盟,683,15
1962708127351225,國際房產部落客 SuperJullian,Che Hui Chu,658,1
174567875906128,Epson,台灣愛普生科技股份有限公司,655,4
1751961571765479,CSR在天下,偉倫 高,645,2
201107280815936,潔淨學-不咬手潔淨體貼,永勝 許,644,6
104959119850676,轉角國際 udn Global,轉角國際 udn Global,565,1
1649151078446134,卓冠廷,冠廷卓,565,15
850754301947812,鏡新聞,鏡新聞,544,2
108696572024879,民視嘎哩供,民視新聞,530,4
748193915263885,羅廷瑋,大銘阮,529,15
449156429152075,永安國際理財中心,黃詩凭,527,1
235679595900,民視新聞,民視新聞,523,5
185265471538397,余宛如,余宛如,491,1
796994720374176,鳴人堂,鳴人堂,478,2
186612874691719,鄭正鈐,正鈐 鄭,462,2
111695394938904,桃園市議員 陳韋曄,詩婷陳,447,1
2430390413849261,奕綸有限公司,京昀,438,1
496684637111616,陳偉杰 Chen Wei-chieh,偉傑 陳,425,3
1466476516978500,花現彰化-彰化縣政府新聞處,佳欣 蔡,410,2
105692292105892,黃士修,Shih-Hsiu Huang,403,2
100269158455411,Wh偉鴻金融貸款中心,傢宇 吳,403,1
1487218698275407,南門書局二店-網路特價書店-也有實體店面，價格親民，誠信可靠的老店。（師友文化）,玉河 孫,402,1
1847777185521418,放言 Fount Media,放言科技傳媒股份有限公司,400,6
112470557933487,Thaikii 泰國房地產攻略網,Che Hui Chu,392,1
191690867518507,江啟臣,江啟臣,367,1
