Page ID,Page name,Disclaimer,Amount spent (SGD),Number of ads in Library
460916044000978,Temasek,Temasek,303,1
626687907492630,MOSG,Millennials of Singapore,183,1
425106448078044,"Ministry of Law, Singapore","Ministry of Law, Singapore",154,2
103944372988172,Singapore Ministry of Manpower,Singapore Ministry of Manpower,127,2
101963408923046,Real Estate Insight,Sim Hanwen,≤100,8
1485486608381824,Singapore Chinese Cultural Centre 新加坡华族文化中心,Singapore Chinese Cultural Centre,≤100,3
1671514566466943,Singapore Ministry of Foreign Affairs,Singapore Ministry of Foreign Affairs,≤100,2
205362186029,Credit Suisse,These ads ran without a disclaimer,≤100,1
168442899846653,Ministry of Finance (Singapore),Ministry of Finance (Singapore),≤100,1
166565800052060,ConnexionSG,Nexus,≤100,1
123698491019029,Lombard Odier Group,These ads ran without a disclaimer,≤100,1
467260466759436,Global Ehsan Relief,Global Ehsan Relief,≤100,2
1389010631425852,World Scientific Singapore,World Scientific Publishing Co. Pte Ltd,≤100,3
125279958350,GIVE.asia,These ads ran without a disclaimer,≤100,1
105193687974134,TWC2 Tamil,Transient Workers Count Too - TWC2,≤100,1
756696461186430,Institute for Adult Learning Singapore,Institute for Adult Learning Singapore,≤100,1
105640164784251,Singapore United Party,Zhu Laicheng,≤100,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
402677536461567,AllMatters,These ads ran without a disclaimer,≤100,1
133945616646913,RioOnWatch.org,These ads ran without a disclaimer,≤100,1
109335605140131,Invest SEA,These ads ran without a disclaimer,≤100,1
111320780484605,Discoverapril,These ads ran without a disclaimer,≤100,1
1883003128429295,Queer Majority,These ads ran without a disclaimer,≤100,1
101361739432825,0.618033988749,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100,4
285530825204,Klitschko,These ads ran without a disclaimer,≤100,3
