Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
619776134722439,Secretaría Distrital de Salud,Secretaría Distrital de Salud,724491,18
601336570076276,Rodolfo Correa,Rodolfo Andres Vargas Correa,699098,5
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,615293,9
251292808253299,Canadian College,Canadian College,601475,20
377334062304350,Secretaría de Educación de Bogotá,Secretaría de Educación de Bogotá,402662,4
101071764864119,Dulce Veneno,Dulce Veneno,376625,12
299469560099835,Alcaldía de Cali,Alcaldía de Cali,339566,8
321789057890530,Secretaría de Movilidad,Secretaría de Movilidad,243761,23
167744296752102,José Luis Osorio,Sergio Andres Quintero Romero,226261,3
112155252163421,Sebastián López V.,Sebastian Lopez Valencia,207203,12
1719725724954043,Rodrigo Rojas Lara,Rodrigo Rojas Lara,195840,3
601336570076276,Rodolfo Correa,These ads ran without a disclaimer,174262,2
132840983520233,Gobernación del Atlántico,Gobernación del Atlántico,161388,1
1147318942107929,Todos Somos Una,DEBRAIN LLC,155162,6
175286072898201,Braulio Espinosa Márquez,Braulio Espinosa,151187,2
103627111347496,Mario Romero,Mario Romero,130589,1
381464961911270,Cruz Roja Antioquia,Cruz Roja Colombiana Seccional Antioquia,128682,12
314834029069255,Toño Rhenals,Toño Rhenals,127611,1
102106249390475,Firmeza,Firmeza,115835,3
2327643077472100,Instituto Educativo Digital,Instituto Educativo Digital,115508,3
419817215217632,Tecnología y Servicios Electorales,Tecnología y Servicios electorales S.A.S,115405,1
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,109344,2
417060811811167,Juan David Duque García,Juan David Duque Garcia,96795,8
101871502791636,Carlos Acosta Juliao Oficial,Toro Digital,87311,4
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,79837,1
104969865721375,Profes.movimientociudadano,John Bazurto,79207,8
108158921672438,Llener Borja,Alvaro Jose Gomez Ramirez,78646,19
1119413181474050,El Avispero Mov,Movilizatorio,72742,2
1488419784774409,Alcaldía de Soledad,Alcaldía Municipal de Soledad,72220,5
108576731393581,Juliana Enciso,Claudia Juliana Enciso Montes,72007,3
1379933302305788,Colegio Gimnasio Americano,Colegio Gimnasio Americano,64924,2
108228068238348,Diego Caicedo,Diego Caicedo,62159,3
370267297019304,Marco Hincapié,Marco Emilio Hincapie Ramirez,61129,3
796134277395174,Luis Francisco Ruiz Aguilar,Luis Francisco Ruiz Aguilar,60329,6
157146724439549,Luis Bernardo Vélez,Martha Patricia Giraldo,54025,1
114317847146525,Alvaro Arias Velez,TORO DIGITAL,53357,3
1670178443243805,Soluciones Educativas P&G,Soluciones Educativas P&G,52616,3
418155555015037,Germán Escobar Cundinamarca,German Mauricio Escobar,51891,1
107204794960194,Instituto Técnico La Salle,Instituto Técnico La Salle,51568,11
101769386141297,Congreso Nacional de Actualización Tributaria y Laboral,Julian Chuchoque,50114,1
256488875025665,Juan Bocanegra,Juan Carlos Bocanegra Chacón,47982,2
503621983303342,Oscar Mauricio Toro,Oscar Mauricio Toro Valencia,47965,4
765302097170348,Línea Cero,Linea Cero,45716,9
201504926957834,Luis M. Carvajalino,Luis Manuel Carvajalino Quin,45088,5
460297427472944,Corporación  Educativa Politécnico La Salle,Corporación Educativa Politécnico La Salle,43450,1
106125295156311,Jose Elner Gonzalez,Jose Elner Gonzalez Azcarate,41875,1
416201871913815,Adolfo Romero,Adolfo Romero,41700,4
53177129367,Dilian Francisca Toro Torres,Dilian Francisca Toro,41425,3
190649367660431,Orlando Benítez,Orlando David Benitez Mora,37940,2
267198759973201,Bairon Enrique Muñoz Lizarazo,Bairon Enrique Muñoz Lizarazo,36105,2
1766366823576506,La Paz Querida,La Paz Querida,34178,2
1622001728047397,Harman Alcalde,Harman Alcalde,34121,5
915743661945208,Alejandro Eder,Alejandro Eder,33158,6
1823807254333065,Soy Más País,Soy Mas Pais,30157,6
437833369757523,DB MEDIA,Diana Paola Bernal Rodriguez,28405,1
1588561874548381,Carlos Alfredo García - Abogado,Carlos Alfredo García - Abogado,27958,14
2341225942579432,Edwin Marín Concejal,Edwin Fabian Marin Marin,27919,1
851424944887797,Meridiano Regional,Meridiano Regional,27803,1
101170393279528,Rodrigo Villalba Mosquera,Martha Diaz,27360,1
1623979207858057,Hanner Concejal,Hanner Concejal,26948,3
224116751044855,Fundación Carvajal,Fundación Carvajal,25973,1
101411538388741,Bayron Flórez Portilla,Deiner Mayoral,25212,5
2280357942291111,Luis Carlos Velásquez,Luis Carlos Velásquez,24253,5
191210184867688,Julián Serna Concejal,Julian Andres Serna Ruíz,23612,1
2158318667815480,Nancy Henao Ruiz,Nancy Concejal Verde,22461,2
645168172181457,Gobernación de Caldas,Eikon Digital SAS,22119,13
835710939898329,Paulina Aguinaga,Paulina Aguinaga,21362,4
108875804858437,Antimilitantes,Antimilitantes,20269,4
838927469815494,Diana Diago,Diana Marcela Diago,20153,4
1242864402475742,BC Noticias,Oscar Javiar Bayona Villada,20147,3
280796045975298,UniFinanzas S.A.S,Wilmer Arley Céspedes,19182,1
1640791072871544,Fabián Rojas,Fabian Mauricio Rojas Garcia,19171,1
108459260282,Universidad La Gran Colombia,Universidad La Gran Colombia,18809,2
832764363485573,Roberto Rodríguez Z.,Oscar Alexander Garcia Lopez,18114,1
851680034864966,Proantioquia,FUNDACION PARA EL DESARROLLO DE ANTIOQUIA. ANTIOQUIA POR COLOMBIA,18082,1
664142747350164,Tatiana López Saldarriaga,Tatiana López Saldarriaga,17948,4
194315573916010,Norma Hurtado Sanchez,Norma Hurtado Sánchez,17159,4
789907401124930,Partido Humanista De Colombia,David Nassar Moor,17123,2
114510821145145,Previred Popayán / Tarjeta Médica,Previred Tarjeta Médica,16755,4
1431824383809561,Camilo Torres,Ivonne Mariana Torres Prada,16702,1
101772341304724,HUILA Digital,Jose Ricardo Parra Londoño,16675,2
188371488749555,Mauro Marquez,Mauricio Marquez Valencia,16629,1
689470488084597,Joan Manuel,Andres Felipe Lopez Borja,15363,3
316056528999754,Periodistas x el planeta,These ads ran without a disclaimer,15267,10
361663387187347,Fuxión 7,Fuxión 7 ips,14967,1
133787883971402,Oscar Ramírez Vahos,Oscar Ramirez Vahos,14909,1
1400280116941194,Fabian Diaz,Fabian Diaz,13827,6
361906317540130,Michel Baldovino Lopez,Michel Javier Baldovino Lopez,13250,3
1625137160961683,Verónica Arango,Diputada Veronica Arango,12880,1
109543151825317,Contigo Montañita,Tuto Gonzalez,11918,1
1174073589339169,Cauca Nos Une,Eduer Mauricio Muñoz Noguera,11884,1
237316706446146,Alianza Francesa de Pereira,Alianza Francesa de Pereira,11222,2
1715521208751997,Carlos Mario Farelo Daza,Carlos Mario Farelo Daza,11020,1
526721521052053,Juan Carlos Wills Ospina,Juan Carlos Wills Ospina,10481,1
179003239458192,Jorge Humberto Rangel,Jorge Rangel,10086,1
175346789490397,Peyi Paternina,Peyi Paternina,10004,1
104542552452795,Shirley Charris,Shirley Patricia Charris Lopez,9624,1
990678611117796,Yulian Jurado,Yulian Ferney Jurado Ocampo,8832,2
102849779369109,Cursos-digitales-online,These ads ran without a disclaimer,8638,1
1314470175266037,Liderazgo politico,Mauricio Florez-Morris,8502,1
104237548662249,Centro de Emprendimiento Impúlsate,Sebastian Galeano,8075,1
321582221272701,UNIMINUTO,These ads ran without a disclaimer,6988,3
910025949090028,César Rojas Ayala,Edinson Peña Remolina,6984,1
100319211712051,Walter Salas,Walter Manuel Salas Quinto,6072,1
1106418176235331,Santi Perdomo,Santiago Perdomo Montoya,6012,1
119998605364692,Wilfredo Manuel Prado Chiran,Wilfredo Manuel Prado Chiran,5391,1
2054210117946608,Jaime Cárdenas,Legado Agencia SAS,5205,1
152040551806021,Trading College / Aprenda a Invertir en la Bolsa,These ads ran without a disclaimer,5204,2
307952930086094,Boyacá Visible,Comunitic sas,5109,1
1448426092057311,El PIBE Sabaneta Concejal,El PIBE Sabaneta Concejal,5068,1
777687585680684,Política LLanera,Política LLanera,5064,1
318643975584117,Natalia Caviedes - Alcaldesa de Palermo,Sandra Merchán,4851,1
1004865626202028,Jaime Peña Peñaranda,Joseph Ferney Galvis Gonzalez,4851,4
100481338357144,Comunas de Medellin,Comunas de Medellin,4718,8
102189475407642,Eder Regalado,Eder Luis Regalado Matos,4396,2
204435366254477,IETA - Instituto de Estudios Técnicos Aeronáuticos,William Guillermo Delgado Lopez,4299,1
101801685891012,Revista Knowable,These ads ran without a disclaimer,4075,2
185965224778568,Diario Occidente,Nuevo Diario Occidente,3873,1
957315377742375,Pollo Solano,Mario Luis Solano Lizcano,3845,2
107787104895388,La Ópttica Popayán,La Óptica Popayán,2716,2
114036901556022,Micnace11,Micnace11,2687,1
107204794960194,Instituto Técnico La Salle,These ads ran without a disclaimer,2644,1
106592632188718,Yolanda Rivera Bravo,Yolanda Rivera Bravo,2400,1
107697942211699,reinarangelv,These ads ran without a disclaimer,2200,1
689470488084597,Joan Manuel,These ads ran without a disclaimer,2142,1
110949610429115,Nelson Camacho Caicedo,Nelson E. Camacho Caicedo,1507,1
1529335724037224,Aeropuerto del Café,INTUAL,1315,1
1791953117701952,Villavonoticias.com,Dumar Alecides Parra Fandiño,1303,1
2013525382284983,Wilson Florez,Wilson Antonio Florez Vanegas,998,1
319571274777938,Fundación Santo Domingo,These ads ran without a disclaimer,981,1
106083021215996,Todos por Medellín,Todos por Medellín,963,1
102354289057608,Por la salud de ellas,These ads ran without a disclaimer,844,1
110909835236118,Gutierrez JuanJo,These ads ran without a disclaimer,702,1
107991965530292,Ayudas del Estado,These ads ran without a disclaimer,690,2
347265340270,Architecture Competitions,These ads ran without a disclaimer,623,1
391809341023765,Asoanimales Neiva,These ads ran without a disclaimer,513,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,289,2
182168401426,Young Lives Development Center by Fondacio -Colombia-,These ads ran without a disclaimer,123,1
108645047158622,Manuel Chimá Alba Fans,Manuel Chimá Alba,≤100,1
111203990673090,Fundacion life project,These ads ran without a disclaimer,≤100,1
306232446505213,Noches de Ciberseguridad,These ads ran without a disclaimer,≤100,1
100301461321763,Didier Fabián González,These ads ran without a disclaimer,≤100,1
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100,2
310943025606302,World Cancer Day,These ads ran without a disclaimer,≤100,2
111967013731903,Goldwind,These ads ran without a disclaimer,≤100,1
183617369193411,TN Titulares Noticias Colombia,These ads ran without a disclaimer,≤100,1
108269868283977,Audiohistorias de Israel,These ads ran without a disclaimer,≤100,1
315282568581263,Plancha 6 Eleccion  de Delegados Coomeva 2022,Héctor Isaac Verjel Carrascal,≤100,2
237650313048963,China Admissions,These ads ran without a disclaimer,≤100,1
2847932505247470,The Breteau Foundation,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
103990671764041,Fiona Allison,These ads ran without a disclaimer,≤100,1
109452985104987,Officialjombo1,These ads ran without a disclaimer,≤100,1
104025197797640,Matthew John - Short Story Teller,These ads ran without a disclaimer,≤100,1
103310682653339,Uwa,These ads ran without a disclaimer,≤100,1
