Page ID,Page name,Disclaimer,Amount spent (TRY),Number of ads in Library
191453580768,Yeni Şafak,Piri Medya Anonim Sirketi,402510,77
344704883576,Recep Tayyip Erdoğan,Recep Tayyip Erdoğan,143478,35
210993622366044,TVNET,TVNET,103584,56
1539520989621920,AK Parti Gönüllüleri,Woo Medya ve Organizasyon Ltd Şti,67183,60
497191817041688,Erdoğan Gönüllüleri,Woo Medya ve Organizasyon Ltd Şti,65657,235
111436922211991,AK Parti İstanbul,AK Parti İstanbul İl Başkanlığı,65270,13
76599755300,Kemal Kılıçdaroğlu,Kemal Kılıçdaroğlu,61350,1
114597108291949,Haydi..ama nereye?,Excelligents,43786,23
144295649058307,Ekrem İmamoğlu,Ekrem İmamoğlu,40026,13
123335290754743,Tek Devlet,Hikmet Arslan,28955,5
100431406701471,Internethaber,Internethaber,26681,10
158829607558395,Milliyetçi Hareket Partisi (MHP),Milliyetçi Hareket Partisi (MHP),21921,10
1160506840785202,Murat Kurum,Murat Kurum,20279,2
100675732413915,Anketci.Net,Anketci.Net,14665,9
629825407448189,Şerdil Dara Odabaşı,Şerdil Dara Odabaşı,14613,10
2442681565757607,Tok Adam,Tok Adam,13598,5
100474483029551,Trabzon için Hemen Şimdi,Adil Çözüm,10976,3
230779707685496,Türkiye'ye güvence,Türkiye'ye güvence,10182,2
102095934751904,Deva Partisi,Deva Partisi,7878,1
109922274953677,CheckZ,CheckZ,7190,1
100964136258105,Erdoğan Çiftcioğlu,Erdoğan Çiftcioğlu,6863,3
235012790716,klavye mücahitleri,klavye mücahitleri,5609,15
122193617537005,Haberettr,HABERET MEDYA AJANSI VE PRODÜKSİYON LİMİTED ŞİRKETİ,4370,2
180404128680446,Dr. Şadi YAZICI,Dr. Şadi YAZICI,4253,2
102841632670929,Türkiye Gönüllüleri,Türkiye Gönüllüleri,3212,7
100345912204104,Nuri Cengiz,Cumhuriyet Halk Partisi,3200,11
577263849368473,Mehmet Murat Çalık,Mehmet Murat Çalık,3109,2
