Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,38027,171
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),27386,57
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,20393,4
239410119414734,彭佳芸,Katherine Peng,19333,2
693907914395620,良杯製所 Oolab,良杯製所 Oolab,19306,10
277223962685223,Nespresso.TWN,Nespresso.TWN,16630,34
248954465174600,TOYOTA Taiwan,TOYOTA Taiwan,9926,1
121692144530435,Discovery頻道,Discovery頻道,9140,4
108465872157182,亞細亞精準數據,亞細亞精準數據,6820,25
136185963597716,Cheap,Cheap,6027,9
106801464127093,目目非營利 MUVE NPO,目目非營利,5980,8
286487218798,遠見雜誌,遠見雜誌,5861,9
104958309091106,曹興誠  八不居士,曹興誠  八不居士,5590,1
1547614165384988,QuickseeK快析輿情資料庫,QuickseeK快析輿情資料庫,5425,12
113021403762187,法律協會-債務協商 更生 清算 -全台服務,傢宇 吳,5293,2
186593071836,商業周刊（商周.com）,商業周刊（商周.com）,5048,1
343347583411734,歡樂大東家,These ads ran without a disclaimer,4543,1
101297638763256,識媒體,識媒體,4348,5
124473380937123,勵馨基金會 The Garden of Hope Foundation,勵馨基金會 The Garden of Hope Foundation,4133,3
467933563234921,南門書局-網路圖書名店、也有實體店面，誠信可靠！,玉河 孫,3894,7
177161918975981,基督教芥菜種會,基督教芥菜種會,3860,20
132727540081371,立法委員賴惠員,立法委員賴惠員,3818,4
900490063303019,宋懷琳 南投琳好,宋懷琳 南投琳好,3554,9
211730475524462,大陸委員會,大陸委員會,3065,6
102046048924214,Alpha plus - 人才加速器,Alpha plus - 人才加速器,2980,4
201785650801,亞洲大學(Asia University Taiwan),亞洲大學,2743,11
219315794887869,聯合報,聯合報股份有限公司,2575,28
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,芸廷 林,2329,34
158025223269,今周刊,今周刊,2019,9
1680942122167263,Schneider Electric,品瑄 黃,1972,4
1649523455281990,遠山呼喚,遠山呼喚國際貧童教育組織,1954,3
