Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
681779338505564,Yiaga Africa,Yiaga Africa with Facebook Ad Credits,712350,7
110808857137968,Marilyn Okowa-Daramola,Marilyn Okowa-Daramola,76075,7
126460284139483,Nigerianeye,NigerianEye,36885,1
107241665289643,Nigeria 4 Peter Obi,Ajibola Adeboye,26625,2
101313636221741,WaleKuku4Senate,Ajibola Adeboye,16120,2
2219580831627227,uLessonApp,These ads ran without a disclaimer,14648,2
1567614746869354,Daily Shopping,Awotidebe Oluwaseyifunmi,13352,3
971769479677563,Gbenga Olawepo-Hashim,Olushola Oni,9550,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,9286,3
105143599185359,Igwe Nnamdi Michael,Igwe Nnamdi Michael,8299,2
191066234648103,Shehu Musa Yar'Adua Foundation,Shehu Musa Yar'Adua Foundation,6916,1
654180731859809,T-Police,T-Police,5834,2
102399141248203,Chief Edward David Onoja,Isaac Ukpahiu'ojo Agene,5581,2
100202924924063,Page 36,Page 36,3879,10
312632449480846,Governor Ifeanyi A. Okowa,Governor Ifeanyi A. Okowa,3227,3
103937487661032,Readytoleadafrica,ReadyToLeadAfrica,2920,2
107107074173423,Enermics Consulting Limited,These ads ran without a disclaimer,2696,1
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,2492,1
101229044647022,Senator Mohammed Sani Musa,Suleiman Sani Musa,2276,4
101252718291964,Swisslife TV,These ads ran without a disclaimer,1967,1
109366762070994,Emodah,Emodah,1923,6
112349224687773,Kufre Ekpoh,Kufre Imo Ekpoh,1500,1
102169824695398,Rero TV,Rero TV,1471,3
100519749481655,Labour Party Ogun State,Ajibola Adeboye,1309,1
104238252286926,Nwankwo Promise Chibuzo,Mboo Augustine Uchenna,1309,4
100383154696053,Lukaconfu vocal,Lukaconfu vocal,1276,3
101813086045206,Hon. Suleiman Abdulrazak Sariki,Hon. Suleiman Abdulrazak Sariki,1112,3
115187161482587,The Sam Harvard,These ads ran without a disclaimer,1086,2
606800679765375,Voice2RepNg,Accountability Lab Nigeria,1078,1
260910857944747,Real_properties,These ads ran without a disclaimer,1050,1
258810957658900,Adamu A. Babale Makera,Adamu A. Babale Makera,1037,2
241499009731835,Ifeanyichukwu Ibezi,Ifeanyichukwu Ibezi,969,1
119723736100630,Ala - Delight Publicity Services,Moses Oyinkuro,965,6
1617885935139653,The Liberator,The Liberator,885,1
102810799378272,Joe Ikenwe,These ads ran without a disclaimer,716,2
105580098826545,"Rev. Fr. Hyacinth Iormem Alia, PhD","Rev. Fr. Hyacinth Iormem Alia, PhD",660,1
116310878056949,Mandy Wong Chatgpt,These ads ran without a disclaimer,532,1
878141452335886,The Hope For Nigeria,Kerry Kenu,528,1
113854664984564,Mallam Zakii,These ads ran without a disclaimer,512,3
684480475094920,Discover Inner Mongolia,These ads ran without a disclaimer,461,1
225109604576213,Upendi Travel & Tours,These ads ran without a disclaimer,461,1
106064468251927,Community Initiatives to Promote Peace,ARDA DCI,461,2
103056309161921,Meksmedia,Meksmedia,452,1
113676276761425,ezepnw,These ads ran without a disclaimer,381,1
104557275823271,Islamic Coin,These ads ran without a disclaimer,281,2
119883728629486,Fareedah umar,These ads ran without a disclaimer,≤100,1
103709948242540,Apostle Eklyn Ministries,These ads ran without a disclaimer,≤100,1
382672421842823,Africa International Housing Show,Africa International Housing Show,≤100,1
333426070147135,Benny Kuriakose Associates,These ads ran without a disclaimer,≤100,2
111788951862366,Prince Opeyemi Benjamin Ogunlami Campaign Media,Titilayo Ayodele Oretuga-Jilla,≤100,1
112220134851421,Under the Sisterhood,These ads ran without a disclaimer,≤100,1
110463704610731,Cute Kiwi,These ads ran without a disclaimer,≤100,1
116297088076487,therealafricandiary,These ads ran without a disclaimer,≤100,1
114496691584484,Dre2644-Novels,These ads ran without a disclaimer,≤100,5
110969788607678,Dre8655-Stories,These ads ran without a disclaimer,≤100,4
462848513792011,国家大剧院National Centre for the Performing Arts,These ads ran without a disclaimer,≤100,1
111160730747637,Trivia Stars,These ads ran without a disclaimer,≤100,2
161445577201388,Power Of Africa,These ads ran without a disclaimer,≤100,1
118945884467733,Dre4628-MeReading,These ads ran without a disclaimer,≤100,5
116126484753041,Dre7566-Stories,These ads ran without a disclaimer,≤100,6
107659855588990,Dre5915-MeReading,These ads ran without a disclaimer,≤100,4
