Page ID,Page name,Disclaimer,Amount spent (NOK),Number of ads in Library
14095969045,Fremskrittspartiet,Fremskrittspartiet,10128,16
111345183340,Fagforbundet,Fagforbundet,5832,6
20468812735,LO,LO,5483,18
135843375926,UNICEF Norge,UNICEF Norge,4233,23
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,3738,69
203067569732001,Fellesforbundet,Fellesforbundet,3253,48
322525743444,Get Inspired,These ads ran without a disclaimer,3051,5
171540532874418,Arbeiderpartiet i Bergen,Arbeiderpartiet i Bergen,2916,18
10953652930,Høyre,Høyre,2118,45
275389322558295,LOs sommerpatrulje,LO,1927,7
371106536283235,DAG OG TID,Dag og Tid AS,1854,6
171619972854769,Oslo Arbeiderparti,Oslo Arbeiderparti,1849,1
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,1693,22
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,1326,42
102264419459588,Akershus Høyre,Akershus Høyre,1230,3
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,960,1
198748346812235,Drammen Venstre,Drammen Venstre,908,18
298357179829,Trondheim Arbeiderparti,Trondheim Arbeiderparti,894,9
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,742,5
110628757129572,LO Vestfold og Telemark,LO,720,8
151608890040,Innlandet FrP,Innlandet FrP,693,2
132368899297,Framtiden i våre hender,Framtiden i våre hender,649,3
239677012734267,Fredrikstad Høyre,Fredrikstad Høyre,590,3
200168040392101,Hustadvika kommune,These ads ran without a disclaimer,575,1
781470095268908,Skien Venstre,Skien Venstre,545,4
157929987567626,Oslo MDG,OSLO MILJØPARTIET DE GRØNNE,519,10
144754334087,Trøndelag Arbeiderparti,Trøndelag Arbeiderparti,513,22
219212891435404,Ullensaker FrP,Ullensaker FrP,510,2
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,493,2
1281475135310961,Sissel Knutsen Hegdal - ordførerkandidat Høyre,Sissel Knutsen Hegdal - ordførerkandidat Høyre,493,1
101815422763212,Emil Raaen - Ordførerkandidat Ap,Trondheim Arbeiderparti,491,2
186077731431314,Arendal Venstre,Arendal Venstre,449,3
100970626156019,Kent Ranum - Ordførerkandidat Høyre,Kent Ranum - Ordførerkandidat Høyre,419,5
217610311592724,Bærum Arbeiderparti,Bærum Arbeiderparti,413,4
173437119340296,Akershus Arbeiderparti,Akershus Arbeiderparti,409,4
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,401,6
189828081044593,MS-forbundet i Norge,Ms-forbundet,386,11
103057921635136,Folkets Parti Bergen,Foreningen FNB Bergen,382,2
131631106897687,Øygarden FrP,Øygarden FrP,319,13
711789545902081,Marit Vea,Oslo Venstre,305,9
153402168051875,Bergen Senterparti,Bergen Senterparti,289,6
609322219124074,Bærum MDG,Bærum Miljøpartiet de Grønne,288,7
111708802237988,Haugesund Arbeiderparti,Haugesund Arbeiderparti,284,6
187160647980979,Troms og Finnmark Høyre,Troms og Finnmark Høyre,284,5
291638394185556,Drammen Høyre,Drammen Høyre,278,9
60540214886,Lederne,These ads ran without a disclaimer,271,2
148389115200561,Kristiansand Venstre,Kristiansand Venstre,267,3
2869351156469363,Tonje Lavik - FrP,Asker FrP,262,1
176175415825122,apotek.no,Apotekforeningen,261,20
125185750841432,LO Møre og Romsdal,LO,260,3
100231879042950,Fylkesordførerkandidat Niklas Memic-Eriksen - FrP,Fylkesordførerkandidat Niklas Memic-Eriksen - FrP,255,1
367725053379647,Møre og Romsdal MDG,Miljøpartiet De Grønne Møre og Romsdal,251,1
133640403364515,Næringsforeningen Haugalandet,Næringsforeningen Haugalandet,249,10
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,247,5
329215143807272,Trondheim Høyre,Trondheim Høyre,246,5
186245021399622,Agder Senterparti,Agder Senterparti,243,2
104701569617247,Arbeid & Inkludering,Arbeid & Inkludering,239,2
100722841311675,"Kristiansand Pensjonistparti - Barn, Familie og Pensjonist",Kristiansand Pensjonistparti,239,4
146731798709607,Bymiljølista i Fredrikstad,Bymiljølista i Fredrikstad,227,1
157803497575876,NHO Reiseliv,NHO Reiseliv,224,8
136206693091663,Norges Fiskarlag,Norges Fiskarlag,219,15
