Page ID,Page name,Disclaimer,Amount spent (AED),Number of ads in Library
104505377618634,UAE FoodTech Challenge,These ads ran without a disclaimer,709,1
109766928310578,dream_cleaning_uae,These ads ran without a disclaimer,≤100,1
100193775266518,Rayana_Oud,These ads ran without a disclaimer,≤100,1
1566818240304729,Al AARAF Real Estate UAE,These ads ran without a disclaimer,≤100,1
101214035878449,Elia’s ebooks,These ads ran without a disclaimer,≤100,1
102266169388123,shaykhuh_ruhanih,These ads ran without a disclaimer,≤100,1
101361739432825,0.618033988749,These ads ran without a disclaimer,≤100,1
110808340715166,Fousseni Group SA,These ads ran without a disclaimer,≤100,1
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100,20
337236426289977,Ghida Nouri غيدا نوري,These ads ran without a disclaimer,≤100,1
100194566291833,The Andy Warthog,These ads ran without a disclaimer,≤100,1
111446015173624,spinbylablaco,These ads ran without a disclaimer,≤100,1
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100,2
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
1283584115100446,Arab Youth Sustainable Development Network,These ads ran without a disclaimer,≤100,1
101762884767174,Anurag Singh,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
372634879599800,Olymp Trade,These ads ran without a disclaimer,≤100,1
108012784979216,rruz_design,These ads ran without a disclaimer,≤100,1
312884199427633,Explore with Elisa,These ads ran without a disclaimer,≤100,1
