Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
103704155350118,Gates Foundation India,The Bill & Melinda Gates Foundation,338745,8
54779960819,United Nations,United Nations with Facebook Ad Credits,218165,9
187668288312583,Otrivin,Haleon India,74556,4
102377305543409,AITC Meghalaya,Indian Political Action Committee,61682,73
953600271404690,BJP Meghalaya,Bharatiya Janata Party,49380,51
21169267101,Give,Give,34753,6
105671775473178,Jan Suraaj,Jan Suraaj,34072,56
104516512296314,Kartikeya Sharma,Adv Tech,26845,48
168694379812269,Astroyogi,These ads ran without a disclaimer,24386,3
107395897271506,Kutumb,Swatantra Verma,24287,34
100657705794221,Chennai Sangamam,Chennai Sangamam,21446,1
270666596375251,Jhatkaa.org,Jhatkaa.org,18520,78
791496597580042,Miracles Academy Of Arts & Media Pvt.Ltd.,Miracles Academy Of Arts & Media Pvt.Ltd.,16831,1
294493857651676,Rahul Gandhi,Indian National Congress,16666,3
101713962007976,Amrit Mahotsav,Amrit Mahotsav,12963,4
1568965503322927,Aacharya Vijay RatnaSunder Surishwarji,Aacharya Vijay RatnaSunder Surishwarji,12261,2
1488581191158902,Conscious Planet,Isha outreach,11928,2
104211439033799,Jagane Kavali,Jagane Kavali,10424,34
1521106071438318,CMO Chhattisgarh,Clarion IT,10306,9
110846984022901,MPIDC,Anand Raj Singh,10101,229
174283119250672,Save the Children India,Bal Raksha Bharat,9910,42
411129449009589,K.C. Venugopal,K.C.Venugopal,9769,28
1826491730900559,Keshava Rajanna B,Abishek Nb,9621,25
109986065209042,Mera Apna Rahul,Mera Apna Rahul,9520,55
426954117660096,Indian National Congress - Tripura,Indian National Congress - Tripura,8639,49
101512282514626,Pintu Sarkar,Pintu Sarkar,8474,35
101989165801500,Madhya Pradesh Updates,Madhya Pradesh Updates,8154,24
107414168269023,Telangana Atma Gouravam,telanganaatmagouravam.com,7865,95
109986065209042,Mera Apna Rahul,MeraApnaRahul,7286,124
100626912687369,Kai Yerisi Karunadigagi - ಕೈ ಏರಿಸಿ ಕರುನಾಡಿಗಾಗಿ,Kai Yerisi  Karunadigagi,6825,172
110540565228341,Ganguly H Kurabathalli,Ganguly H Kurubathalli,6813,4
327120054405346,Jagananna ki Thoduga,Jagan Anna ki Thoduga,5915,28
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,5460,24
113541631336757,Conman Conrad,Conman Conrad,5319,15
132689140088396,smilefoundation,Smile Foundation,5317,10
102973272373231,Madhya Pradesh CM Report Card,Madhya Pradesh CM Report Card,5205,13
184278081698180,Ashok Gehlot,Ashok Gehlot,5127,1
201141296623500,Prakash Koliwad,DesignBoxed,5018,30
30290552843,Greenpeace India,Greenpeace India Society,4902,33
109707661884154,Indian Compass,theindiancompass.com,4885,13
139329159472557,Amarinder Singh Raja Warring,Chanpreet Singh Sehgal,4696,7
2078242259060363,Kukufm,Mohana Saha,4694,72
100196004828444,North Eastern Council,Sourabh Arvind Dubey,4577,23
110073434980235,Mera Madhya Pradesh,Mera Madhya Pradesh,4558,16
102029621784239,Dhareppa Thakkannavar,Dhareppa Thakkannavar,4415,4
109354741887336,Udhay Anna - உதய் அண்ணா,Politicode,4220,8
102873089259275,AndhraVeera,Ram Subhash Bayanaboina,4139,10
110218775247217,Dr Gadala Srinivasa Rao,Srinivasa Rao Gadala,4139,2
101031682657397,Koppula Mahesh Reddy,K Mahesh Reddy,4133,3
424429107582290,BJP Gujarat,BJP Gujarat,4088,1
165714096933078,Piyush Goyal,Piyush Goyal,4055,3
103812439247204,Keshava Rajanna B Fanpage,Abishek Nb,4032,6
1327351450720146,Pradhan Mantri Bhartiya Janaushadhi Pariyojana,Pharmaceuticals & Medical Devices Bureau of India,4010,5
109076322510196,Saviour Education Abroad,Saviour Education Abroad OPC Pvt Ltd,3974,25
105848558790469,"Word Office - Reader, Editor & Viewer",These ads ran without a disclaimer,3640,1
117618883484005,संजयराव तायडे पाटील,संजयराव तायडे पाटील,3623,2
110690189264557,We Support Shiromani Akali Dal,We Support Shiromani Akali Dal,3595,2
102112998968049,भाषण कला स्पेशल,Pavankumar Dadasaheb Jadhav,3595,2
105815225595031,मोदी साथे राजस्थान,modisaatherajasthan.com,3516,22
111986121488075,"भव्य प्रदेश, मध्य प्रदेश","भव्य प्रदेश, मध्य प्रदेश",3495,10
107879608857629,H.M. Shangpliang,Gyanendra Kumar Giri,3464,6
108923581963430,Nirmamata,nirmamata.com,3442,61
805526169610318,Shubhashray Housing India,shubhashray housing india,3430,1
108366798238330,Haryana Affordable Housing Scheme,Arpit Mittal,3406,2
109116885113828,Wyatt Feegrado,These ads ran without a disclaimer,3392,1
342821709631360,Ratan Lal Nath,Ratan Lal Nath,3317,3
163382127013868,Shiromani Akali Dal,Shiromani Akali Dal,3306,9
146177392223532,Indian National Congress - Punjab,Chanpreet Singh Sehgal,3270,5
110403895269699,I Support HM Shangpliang,Gyanendra Kumar Giri,3177,3
243524299157863,Pushkar Singh Dhami,Pushkar Singh Dhami,3127,16
100341472149543,Naveen Goyal,Shamsher Singh,3126,33
1433526693616228,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,3112,7
466642616726169,Parul University,Parul University,3079,5
