Location name,Amount spent (USD)
Bocas del Toro Province,≤100
Chiriquí Province,125
Coclé Province,151
Colón Province,≤100
Darién Province,≤100
Herrera Province,≤100
Kuna de Madugandí,≤100
Kuna de Wargandí,≤100
Los Santos Province,≤100
Panamá Province,1697
San Blas,≤100
Unknown,≤100
Veraguas Province,≤100
