Location name,Amount spent (EUR)
Burgenland,193
Carinthia,447
Lower Austria,1170
Salzburg,2877
Styria,1255
Tyrol,514
Unknown,≤100
Upper Austria,929
Vienna,1409
Vorarlberg,385
