Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
109637397268775,Nyugati Pályán,Splendidea Communications Kft,250636,4
298090296092,Orbán Viktor,Fidesz,153724,30
1880809845328535,Dobrev Klára,Demokratikus Koalíció,145720,3
110435704162069,V. gr. Molnár-Gazsó János,Vitezi Rend,120199,3
776079922494181,Apáti Bence hivatalos oldala,Megafon,89910,4
294998357524107,Deák Dániel,Megafon,77358,4
191461774219575,hirado.hu,hirado.hu,76384,27
543788999005363,ORIGO,Mediaworks Hungary Zrt.,64017,7
108346693873484,Győrffy Balázs,Balazs Gyorffy,63530,6
248172631940,Mandiner,Mediaworks Hungary Zrt.,58869,21
2221255224761829,Együtt Újpestért Összefogás,Polgári Újpestért Alapítvány,56658,5
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,56261,1
111796787083837,Protect Our Future Too,These ads ran without a disclaimer,54490,6
224274995688487,Bohár Dániel - Riporter,Megafon,44885,2
178362315106,European Parliament,European Parliament,42621,7
187301974635606,Gyurcsány Ferenc,Demokratikus Koalíció,34119,1
104173410954523,Oroján Sándor,Oroján Sándor,31482,8
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,26651,4
128596180810227,Stefi Déri,Megafon,26438,2
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,25925,4
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,24591,67
131283758531,HVG,HVG Kiadó ZRt.,23572,14
503614639975773,Trombitás Kristóf,Megafon,21805,2
1418381101823292,Szivárványcsaládokért Alapítvány,Szivárványcsaládokért Alapítvány,21652,1
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,21352,5
103478164920832,Rubicon Intézet,Rubicon Intézet,21240,21
1534911313439123,Ripost,Ripost,21145,7
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,20485,4
100505208108482,Budapest Városháza,Budapest Főváros Önkormányzat,19935,2
101645666099188,Dr. Besenyi Orsolya  - Jászberény polgármesterjelöltje,Dr. Besenyi Orsolya,19186,14
103946674951254,Kötter Tamás,Megafon,18654,2
1944720419101498,Dr. Lévai István Zoltán,Dr. Lévai István Zoltán,17355,1
447204268797621,RTL.hu,RTL.HU,16332,6
376436808069,Eventim - Ticket Express Hungary,TEX Hungary Kft.,13466,2
113375923695023,Fidesz Budapest,Fidesz Budapest,13313,6
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,12200,6
451844608304228,Metropol,Metropol,11900,4
100299381703981,Ps TV,PestiSrácok.hu,11501,3
