Location name,Amount spent (EUR)
Aruba,≤100
"Bonaire, Sint Eustatius and Saba",≤100
Curaçao,≤100
Drenthe,445
Flevoland,380
Friesland,564
Gelderland,1763
Groningen,551
Limburg,1057
Noord-Holland,3053
North Brabant,2060
Overijssel,1002
Sint Maarten,≤100
Unknown,≤100
Utrecht,1286
Zeeland,312
Zuid-Holland,3828
