Page ID,Page name,Disclaimer,Amount spent (VEF),Number of ads in Library
564188034075673,Roberto Enriquez,an advertiser in Venezuela,52000000,2
1387178681545505,Concejo Municipal de Junin,an advertiser in Venezuela,32500000,2
108236238428619,Concejo Municipal de Maracaibo,an advertiser in Venezuela,13750000,1
100426612940178,Concejo Municipal de San Diego,an advertiser in Venezuela,11750000,1
333721726763601,Darwin Gonzalez,an advertiser in Venezuela,5750000,2
106742330703345,"Derechos Humanos Asesoría, Consultas legales Internacionales",These ads ran without a disclaimer,750000,1
227622537655549,CGTN en Español,These ads ran without a disclaimer,245001,1
102446855386434,xose_gabriel_vazquez,These ads ran without a disclaimer,40111,1
743132506065170,Descolonialidad del Poder y Autogobierno social,These ads ran without a disclaimer,≤100,1
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,2
801168856602067,Shadyside Church of Christ,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
133945616646913,RioOnWatch.org,These ads ran without a disclaimer,≤100,1
100532694723408,Bixahuman,These ads ran without a disclaimer,≤100,1
285530825204,Klitschko,These ads ran without a disclaimer,≤100,3
