Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,6072,3
120343698070515,Liberální institut,Liberální institut,5527,5
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,3966,17
108726857444837,České zájmy v EU,DFMG,3037,7
397919187215,Evropská komise v ČR,Evropská komise v ČR,2954,2
108298372563042,AMIGA - Agency for Migration and Adaptation,AMIGA - Agency for Migration and Adaptation,2383,2
100609955039699,Corrency,Corrency,2179,7
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,1608,6
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,1495,19
287724754662359,HateFree Culture,HateFree Culture,1363,8
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,1353,12
137301989386,Aktuálně.cz,Aktuálně.cz,1262,4
1956144064659620,BlueTV,Aliance pro budoucnost,1196,1
107898832590939,European Commission,European Commission,1079,2
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,1056,5
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,1040,10
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,929,4
143332019059223,DOC Mercury,Jakub Lorenc,855,1
100602322206023,Radka Maxová,Radka Maxová,844,2
197010357446014,Ondřej Prokop,Ondrej Prokop,803,2
251656685576,KDU-ČSL,KDU-ČSL,802,3
307333759374560,Česká národní banka,Česká národní banka,773,1
102844685102730,Olga Richterová - místopředsedkyně Sněmovny,Česká pirátská strana,734,3
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,694,2
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,677,8
693725074166331,Naše zdravotnictví,Naše zdravotnictví,651,4
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,617,4
460558621177512,Zálohujme.cz,Zálohujme,575,3
356451014434612,Marian Jurečka,KDU-ČSL,502,4
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",497,6
178362315106,European Parliament,European Parliament,493,6
424114981002397,Český rozhlas Plus,Český rozhlas,489,24
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,487,3
113743658978459,Meltingpot,Meltingpot,408,4
206284412716963,Plzeňský kraj,Plzeňský kraj,406,2
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,405,1
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,403,2
117823623864,Transparency International ČR,Transparency International ČR,338,8
242117635912490,ODS - Plzeňský kraj,Občanská demokratická strana,337,4
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,335,7
200480966638039,Supremacy 1914,These ads ran without a disclaimer,333,2
52479821102,Týdeník Respekt,Týdeník Respekt,315,2
101279652413889,SPOLU pro Prahu,SPOLU Praha,315,2
102090718057736,Urban Developers and Investors,"Urban Developers and Investors, s.r.o.",299,1
114723720265985,Pavel Staněk - poslanec,Pavel Staněk,290,2
111041662264882,ČSSD,ČSSD,287,1
130631260290858,Piráti Středočeský kraj,Česká pirátská strana,286,1
523450094407778,Marek Ženíšek,TOP 09,279,1
257529307701966,Jiří Pospíšil,TOP 09,271,5
133030253410089,Jan Šafařík - náměstek hejtmana,Jan Šafařík,268,3
