Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
314461342013814,Miles Chile,CORPORACIÓN MILES with Facebook ad credits,277536,38
106423590853145,Fundación Ciudadanos en Acción,Fundacion Ciudadanos en accion,164658,6
1548643738480723,Asistencia Deudores,Asistencia Deudores,161513,10
102660885525434,Con mi plata NO,Con mi plata No,146834,32
742589802465506,Reforma la Reforma,Fundación Ciudadanos en Acción,107520,4
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,104510,4
105798328215264,Asistencia Familia,Asistencia Familia,81016,1
143360859486032,Alejandro Bernales Maldonado,Alejandro Bernales Maldonado,63109,2
1659798680983520,Beautiful,These ads ran without a disclaimer,47144,2
179469489118356,UDLA Chile,UDLA Chile,46681,5
1053904371304329,Metro21,Metro21,39355,7
103527991214141,Cero DICOM,Cero Dicom,34378,5
511206245636926,Matías Walker Prieto,Matías Walker,30707,9
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,30000,1
153763928331325,IPSIS,These ads ran without a disclaimer,28425,13
756450494522524,Andrés Jouannet Diputado,Andrés Alfonso Jouannet Valderrama,26311,5
109339288407350,Santuario Quitralco,Santuario Quitralco,24934,1
26929188652,El Observatodo,MiVoz.cl,24462,45
103030962615298,Chile YAAC,Chile YAAC,20442,4
78239901502,Diario Financiero,Grupo DF,17629,8
184559421980613,Vlado Mirosevic Diputado,Vlado Mirosevic Verdugo,16126,1
1575217122560418,Juan Ramón Godoy,Juan Ramón Godoy,16053,6
214215822426016,Punto Prensa,Punto Prensa SPA,15466,2
104224427947088,Circula el Plástico,Metrix,15278,2
103916934813191,HIF,HIF Global,12725,2
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,11213,4
429657563782175,Vlado Mirosevic Verdugo,Vlado Mirosevic Verdugo,11034,2
181189911970230,Alberto Undurraga V,Alberto Undurraga Vicuña,10497,1
1447342118848920,Universidad Adolfo Ibañez,Universidad Adolfo Ibáñez,10185,1
1436530563295625,El Líbero,Sociedad Periodística El Líbero S.A,9809,1
100447419569628,Demócratas Chile,Demócratas,9508,2
120295334652273,Enrique Van Rysselberghe Herrera,Enrique Van Rysselberghe Herrera,8935,7
126170624336,Amnistía Internacional - Chile,Amnistía Internacional Chile,8727,3
1384455488528563,Sociedad Nacional de Minería,Sociedad Nacional de Minería,8000,2
1544524942457436,Iván Flores García,Iván Alberto Flores García,5585,1
100826904957145,Centro Científico Tecnológico Región de Antofagasta,CICITEM,5510,1
274390833063043,Cristina Bravo Castro,Cristina Andrea Bravo Castro,5013,5
109626371709961,Salmones Austral,Salmones Austral,4973,7
295886120554128,Polpaico,Cemento Polpaico SA,4833,2
110405624650830,Chile En La Encrucijada,Juan Antonio Montes Varas,4203,2
112660017529864,José Arellano Blanco - Concejal por Alhué,José Andrés Arellano Blanco,4196,1
343265652503533,Municipalidad de Puchuncaví,Ilustre Municipalidad de Puchuncaví,4118,1
1844662035793976,Diputado Mauro González Villarroel,Mauro Daniel González Villarroel,3804,1
239724839481005,Municipalidad de Vicuña,Brecha Digital Consultores,3774,2
1539380629490140,Pirque Educación y Salud,Corporación de Salud y Educación Pirque,3602,1
104684192398328,Francisco Corral Macías,Gerard Henri Joffre Pavez,3581,2
478976528820583,I. Municipalidad de La Granja,Brecha Digital Consultores Ltda.,3575,2
198921630648476,Vidrios Lirquen,Vidrios Lirquen,3523,1
438330923602981,Libres Chile,Libres Chile,3474,2
833378750055074,Radio Lago Villarrica 91.5 FM,Alejandro Tomas Martini Iriarte,3473,1
101180752297383,Gustavo Benavente Diputado,Gustavo Adolfo Alberto Benavente Vergara,3470,1
111099218377933,Benjamín Moreno Diputado,Benjamín Moreno Bascur,3465,2
106580054753486,Krist Naranjo Gobernadora Independiente Región  De Coquimbo,Krist Pia NIcole Naranjo Peñaloza,3284,4
1643674159197342,Corporación Municipal de Rancagua,Cormun,3277,6
111375463904195,Core Jacqueline Jorquera,Jacqueline Jorquera,3210,6
226593947367922,Cultiva,Cultiva,2937,1
300345197052910,Pablo Gutierrez Core,Germán Antonio Sepúlveda Mellado,2920,5
107151670642286,Al Aguaite Sin Censura,Maxi Agustin Soto Yañez,2875,1
106458548157752,sylviacastroconcejala,Sylvia Ariela Del Transito Castro Gonzalez,2855,1
108178312103,El Vacanudo,MiVoz.cl,2728,5
108523631002340,Loreta Villegas- Consejera Regional Aysen,Maria Loreta Villegas Almonacid,2698,4
486113348433421,Ximena Ordenes Neira,Ximena Ordenes,2652,18
228285103998999,Fundación Piensa,Fundación P!ensa,2546,3
115046015881560,Alcalde Marcos Morales Ureta,Marcos Antonio Morales Ureta,2454,1
229512630397510,El Amaule,MiVoz.cl,2334,4
153016034898011,Gabriel Rojas,Gabriel Andres Rojas Rojas,2168,2
102422525535808,FARMACIAS PUNTO BLANCO,Ranko Frane Lenac Pizarro,1852,1
285802245163038,Concejal Nicolás Alvarez Vargas,Héctor Nicolas Alvarez Vargas,1809,1
401014659983460,El Morrocotudo,MiVoz.cl,1798,4
101443865184651,Marianella Benavides Concejala Los Andes,Lidia Marianella Benavides Cardenas,1714,1
39532315173,Marcos Ilabaca Cerda,Marcos Ilabaca Cerda,1692,1
211625929000469,Jaime Escudero,Jaime Escudero,1665,6
