Location name,Amount spent (EUR)
Andalusia,2028
Aragón,303
Balearic Islands,399
Cantabria,111
Castilla y Leon,408
Castilla-La Mancha,363
Cataluña,2347
Comunidad Valenciana,4123
Comunidad de Madrid,3241
Extremadura,229
Galicia,499
Islas Canarias,820
La Rioja,≤100
Navarra,216
País Vasco,415
Principality of Asturias,232
Region of Murcia,300
Unknown,≤100
